"extracted_name","baseline_name","score","is_match","signals","review_flags","edit_distance","extracted_url","baseline_url","extracted_long","baseline_long"
"GDSC","GDISC","1.0","MAYBE","EDIT_DIST_1","","1","http://www.cancerRxgene.org","http://gdisc.bme.gatech.edu","Genomics of Drug Sensitivity in Cancer","gene"
"Drug-Path","DrugPath","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.drugpath.org, http://mimi.ncibi.org","Drug-Induced Pathways Database",""
"CGCDB","CGDB","1.0","MAYBE","EDIT_DIST_1","","1","http://www.cgcdb.org","http://cgdb.bio2db.com","CHO Gene Coexpression Database","Coriander Genomics Database"
"CSAR","CSA","1.0","MAYBE","EDIT_DIST_1","","1","http://www.csardock.org/","http://www.ebi.ac.uk/thornton-srv/databases/CSA","Community Structure-Activity Resource","Catalytic Site Atlas"
"LIPS","LINPS","1.0","MAYBE","EDIT_DIST_1","","1","","http://mahshaaban.shinyapps.io/LINPSAPP","Localization of Intracellular Proteins in guard cells",""
"COKE","CORE","1.0","MAYBE","EDIT_DIST_1","","1","https://coke.mml.unc.edu/","http://microbiome.osu.edu","COVID-19 Knowledge Extractor",""
"GAN","GAT","1.0","MAYBE","EDIT_DIST_1","","1","http://biodb.sdau.edu.cn/gan/","http://gat.sit.kmutt.ac.th","Genomics and Genetics Analysis Platform for Nicotiana","gene-set activity toolbox"
"CMC","CMS","1.0","MAYBE","EDIT_DIST_1","","1","http://CommonMind.org","http://cbbiweb.uthscsa.edu/KMethylomes","CommonMind Consortium","Cancer methylome system"
"CSCS","CSCD","1.0","MAYBE","EDIT_DIST_1","","1","http://bioinfo.cemps.ac.cn/CSCS/","http://gb.whu.edu.cn/CSCD","CSCS","pecific circRNA database"
"daTALbase","Database","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.plantenergy.uwa.edu.au/applications/mpic","TAL Effector Database","Database"
"DTC","DTM","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.cdc.gov/nccdphp/dnpao/data-trends-maps/index.html","Drug Target Commons","Trends"
"GFDP","GFDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.glycanstructure.org","Gene Family Database in Poplar","glycan fragment database"
"NEPdb","NESdb","1.0","MAYBE","EDIT_DIST_1","","1","http://nep.whu.edu.cn/","http://prodata.swmed.edu/LRNes","Neoantigen and Neoepitope Database",""
"PSC-db","PSCDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://idp1.force.cs.is.nagoya-u.ac.jp/pscdb","Plant Secondary Compounds Database","Protein Structural Change DataBase"
"SGID","SGD","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.yeastgenome.org","Silkworm Genome Interactive Database","Saccharomyces Genome Database"
"GOAD","GOLD","1.0","MAYBE","EDIT_DIST_1","","1","http://www.goad.education","http://gold.jgi.doe.gov","Glia Open Access Database","Genomes OnLine Database"
"Literome","Liverome","1.0","MAYBE","EDIT_DIST_1","","1","literome.azurewebsites.net","http://liverome.kobic.re.kr","Literome Genomic Knowledge Base",""
"MDDB","MDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://csc.columbusstate.edu/carroll/MDB","MycoDiversity DataBase",""
"VFB","VFDB","1.0","MAYBE","EDIT_DIST_1","","1","http://www.virtualflybrain.org","http://www.mgc.ac.cn/VFs","Virtual Fly Brain","virulence factor database"
"GDW","GDR","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.rosaceae.org","Geminivirus Data Warehouse","Genome Database for Rosaceae"
"DBSAV","dbSAP","1.0","MAYBE","EDIT_DIST_1","","1","http://prodata.swmed.edu/DBSAV","http://www.megabionet.org/dbSAP/index.html","Database of Single Amino acid Variations",""
"CAP","CAMP","1.0","MAYBE","EDIT_DIST_1","","1","http://www.mozilla.org/MPL/MPL-1.1.txt","http://www.camp.bicnirrh.res.in","Citrus Annotation Project database","Collection of Antimicrobial Peptide"
