url,pmid,primary_entity_long,primary_entity_short,domain,source_file,sample_priority,title,db_keyword_found,very_high_conf,article_count
http://vm1-hmmerthread.age.mpg.de,21423752,hmmerthread,,vm1-hmmerthread.age.mpg.de,linguistic_high_conf_dedup_full,high_conf_full,"HMMerThread: detecting remote, functional conserved domains in entire genomes by combining relaxed sequence-database searches with fold recognition.",True,True,1
https://cran.r-project.org/web/packages/TCIApathfinder/index.html,29871933,tciapathfinder,,cran.r-project.org,linguistic_high_conf_dedup_full,high_conf_full,TCIApathfinder: An R Client for the Cancer Imaging Archive REST API.,True,True,1
http://www.rosaceae.org/breeders_toolbox,24247530,genome database for rosaceae,,www.rosaceae.org,linguistic_high_conf_dedup_full,high_conf_full,Addition of a breeding database in the Genome Database for Rosaceae.,True,False,1
http://iScreen.cmu.edu.tw/,21647737,iscreen,,iScreen.cmu.edu.tw,linguistic_high_conf_dedup_full,high_conf_full,iScreen: world's first cloud-computing web server for virtual screening and de novo drug design based on TCM database@Taiwan.,True,True,1
http://binfo.shmtu.edu.cn/bsitefinder/,27403208,bsitefinder,,binfo.shmtu.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,"bSiteFinder, an improved protein-binding sites prediction server based on structural alignment: more accurate and less time-consuming.",True,False,1
http://www.informatics.jax.org,23110975,mouse genome informatics,,www.informatics.jax.org,linguistic_high_conf_dedup_full,high_conf_full,Manual Gene Ontology annotation workflow at the Mouse Genome Informatics Database.,True,False,1
https://www.maizegdb.org/breeders_toolbox,30903182,pedigreenet,,www.maizegdb.org,linguistic_high_conf_dedup_full,high_conf_full,PedigreeNet: a web-based pedigree viewer for biological databases.,True,True,1
http://www.ncbi.nlm.nih.gov/geo/,27008011,gene expression omnibus,,www.ncbi.nlm.nih.gov,linguistic_high_conf_dedup_full,high_conf_full,The Gene Expression Omnibus Database.,True,False,1
http://pingu.unige.ch:8080/Toxicat,23221176,comparative toxicogenomics database,,pingu.unige.ch:8080,linguistic_high_conf_dedup_full,high_conf_full,Using binary classification to prioritize and curate articles for the Comparative Toxicogenomics Database.,True,False,1
https://crocodile.ncbr.muni.cz/Apps/NAChRDB/,34549102,nachrdb,,crocodile.ncbr.muni.cz,linguistic_high_conf_dedup_full,high_conf_full,NAChRDB: A Web Resource of Structure-Function Annotations to Unravel the Allostery of Nicotinic Acetylcholine Receptors.,True,True,1
http://www.RJunBase.org,33179749,rjunbase,,www.RJunBase.org,linguistic_high_conf_dedup_full,high_conf_full,RJunBase: a database of RNA splice junctions in human normal and cancerous tissues.,True,True,1
http://www.nipgr.ac.in/PlantPepDB/,32042035,plantpepdb,,www.nipgr.ac.in,linguistic_high_conf_dedup_full,high_conf_full,PlantPepDB: A manually curated plant peptide database.,True,True,1
http://www.precocity.bicnirrh.res.in,33602974,precocitydb,,www.precocity.bicnirrh.res.in,linguistic_high_conf_dedup_full,high_conf_full,Enrichment analyses of diseases and pathways associated with precocious puberty using PrecocityDB.,True,False,1
http://www.xjtlu.edu.cn/biologicalsciences/rmd,33010174,rmdisease,,www.xjtlu.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,"RMDisease: a database of genetic variants that affect RNA modifications, with implications for epitranscriptome pathogenesis.",True,True,1
http://omics.informatics.indiana.edu/myDGR,31049585,,mydgr,omics.informatics.indiana.edu,linguistic_high_conf_dedup_full,high_conf_full,MyDGR: a server for identification and characterization of diversity-generating retroelements.,True,True,1
http://www.esat.kuleuven.be/pinta/,21602267,,pinta,www.esat.kuleuven.be,linguistic_high_conf_dedup_full,high_conf_full,PINTA: a web server for network-based gene prioritization from expression data.,True,True,1
http://dropnet.isima.fr,22641854,dropnet,,dropnet.isima.fr,linguistic_high_conf_dedup_full,high_conf_full,DroPNet: a web portal for integrated analysis of Drosophila protein-protein interaction networks.,True,True,1
http://www.goad.education,25808223,,goad,www.goad.education,linguistic_high_conf_dedup_full,high_conf_full,Glia Open Access Database (GOAD): A comprehensive gene expression encyclopedia of glia cells in health and disease.,True,False,1
http://www.mitoage.org,26590258,mitoage,,www.mitoage.org,linguistic_high_conf_dedup_full,high_conf_full,"MitoAge: a database for comparative analysis of mitochondrial DNA, with a special focus on animal longevity.",True,True,1
http://www.cpndb.ca,30820575,,cpndb,www.cpndb.ca,linguistic_high_conf_dedup_full,high_conf_full,Update on cpnDB: a reference database of chaperonin sequences.,True,False,1
https://interactome.ku.edu.tr/hmi,32061934,,hmi-pred,interactome.ku.edu.tr,linguistic_high_conf_dedup_full,high_conf_full,HMI-PRED: A Web Server for Structural Prediction of Host-Microbe Interactions Based on Interface Mimicry.,True,True,1
http://bioinfo.mc.vanderbilt.edu/CNVannotator/,24244640,cnvannotator,,bioinfo.mc.vanderbilt.edu,linguistic_high_conf_dedup_full,high_conf_full,CNVannotator: a comprehensive annotation server for copy number variation in the human genome.,True,True,1
http://www.chemdp.com,26343150,,chemdp,www.chemdp.com,linguistic_high_conf_dedup_full,high_conf_full,"Exploring Natural Products from the Biodiversity of Pakistan for Computational Drug Discovery Studies: Collection, Optimization, Design and Development of A Chemical Database (ChemDP).",True,False,1
http://stopgapwebapp.com,28472345,,stopgap,stopgapwebapp.com,linguistic_high_conf_dedup_full,high_conf_full,STOPGAP: a database for systematic target opportunity assessment by genetic association predictions.,True,True,1
http://www.geneontology.org/,23185044,oikobase,,www.geneontology.org,linguistic_high_conf_dedup_full,high_conf_full,OikoBase: a genomics and developmental transcriptomics resource for the urochordate Oikopleura dioica.,True,True,1
http://115.146.91.129/index.php,29426939,seagrassdb,,115.146.91.129,linguistic_high_conf_dedup_full,high_conf_full,SeagrassDB: An open-source transcriptomics landscape for phylogenetically profiled seagrasses and aquatic plants.,True,True,1
https://phencards.org,34034817,phencards,,phencards.org,linguistic_high_conf_dedup_full,high_conf_full,PhenCards: a data resource linking human phenotype information to biomedical knowledge.,True,True,1
http://www.hmuhrrd.com/HRRD,33177631,,hrrd,www.hmuhrrd.com,linguistic_high_conf_dedup_full,high_conf_full,HRRD: a manually-curated database about the regulatory relationship between HPV and host RNA.,True,True,1
http://www.cancerRxgene.org,23180760,,gdsc,www.cancerRxgene.org,linguistic_high_conf_dedup_full,high_conf_full,Genomics of Drug Sensitivity in Cancer (GDSC): a resource for therapeutic biomarker discovery in cancer cells.,True,False,1
http://piano.rnamd.com,32226440,,piano,piano.rnamd.com,linguistic_high_conf_dedup_full,high_conf_full,PIANO: A Web Server for Pseudouridine-Site (Ψ) Identification and Functional Annotation.,True,True,1
http://togotable.dbcls.jp/,24829452,togotable,,togotable.dbcls.jp,linguistic_high_conf_dedup_full,high_conf_full,TogoTable: cross-database annotation system using the Resource Description Framework (RDF) data model.,True,True,1
http://www.phylobot.com,27472806,phylobot,,www.phylobot.com,linguistic_high_conf_dedup_full,high_conf_full,"PhyloBot: A Web Portal for Automated Phylogenetics, Ancestral Sequence Reconstruction, and Exploration of Mutational Trajectories.",True,True,1
http://tanglab.engineering.wustl.edu/static/MicrobesFlux.html,22857267,microbesflux,,tanglab.engineering.wustl.edu,linguistic_high_conf_dedup_full,high_conf_full,MicrobesFlux: a web platform for drafting metabolic models from the KEGG database.,True,True,1
http://www-novo.cs.uwaterloo.ca:8080/GlycoMasterDB,25113421,glycomaster db,,www-novo.cs.uwaterloo.ca:8080,linguistic_high_conf_dedup_full,high_conf_full,GlycoMaster DB: software to assist the automated identification of N-linked glycopeptides by tandem mass spectrometry.,True,True,1
http://www.dsimb.inserm.fr/ORION/,27319297,,orion,www.dsimb.inserm.fr,linguistic_high_conf_dedup_full,high_conf_full,ORION: a web server for protein fold recognition and structure prediction using evolutionary hybrid profiles.,True,True,1
http://bioinfo.life.hust.edu.cn/FFLtool/,31830251,ffltool,,bioinfo.life.hust.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,FFLtool: a web server for transcription factor and miRNA feed forward loop analysis in human.,True,True,1
labiocin.net,31374334,labiocin,,,linguistic_high_conf_dedup_full,high_conf_full,LABiocin database: A new database designed specifically for Lactic Acid Bacteria bacteriocins.,True,False,1
https://wan-bioinfo.shinyapps.io/GESS/,33045727,,gess,wan-bioinfo.shinyapps.io,linguistic_high_conf_dedup_full,high_conf_full,GESS: a database of global evaluation of SARS-CoV-2/hCoV-19 sequences.,True,True,1
http://www.sbg.bio.ic.ac.uk/phyrestorm/,26517951,phyrestorm,,www.sbg.bio.ic.ac.uk,linguistic_high_conf_dedup_full,high_conf_full,PhyreStorm: A Web Server for Fast Structural Searches Against the PDB.,True,True,1
http://www.sbg.bio.ic.ac.uk/phyre2,25950237,,phyre2,www.sbg.bio.ic.ac.uk,linguistic_high_conf_dedup_full,high_conf_full,"The Phyre2 web portal for protein modeling, prediction and analysis.",True,False,1
http://www.foldatlas.com,27663500,foldatlas,,www.foldatlas.com,linguistic_high_conf_dedup_full,high_conf_full,FoldAtlas: a repository for genome-wide RNA structure probing data.,True,True,1
https://www.evolgenius.info/evolview/,31114888,evolview,,www.evolgenius.info,linguistic_high_conf_dedup_full,high_conf_full,"Evolview v3: a webserver for visualization, annotation, and management of phylogenetic trees.",True,True,1
http://bsbe.iiti.ac.in/bsbe/smmdb,30219840,,smmdb,bsbe.iiti.ac.in,linguistic_high_conf_dedup_full,high_conf_full,SMMDB: a web-accessible database for small molecule modulators and their targets involved in neurological diseases.,True,True,1
http://pbs.rnet.missouri.edu,22689645,pbsword,,pbs.rnet.missouri.edu,linguistic_high_conf_dedup_full,high_conf_full,PBSword: a web server for searching similar protein-protein binding sites.,True,True,1
http://biograph.pa.icar.cnr.it,30458802,biograph,,biograph.pa.icar.cnr.it,linguistic_high_conf_dedup_full,high_conf_full,BioGraph: a web application and a graph database for querying and analyzing bioinformatics resources.,True,True,1
http://KinaMetrix.com,30321373,kinametrix,,KinaMetrix.com,linguistic_high_conf_dedup_full,high_conf_full,KinaMetrix: a web resource to investigate kinase conformations and inhibitor space.,True,True,1
http://comp-sysbio.org/cstea/,28486666,,cstea,comp-sysbio.org,linguistic_high_conf_dedup_full,high_conf_full,CSTEA: a webserver for the Cell State Transition Expression Atlas.,True,True,1
http://chemotheca.unicz.it,29725591,chemotheca,,chemotheca.unicz.it,linguistic_high_conf_dedup_full,high_conf_full,The Mu.Ta.Lig. Chemotheca: A Community-Populated Molecular Database for Multi-Target Ligands Identification and Compound-Repurposing.,True,False,1
http://moulon.inra.fr/protic/public,23468041,proticdb,,moulon.inra.fr,linguistic_high_conf_dedup_full,high_conf_full,Management and dissemination of MS proteomic data with PROTICdb: example of a quantitative comparison between methods of protein extraction.,True,False,1
https://pitgroup.org/seclaf/,29490010,,seclaf,pitgroup.org,linguistic_high_conf_dedup_full,high_conf_full,SECLAF: a webserver and deep neural network design tool for hierarchical biological sequence classification.,True,True,1
https://coke.mml.unc.edu/,34783553,,coke,coke.mml.unc.edu,linguistic_high_conf_dedup_full,high_conf_full,COVID-19 Knowledge Extractor (COKE): A Curated Repository of Drug-Target Associations Extracted from the CORD-19 Corpus of Scientific Publications on COVID-19.,True,False,1
http://www.drpias.net,23060433,,pias,www.drpias.net,linguistic_high_conf_dedup_full,high_conf_full,Dr. PIAS 2.0: an update of a database of predicted druggable protein-protein interactions.,True,False,1
http://dataome.mensxmachina.org/,29688366,biodataome,,dataome.mensxmachina.org,linguistic_high_conf_dedup_full,high_conf_full,BioDataome: a collection of uniformly preprocessed and automatically annotated datasets for data-driven biology.,True,True,1
https://salmobase.org/apps/SalMotifDB,31477007,salmotifdb,,salmobase.org,linguistic_high_conf_dedup_full,high_conf_full,SalMotifDB: a tool for analyzing putative transcription factor binding sites in salmonid genomes.,True,True,1
http://pine.nmrfam.wisc.edu/ADAPT-NMR,24091140,,adapt-nmr,pine.nmrfam.wisc.edu,linguistic_high_conf_dedup_full,high_conf_full,Fast automated protein NMR data collection and assignment by ADAPT-NMR on Bruker spectrometers.,True,False,1
http://www.regulome.pcyt.unam.mx,33258965,regulomepa,,www.regulome.pcyt.unam.mx,linguistic_high_conf_dedup_full,high_conf_full,RegulomePA: a database of transcriptional regulatory interactions in Pseudomonas aeruginosa PAO1.,True,True,1
http://tcm.zju.edu.cn/ltmap,24022982,,ltmap,tcm.zju.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,LTMap: a web server for assessing the potential liver toxicity by genome-wide transcriptional expression data.,True,True,1
http://iFeature.erc.monash.edu/,29528364,ifeature,,iFeature.erc.monash.edu,linguistic_high_conf_dedup_full,high_conf_full,iFeature: a Python package and web server for features extraction and selection from protein and peptide sequences.,True,True,1
http://www.devmouse.org/,24408217,devmouse,,www.devmouse.org,linguistic_high_conf_dedup_full,high_conf_full,"DevMouse, the mouse developmental methylome database and analysis tools.",True,False,1
urgi.versailles.inra.fr/repetdb,30719103,repetdb,,,linguistic_high_conf_dedup_full,high_conf_full,RepetDB: a unified resource for transposable element references.,True,True,1
http://202.195.246.60/DPMIND/,29280990,,dpmind,202.195.246.60,linguistic_high_conf_dedup_full,high_conf_full,DPMIND: degradome-based plant miRNA-target interaction and network database.,True,True,1
https://pypi.org/project/entrezpy/,31077305,entrezpy,,pypi.org,linguistic_high_conf_dedup_full,high_conf_full,Entrezpy: a Python library to dynamically interact with the NCBI Entrez databases.,True,True,1
https://annosys.bgbm.fu-berlin.de/AnnoSys/AnnoSys,28365735,annosys,,annosys.bgbm.fu-berlin.de,linguistic_high_conf_dedup_full,high_conf_full,AnnoSys-implementation of a generic annotation system for schema-based data using the example of biodiversity collection data.,True,False,1
http://napp.u-psud.fr/,21984475,,napp,napp.u-psud.fr,linguistic_high_conf_dedup_full,high_conf_full,NAPP: the Nucleic Acid Phylogenetic Profile Database.,True,True,1
