ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,name_modification_flags,url_validation
"22013161, 24304894, 26673713, 30496479, 33219674",CANSAR,0.9986829,cansar,0.9986829,,0.9986829,5,http://cansar.icr.ac.uk,200,Canada,"(43.6532,-79.3832)",,2011-10-19,"Cancer Research UK Cancer Therapeutics Unit, Institute of Cancer Research, Haddow Laboratories, Belmont, Surrey SM2 5NG, UK.; Cancer Research UK Cancer Therapeutics Unit, The Institute of Cancer Research, London, SM2 5NG, UK.; Cancer Research UK Cancer Therapeutics Unit, The Institute of Cancer Research, London, SM2 5NG, UK.; Department of Data Science, The Institute of Cancer Research, London SM2 5NG, UK.; Department of Data Science, The Institute of Cancer Research, London SM2 5NG, UK.","Al-Lazikani B, Antolin AA, Bulusu KC, Campbell J, Che KH, Coker EA, Di Micco P, Dolciami D, Fernandez EV, Halling-Brown MD, Holt E, Kannas C, Komianou A, Mica IL, Mitsopoulos C, Ozer B, Patel M, Razaz P, Schierz AC, Tym JE, Villasclaras Fernandez E, Workman P","11566, 1237183, 204735/Z/16/Z, 23187, C309/A11566, C309/A25144, C309/A8274, C35696/A2318, C35696/A23187, WT204735/Z/16/Z, WT212969/Z/18/Z","CRUK Cancer Therapeutics Unit, Cancer Research UK, Henry Wellcome Research, ICR’s CRUK Cancer Therapeutic Unit, Medical Research Council, Sir Henry Wellcome, Wellcome Trust",280.0,United Kingdom,cansar,CAPITALIZED,ok
29069414,biostudies,0.97973025,,0.97973025,biostudies,0.97973025,1,http://www.ebi.ac.uk/biostudies,200,United Kingdom,"(52.1932,0.1426)",,2018-01-01,"European Molecular Biology Laboratory, European Bioinformatics Institute, EMBL-EBI, Wellcome Genome Campus, Hinxton CB10 1SD, UK.","Ali A, Athar A, Behrangi E, Brazma A, Gostev M, McEntyre J, Melnichuk O, Minguet J, Rada JC, Sarkans U, Snow C, Tikhonov A",,,152.0,United Kingdom,biostudies,,ok
31114901,clinvar,0.6704383,,0.6704383,clinvar,0.6704383,1,http://simple-clinvar.broadinstitute.org/,"HTTPSConnectionPool(host='simple-clinvar.broadinstitute.org', port=443): Max retries exceeded with u",,,http://web.archive.org/web/20250504030529/https://simple-clinvar.broadinstitute.org/,2019-07-01,"Cologne Center for Genomics, University of Cologne, 50939 Cologne, NRW, Germany.","Gramm M, Lal D, May P, Nürnberg P, Pérez-Palma E",,Dravet Foundation Research,48.0,Germany,clinvar,,ok
29186578,planteome,0.98996544,,0.98996544,planteome,0.98996544,1,http://www.planteome.org,200,United States,"(45.21,-123.2003)",,2018-01-01,"Department of Botany and Plant Pathology, Oregon State University, Corvallis, OR 97331, USA.","Arnaud E, Carbon S, Cavaliere D, Cooper L, Doonan JH, Dunn NA, Elser JL, Gkoutos G, Jaiswal P, Laporte MA, Meier A, Mungall C, Preece J, Qu B, Sinn BT, Smith B, Stevenson DW, Todorovic S, Zhang E","BBS/E/W/0012843B, BBS/E/W/0012844A, BBS/E/W/10961A01, BBS/E/W/10962A01D, BBS/OS/GC/000011C, HDR-3003, U41 HG002273","Biotechnology and Biological Sciences Research Council, Medical Research Council, NHGRI NIH HHS",95.0,"Andorra, United States",planteome,,ok
28890946,ONCOKB,0.99881655,oncokb,0.99881655,,0.99881655,1,http://oncokb.org/,200,United States,"(40.7126,-74.0066)",,2017-05-16,", Marie-Josée and Henry R. Kravis Center for Molecular Oncology, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , Gastrointestinal Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , Gynecologic Medical Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , Breast Medicine Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Human Oncology and Pathogenesis Program, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Weill Cornell Medical College, New York, NY USA; , Breast Medicine Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , Thoracic Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center , New York, NY, USA, Weill Cornell Medical College, New York, NY USA; , Head and Neck Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , , Department of Hematology and Oncology, Quest Diagnostics Nichols Institute, 33608 Ortega Highway, San Juan Capistrano, CA, 92675, USA; , Department of R&D and Bioinformatics, Quest Diagnostics Nichols Institute, 33608 Ortega Highway, San Juan Capistrano, CA, 92675, USA; , Head and Neck Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Weill Cornell Medical College, New York, NY USA; , Melanoma and Immunotherapeutics Service, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Weill Cornell Medical College, New York, NY USA; , Gynecologic Medical Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , Human Oncology and Pathogenesis Program, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Sarcoma Medical Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan-Kettering Cancer Center, New York, NY, USA, Weill Cornell Medical College, New York, NY USA; Genitourinary Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Weill Cornell Medical College, New York, NY USA; , Developmental Therapeutics, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Sarcoma Medical Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan-Kettering Cancer Center, New York, NY, USA, Weill Cornell Medical College, New York, NY USA; , Gastrointestinal Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Weill Cornell Medical College, New York, NY USA; , Department of Neurology, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , Brain Tumor Center, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Department of Neurology, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , Department of Oncology and Internal Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Weill Cornell Medical College, New York, NY USA; , Department of Pediatrics, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , Genitourinary Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA , Human Oncology and Pathogenesis Program, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , Department of Pathology, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Department of Pathology, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Marie-Josée and Henry R. Kravis Center f","Baselga J, Baxi SS, Berger MF, Callahan MK, Chakravarty D, Chandarlapaty S, Chang MT, Chi P, Danila D, Gao J, Gounder M, Grupe A, Hantash FM, Harding JJ, Hellmann MD, Ho AL, Hyman DM, Iyer G, Janjigian Y, Kaley T, Kundra R, Ladanyi M, Levine DA, Lowery M, Nissan MH, Omuro A, Paik PK, Paraiso E, Phillips SM, Postow MA, Rathkopf D, Riely GJ, Rudolph JE, Sabbatini P, Saltz LB, Schultz N, Shoushtari AN, Shukla N, Snyder A, Solit DB, Soumerai T, Taylor BS, Traina TA, Voss M, Wang J, Yaeger R, Zehir A, Zhang H",P30 CA008748,NCI NIH HHS,1749.0,"Andorra, United States",oncokb,CAPITALIZED,ok
28732212,UALCAN,0.9986914,ualcan,0.9986914,,0.9986914,1,http://ualcan.path.uab.edu,200,,,,2017-07-18,"Molecular and Cellular Pathology, Department of Pathology, University of Alabama at Birmingham; Comprehensive Cancer Center, University of Alabama at Birmingham, Birmingham, AL 35233, USA.","Balasubramanya SAH, Bashel B, Chakravarthi BVSK, Chandrashekar DS, Creighton CJ, Ponce-Rodriguez I, Varambally S","P30 CA125123, R01 CA154980, R01 CA157845",NCI NIH HHS,4258.0,"Andorra, United States",ualcan,CAPITALIZED,ok
29897488,glycostore,0.9984915,,0.9984915,glycostore,0.9984915,1,http://www.glycostore.org,200,Canada,"(43.6532,-79.3832)",,2018-09-01,"Bioprocessing Technology Institute, Agency for Science, Technology and Research (A*STAR), Singapore.","Abrahams JL, Campbell MP, Fernandes DL, Nguyen-Khuong T, Packer NH, Royle L, Rudd PM, Spencer D, Walsh I, Zhao S",,"Biomedical Research Council Strategic Positioning Fund, HighGlycoART, Institute for Glycomics, Macquarie University-Ludger Pilot Scheme",59.0,"Andorra, Singapore",glycostore,,ok
26635392,combrex,0.99706686,combrex,0.99706686,,0.99706686,1,http://combrex.bu.edu,"HTTPConnectionPool(host='combrex.bu.edu', port=80): Max retries exceeded with url: / (Caused by Name",,,http://web.archive.org/web/20210121062420/http://combrex.bu.edu/,2015-12-03,"Bioinformatics Program, Boston University, Boston, MA 02215, USA.","Anton BP, Chang YC, Hu Z, Kasif S, Rachlin J, Roberts RJ, Steffen M",1RC2GM092602-01,NIGMS NIH HHS,41.0,United States,combrex,,ok
22123736,uniprot,0.97680056,,0.97680056,uniprot,0.97680056,1,http://www.ebi.ac.uk/GOA,200,United Kingdom,"(52.1932,0.1426)",,2011-11-28,"European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. edimmer@ebi.ac.uk","Alam-Faruque Y, Apweiler R, Argoud-Puy G, Auchincloss A, Axelsen K, Bely B, Blatter MC, Bougueleret L, Boutet E, Braconi-Quintaje S, Breuza L, Bridge A, Browne P, Coudert E, Cusin I, Dimmer EC, Duek-Roggli P, Eberhardt R, Estreicher A, Famiglietti L, Ferro-Rojas S, Feuermann M, Gardner M, Gos A, Gruaz-Gumowski N, Hinz U, Hulo C, Huntley RP, James J, Jimenez S, Jungo F, Keller G, Laiho K, Legge D, Lemercier P, Lieberherr D, Magrane M, Martin MJ, Masson P, Moinat M, Mun Chan W, O'Donovan C, Pedruzzi I, Pichler K, Poggioli D, Poux S, Rivoire C, Roechert B, Sawford T, Schneider M, Sehra H, Stutz A, Sundaram S, Tognolli M, Xenarios I","1U41HG006104-02, 3P41HG002273-09, SP:07/007/23671","British Heart Foundation, NHGRI NIH HHS",314.0,United Kingdom,uniprot,,ok
25326082,PDB,0.0,pdb,0.0,,0.0,1,http://www.eppic-web.org/ewui/\#downloads,200,,,,2014-10-18,,"Baskaran K, Biyani N, Bliven S, Capitani G, Duarte JM",,Intramural NIH HHS,46.0,,pdb,CAPITALIZED,ok
26153137,epifactors,0.99873567,,0.99873567,epifactors,0.99873567,1,http://epifactors.autosome.ru,200,,,,2015-07-07,"Institute of Personal and Predictive Medicine of Cancer, 08916 Badalona, Spain, Department of Computational Biology, Vavilov Institute of General Genetics, Russian Academy of Sciences, 119991 Moscow, Russia, ju.medvedeva@gmail.com.","Drabløs F, Ehsani R, Kasukawa T, Khimulya G, Kulakovskiy IV, Lennartsson A, Medvedeva YA, Panahandeh P, Vorontsov IE",,,223.0,"Andorra, Comoros, Spain",epifactors,,ok
25539768,DCDB,0.99871904,dcdb,0.99871904,,0.99871904,1,http://www.cls.zju.edu.cn/dcdb/,403,,,http://web.archive.org/web/20190815181639/http://www.cls.zju.edu.cn:80/dcdb/,2014-12-23,"Department of Bioinformatics, College of Life Sciences and Institute of Biochemistry, College of Life Sciences, Zhejiang University, Hangzhou 310058, P.R. China Department of Bioinformatics, College of Life Sciences and Institute of Biochemistry, College of Life Sciences, Zhejiang University, Hangzhou 310058, P.R. China.","Chen X, Gai W, Li Y, Liu Y, Wei Q, Yu G",,,75.0,"Andorra, China",dcdb,CAPITALIZED,ok
32542364,GTDB,0.99849814,gtdb,0.99849814,,0.99849814,1,https://www.biosino.org/gtdb/,403,,,http://web.archive.org/web/20241226190444/https://www.biosino.org/gtdb/,2020-01-01,"National Genomics Data Center, Bio-Med Big Data Center, Key Laboratory of Computational Biology, CAS-MPG Partner Institute for Computational Biology, Shanghai Institute of Nutrition and Health, University of Chinese Academy of Sciences, Chinese Academy of Sciences, 320 Yueyang Road, Xuhui, Shanghai 200031, China.","Cao R, He S, Ling Y, Wang P, Wang Q, Xu Q, Yan X, Ye W, Zhang G, Zhou C","153D31KYSB20170121, 2017YFC1201200, 2018YFA0900704, 31871281, KFZD-SW-219-5, ZJ2018-ZD-013","International Partnership Program of Chinese Academy of Science, Key Research Program of the Chinese Academy of Sciences, National Key Research and Development Program of China, National Natural Science Foundation of China, Zhangjiang special project of national innovation demonstration zone",13.0,"Andorra, China",gtdb,CAPITALIZED,ok
"30365034, 30371881",IDOG,0.99825567,idog,0.99825567,,0.99825567,2,http://bigd.big.ac.cn,200,,,,2019-01-01,"BIG Data Center, Beijing Institute of Genomics, Chinese Academy of Sciences, Beijing 100101, China.","Bao Y, Dong L, Lan L, Li W, Tang B, Wang GD, Xiao J, Zhai S, Zhang X, Zhang YP, Zhang Z, Zhao W, Zhou Q","153F11KYSB20160008, 2016YFB0201702, 2016YFC0901603, 2016YFC0901903, 2016YFE0206600, 2017141, 2017YFC0907502, 2017YFC0907503, 2017YFC0908403, 2017YFC1201200, 2018134, 2018YFC0310602, 31571358, 31671360, 31771465, 91531303, 91731304, KJZD-EW-L14, SQ2017YFSF090210, XDA08020102, XDA19050302, XDB13040500, XXH13505-05","13th Five-year Informatization Plan of Chinese Academy of Sciences, Chinese Academy of Sciences, Five-year Informatization Plan of CAS, International Partnership Program of the CAS, International Partnership Program of the Chinese Academy of Sciences, Key Program of the Chinese Academy of Sciences, National Key R&amp;D Program of China, National Key Research &amp; Development Program of China, National Key Research Program of China, National Natural Science Foundation of China, Special Project on Precision Medicine under the National Key R&amp;D Program",124.0,China,idog,CAPITALIZED,ok
29106619,NPASS,0.99798393,npass,0.99798393,,0.99798393,1,http://bidd2.nus.edu.sg/NPASS/,"HTTPConnectionPool(host='bidd2.nus.edu.sg', port=80): Max retries exceeded with url: /NPASS/ (Caused",,,http://web.archive.org/web/20200527191155/http://bidd2.nus.edu.sg/NPASS/,2018-01-01,"Breeding Base-Shenzhen Key Laboratory of Chemical Biology, the Graduate School at Shenzhen, Tsinghua University, Shenzhen Kivita Innovative Drug Discovery Institute, Shenzhen 518055, PR China.","Chen S, Chen W, Chen YZ, Chen Z, Gao D, He W, Jiang YY, Qin C, Tan Y, Tao L, Wang B, Wang Y, Zeng X, Zhang P",,,137.0,China,npass,CAPITALIZED,ok
21486466,oryzapg,0.9972348,,0.9972348,oryzapg,0.9972348,1,http://oryzapg.iab.keio.ac.jp/,"HTTPConnectionPool(host='oryzapg.iab.keio.ac.jp', port=80): Max retries exceeded with url: / (Caused",,,http://web.archive.org/web/20160101180136/http://oryzapg.iab.keio.ac.jp/,2011-04-12,"Institute for Advanced Biosciences, Keio University, 403-1 Daihoji, Tsuruoka, Yamagata 997-0017, Japan.","Helmy M, Ishihama Y, Tomita M",,,34.0,Japan,oryzapg,,ok
"29805321, 31444973",cellosaurus,0.91077185,,0.91077185,cellosaurus,0.91077185,2,https://web.expasy.org/cellosaurus/,200,,,,2018-05-10,"Computer and Laboratory Investigation of Proteins of Human Origin Group, Faculty of Medicine, Swiss Institute of Bioinformatics, University of Geneva, Geneva 4, Switzerland.; CALIPHO Group, SIB Swiss Institute of Bioinformatics, CMU, Geneva, Switzerland.","Bairoch A, Capes-Davis A, Robin T",,,565.0,"Andorra, Switzerland",cellosaurus,,ok
32090262,dbpepneo,0.9990477,,0.9990477,dbpepneo,0.9990477,1,http://www.biostatistics.online/dbPepNeo/,200,China,"(30.2943,120.1663)",,2020-01-01,"School of Medical Instrument and Food Engineering, University of Shanghai for Science and Technology, No. 516, Jungong Road, Yangpu District, Shanghai 200093, China.","Huang P, Jian X, Li D, Li Y, Lin Y, Ouyang J, Tan X, Wan H, Wang G, Xie L",,,48.0,"Andorra, China",dbpepneo,,ok
25399417,lncrnawiki,0.998708,,0.998708,lncrnawiki,0.998708,1,http://lncrna.big.ac.cn,404,,,http://web.archive.org/web/20210518121831/https://lncrna.big.ac.cn/,2014-11-15,"CAS Key Laboratory of Genome Sciences and Information, Beijing Institute of Genomics, Chinese Academy of Sciences, Beijing 100101, China.","Bajic VB, Li A, Ma L, Xia L, Xu X, Yu J, Zhang Z, Zou D",,,89.0,"Andorra, China",lncrnawiki,,ok
36311809,CSCS,0.9984288,cscs,0.9984288,,0.9984288,1,http://bioinfo.cemps.ac.cn/CSCS/,200,China,"(39.9876,116.336)",,2021-05-31,"National Key Laboratory of Plant Molecular Genetics, CAS Center for Excellence in Molecular Plant Sciences, Shanghai Institute of Plant Physiology and Ecology, Shanghai Institutes for Biological Sciences, Chinese Academy of Sciences, 300 Fenglin Road, Shanghai, 200032 China.","Ran X, Tang T, Wang M, Ye L, Zhang Y, Zhao F, Zhuang Y",,,2.0,"Andorra, China",cscs,CAPITALIZED,ok
33174598,unilectin,0.9983906,,0.9983906,unilectin,0.9983906,1,https://www.unilectin.eu/,"HTTPSConnectionPool(host='www.unilectin.eu', port=443): Max retries exceeded with url: / (Caused by ",,,http://web.archive.org/web/20230424220602/https://www.unilectin.eu/,2021-01-01,"Univ. Grenoble Alpes, CNRS, CERMAV, 38000 Grenoble, France.","Bonnardel F, Imberty A, Lisacek F, Mariethoz J, Pérez S","ANR-15-IDEX-02, ANR-17-EURE-0003","ANR, Alliance Campus Rhodanien, Labex ARCANE",38.0,France,unilectin,,ok
33757430,ATAV,0.99812686,atav,0.99812686,,0.99812686,1,http://atavdb.org/,404,,,http://web.archive.org/web/20230530083334/https://atavdb.org/,2021-03-23,"Institute for Genomic Medicine, Columbia University Irving Medical Center, New York, NY, 10032, USA. zhong.ren@hotmail.com.","Bhardwaj N, Cui H, Goldstein DB, Hostyk JA, Povysil G, Ren Z",,,36.0,"Comoros, United States",atav,CAPITALIZED,ok
29382910,lnc2catlas,0.9981268,,0.9981268,lnc2catlas,0.9981268,1,http://lnc2catlas.bioinfotech.org/,503,,,http://web.archive.org/web/20220930034704/http://lnc2catlas.bioinfotech.org/,2018-01-30,"Department of Biotechnology, Beijing Institute of Radiation Medicine, Beijing, China.","An G, Bo X, Ouyang Z, Ren C, Shu W, Zhao C",,,26.0,China,lnc2catlas,,ok
29771380,dbcan2,0.9976976,dbcan2,0.9976976,,0.9976976,1,http://cys.bios.niu.edu/dbCAN2,"HTTPConnectionPool(host='cys.bios.niu.edu', port=80): Max retries exceeded with url: /dbCAN2 (Caused",,,http://web.archive.org/web/20190227102451/http://cys.bios.niu.edu:80/dbCAN2/,2018-07-01,"College of Computer and Control Engineering, Nankai University, Tianjin, China.","Busk PK, Entwistle S, Huang L, Wu P, Xu Y, Yang Z, Yin Y, Yohe T, Zhang H","1R15GM114706, 2017-YIN, 31728013, DBI-1652164, R15 GM114706","NIGMS NIH HHS, National Institutes of Health, National Natural Science Foundation of China, National Science Foundation, Research &amp; Artistry Award of the NIU",1478.0,"Andorra, China",dbcan2,,ok
34147079,ORFIK,0.99716794,orfik,0.99716794,,0.99716794,1,http://bioconductor.org/packages/ORFik,200,United Kingdom,"(51.5072,-0.127586)",,2021-06-19,"Computational Biology Unit, Department of Informatics, University of Bergen, Bergen, Norway.","Chyżyńska K, Labun K, Tjeldnes H, Torres Cleuren Y, Valen E, Świrski M","250049, TEAM POIR.04.04.00-00-5C33/17-00","Bergens Forskningsstiftelse, European Regional Development Fund, Norges Forskningsråd",33.0,Norway,orfik,CAPITALIZED,ok
