ID,best_name,best_name_original,name_modification_flags,extracted_url
35610235,SOC,soc,CAPITALIZED,
39968379,genbank (online-group-1-intron-database),genbank | https://www.ebi.ac.uk/biostudies/studies/s-bsst1399,"PIPE_CLEANED,DISAMBIGUATED",https://online-group-1-intron-database.onrender.com
39657158,GALA,gala | pdb,"PIPE_CLEANED,CAPITALIZED",
35561185,TCGA,tcga,CAPITALIZED,https://portal.gdc.cancer.gov/
37773106,SEER (loyal-brand-611803),seer | lcss,"PIPE_CLEANED,CAPITALIZED,DISAMBIGUATED",https://loyal-brand-611803.framer.app/
37953362,MDDB (bioexcel-cv19),mddb,"CAPITALIZED,DISAMBIGUATED",https://bioexcel-cv19.bsc.es/#/
36347894,HGNC,hgnc,CAPITALIZED,http://www.hipc-dashboard.org
36610216,LDA,lda,CAPITALIZED,
35365069,GISAID,gisaid,CAPITALIZED,https://bioinfo.lau.edu.lb/gkhazen/covid19
39362876,KINET,kinet,CAPITALIZED,https://kinet.kinametrix.com/
35725848,BARI,bari,CAPITALIZED,
37872185,EMOC,emoc,CAPITALIZED,
40329811,GBIF,gbif,CAPITALIZED,
39592652,alphafold,alphafold | herpesfolds,PIPE_CLEANED,https://www.herpesfolds.org/herpesfolds
39412443,LSFO,lsfo,CAPITALIZED,https://bioportal.bioontology.org/ontologies/LSFO
38871809,NODAP,nodap,CAPITALIZED,https://mr.cscps.com.cn/wscoringtool/index.html
35365676,PAT,pat | spot,"PIPE_CLEANED,CAPITALIZED",
37004080,PPML,ppml | mpku | c.728g | hpa,"PIPE_CLEANED,CAPITALIZED",http://www.bioinfogenetics.info/PPML/
38724521,EGGNOG,eggnog,CAPITALIZED,
35595235,TCGA,tcga,CAPITALIZED,
36480100,netpath,netpath | wikipathways,PIPE_CLEANED,https://www.wikipathways.org/index.php/Pathway:WP5094
39003315,COG,cog,CAPITALIZED,
38905214,THIS,this | uses,"PIPE_CLEANED,CAPITALIZED",
37267208,GCN,gcn,CAPITALIZED,
37644119,PSM,psm,CAPITALIZED,https://ms.iis.sinica.edu.tw/comics/Software_FPF.html
36693896,INS,ins | llc,"PIPE_CLEANED,CAPITALIZED",http://energy.gov/downloads/doe-public-access-plan
40626310,TCMAP,tcmap,CAPITALIZED,https://cellknowledge.com.cn/tcmap
38660300,SEER (jiangyujuan),seer | ajcc,"PIPE_CLEANED,CAPITALIZED,DISAMBIGUATED",https://jiangyujuan.shinyapps.io/OS-nomogram/
40036585,SSSHIC,ssshic,CAPITALIZED,https://www.synapse.org/#!
40315130,fastneo,fastneo | immune epitope database and tumor-specific neoantigen database,PIPE_CLEANED,
38267891,GOCE,goce,CAPITALIZED,https://youtu.be/2Ga64iausJE
38448141,the genomics/proteomics module contains information on different strains responsible for mucormycosis,the genomics/proteomics module contains information on different strains responsible for mucormycosis | mucormydb,PIPE_CLEANED,https://webs.iiitd.edu.in/raghava/mucormydb/
39414803,COST,cost,CAPITALIZED,
39971983,CPB,cpb,CAPITALIZED,
37956888,td-abc,td-abc | u)hf,PIPE_CLEANED,
36564505,TOPMED,topmed,CAPITALIZED,
39202371,IRD,ird | polgenom,"PIPE_CLEANED,CAPITALIZED",
38284937,genbank,genbank | https://zenodo.org/records/8375181,PIPE_CLEANED,
37498561,schicedrn,schicedrn | deephic | hicplus,PIPE_CLEANED,
38514693,MINCAN,mincan,CAPITALIZED,
38875181,https://github.com/linfengyu77,https://github.com/linfengyu77/irldct,HTML_REMOVED,
36040790,MGB,mgb,CAPITALIZED,
38367445,cellgiq,cellgiq | lightgbm,PIPE_CLEANED,
38809899,psycinfo,psycinfo | global health database | review registration open science framework,PIPE_CLEANED,https://osf.io/s385j
37237065,ausgeochem,ausgeochem | gplates,PIPE_CLEANED,https://ausgeochem.auscope.org.au
37269845,42,4·2,"CHARS_SANITIZED,SHORT_NAME_FLAGGED",
35352997,MIRROR,mirror,CAPITALIZED,http://mirror.egnome.co.kr/
35713500,EQA,eqa | bioasq,"PIPE_CLEANED,CAPITALIZED",
39105062,MPEAS,mpeas | mpea,"PIPE_CLEANED,CAPITALIZED",
35435220,HVD,hvd,CAPITALIZED,http://computationalbiology.cn/humanVirusBase/#/
39252774,e=i,e</sup>=<i,HTML_REMOVED,
36270998,SMR,smr,CAPITALIZED,
38253529,inorganic crystal structure database,inorganic crystal structure database | mongodb,PIPE_CLEANED,
40301568,MICF,micf | crlf1,"PIPE_CLEANED,CAPITALIZED",
40055894,SGMD,sgmd,CAPITALIZED,
38040713,PHYAFB,phyafb,CAPITALIZED,
36713829,DBPOM,dbpom,CAPITALIZED,http://www.dbpom.net/
38205245,IDHMUT,idhmut | gtabdb,"PIPE_CLEANED,CAPITALIZED",
38254411,card agglutination test for,card agglutination test for | catt/<i,PIPE_CLEANED,
38123557,GNPS,gnps,CAPITALIZED,
40728615,GPSFUN,gpsfun,CAPITALIZED,https://bio-web1.nscc-gz.cn/app/GPSFun
39073886,ATHEM,athem,CAPITALIZED,https://lipm-browsers.toulouse.inra.fr/pub/ATHEM/
37845361,hmg-coa,hmg-coa | deepcoy,PIPE_CLEANED,
38762876,HETIL,hetil,CAPITALIZED,
38042076,ARCGIS,arcgis,CAPITALIZED,
34585247,DAVAE,davae,CAPITALIZED,
39074503,IPEC,ipec,CAPITALIZED,
35650262,KAAMER,kaamer,CAPITALIZED,
36944655,SRP,srp,CAPITALIZED,http://srp.pnnl.gov
36059922,SUDEP,sudep | msdr | r01,"PIPE_CLEANED,CAPITALIZED",
38206277,CDK,cdk,CAPITALIZED,http://www.asco.org/resource-stratified-guidelines
38271818,HCB,hcb | pfos,"PIPE_CLEANED,CAPITALIZED",
37387170,PAC,pac,CAPITALIZED,
37010521,EFO,efo,CAPITALIZED,
36846778,IAA,iaa | kegg,"PIPE_CLEANED,CAPITALIZED",
40467750,SHAP (zluxin),shap | 0.805,"PIPE_CLEANED,CAPITALIZED,DISAMBIGUATED",https://zluxin.shinyapps.io/make_web/
39435638,h+,h+,SHORT_NAME_FLAGGED,
38911529,MCGILL,mcgill,CAPITALIZED,
34864898,combinatorial and semantic analysis of functional elements,combinatorial and semantic analysis of functional elements | combsafe,PIPE_CLEANED,
37551911,BIORE,biore,CAPITALIZED,http://wonjin.info/biore-yoon-et-al-2022
37978180,TDRNAP,tdrnap,CAPITALIZED,
37142618,SOCF,socf,CAPITALIZED,
36012140,PDBE,pdbe,CAPITALIZED,
35668110,GNPS,gnps | iqamdb,"PIPE_CLEANED,CAPITALIZED",
38650009,GEO,geo | ferrdb | kegg | hamp,"PIPE_CLEANED,CAPITALIZED",http://www.zhounan.org/ferrdb/index.html
37667031,SLSA,slsa | gml | dnn,"PIPE_CLEANED,CAPITALIZED",
36651308,abolish,abolish | ligase,PIPE_CLEANED,
39567690,GROWDB,growdb,CAPITALIZED,
39371081,BOLD,bold,CAPITALIZED,
38437255,DLHM,dlhm,CAPITALIZED,
37880211,CDK,cdk,CAPITALIZED,
39715240,BIGG,bigg,CAPITALIZED,
40288852,GHS,ghs,CAPITALIZED,
39371417,EGA,ega,CAPITALIZED,
39387871,MASD,masd | cots,"PIPE_CLEANED,CAPITALIZED",
39633811,yolov4,yolov4 | yolo,PIPE_CLEANED,
37946302,ELSG,elsg,CAPITALIZED,
37356495,rheumatic and autoimmune diseases,rheumatic and autoimmune diseases | pubpular,PIPE_CLEANED,
37684262,ANME,anme,CAPITALIZED,
40240383,ARCGIS,arcgis,CAPITALIZED,
37340506,RDB,rdb,CAPITALIZED,
38421866,CENGEN,cengen,CAPITALIZED,
37455222,CFDNA,cfdna,CAPITALIZED,
37422490,FSRF,fsrf | eemsr,"PIPE_CLEANED,CAPITALIZED",
35538374,KEY,key,CAPITALIZED,
38438345,GPU (harvard),gpu,"CAPITALIZED,DISAMBIGUATED",http://harvard.heavy.ai:6273/
38749656,HGDP,hgdp | gnomad,"PIPE_CLEANED,CAPITALIZED",
34424339,PFAM,pfam | lbd,"PIPE_CLEANED,CAPITALIZED",
36095527,EPO,epo,CAPITALIZED,
37258857,SILVA,silva | rdp | gtdb,"PIPE_CLEANED,CAPITALIZED",
36996758,MIMIC,mimic | cms,"PIPE_CLEANED,CAPITALIZED",
37160609,GMC,gmc | impc,"PIPE_CLEANED,CAPITALIZED",
39339901,INSDC,insdc,CAPITALIZED,
38160287,PDB,pdb,CAPITALIZED,
37537703,TACN,tacn,CAPITALIZED,
38733902,KEGG,kegg | omim,"PIPE_CLEANED,CAPITALIZED",
35047564,SLAM,slam,CAPITALIZED,
38635816,NPRC,nprc,CAPITALIZED,
39602490,PADEL,padel,CAPITALIZED,
38177162,BMRB,bmrb | pdb,"PIPE_CLEANED,CAPITALIZED",
38357419,GBIF,gbif | obis,"PIPE_CLEANED,CAPITALIZED",
36555185,MVP,mvp,CAPITALIZED,
38488504,nci's cloud resources,nci's cloud resources | seven bridges cancer genomics cloud,PIPE_CLEANED,
37898683,mrcmpsp,mrcmpsp | hqpso,PIPE_CLEANED,
35916224,FEDEX,fedex,CAPITALIZED,
35768777,MPANN,mpann,CAPITALIZED,
35916307,GUV,guv,CAPITALIZED,
39143966,TCGA,tcga | ualcan,"PIPE_CLEANED,CAPITALIZED",
35277433,KPSC,kpsc,CAPITALIZED,
36326108,CLEO,cleo | geo | egeo,"PIPE_CLEANED,CAPITALIZED",
38980436,REFSEQ,refseq,CAPITALIZED,
37751696,GLURP,glurp,CAPITALIZED,
39455647,KGDNET,kgdnet | mimic,"PIPE_CLEANED,CAPITALIZED",
39275439,LORA,lora,CAPITALIZED,
37440484,geoglam,geoglam | mlhub | cgiar | iiasa | esa,PIPE_CLEANED,
39226356,STANMF,stanmf,CAPITALIZED,
38636673,BPS,bps,CAPITALIZED,
35835118,EDHFR,edhfr,CAPITALIZED,
38063437,ATPASE,atpase,CAPITALIZED,
38538648,ECCDNA,eccdna,CAPITALIZED,
39046587,KEY,key,CAPITALIZED,
34999771,SDINET,sdinet | 0.7196,"PIPE_CLEANED,CAPITALIZED",
39702046,CLANS,clans,CAPITALIZED,
40226443,IGSN,igsn | eurovolc,"PIPE_CLEANED,CAPITALIZED",
36441742,VQA,vqa | csa,"PIPE_CLEANED,CAPITALIZED",
35589837,GAT,gat | pdb,"PIPE_CLEANED,CAPITALIZED",
35524337,BAGS,bags,CAPITALIZED,
36884279,ONTOCR,ontocr,CAPITALIZED,
37900105,GBIF,gbif | bien,"PIPE_CLEANED,CAPITALIZED",
36622170,SRA,sra,CAPITALIZED,
40996710,bidirectional encoder representations from transformers,bidirectional encoder representations from transformers | biobert | clinical phenotype knowledgebase | cliphekb,PIPE_CLEANED,https://cliphekb.shinyapps.io/phenotype-main/
39440482,CDD,cdd,CAPITALIZED,
36638829,HIAPP,hiapp,CAPITALIZED,
35606797,PICO,pico | t2dm,"PIPE_CLEANED,CAPITALIZED",
39227745,TCGA,tcga,CAPITALIZED,
39653747,RHO,rho,CAPITALIZED,
39080339,GAT,gat,CAPITALIZED,
38834597,HRA,hra | hralit,"PIPE_CLEANED,CAPITALIZED",
38736337,DSS,dss,CAPITALIZED,
39211484,YAUCA,yauca,CAPITALIZED,
38326757,SCADDX,scaddx,CAPITALIZED,
39670335,CURE,cure,CAPITALIZED,
37540443,TCGA,tcga | cosmic | hpa | depmap,"PIPE_CLEANED,CAPITALIZED",
39817820,GMP,gmp,CAPITALIZED,
37753479,while bacterial artificial chromosomes,while bacterial artificial chromosomes | bac restriction map database,PIPE_CLEANED,
38408974,CPER,cper,CAPITALIZED,
37278513,CSAP,csap,CAPITALIZED,
35525549,kinview,kinview | prokino,PIPE_CLEANED,
37376953,IMFP,imfp,CAPITALIZED,
39310279,PRRSV,prrsv,CAPITALIZED,
39998433,LORE,lore,CAPITALIZED,
36475880,AHL,ahl | cari,"PIPE_CLEANED,CAPITALIZED",
35361782,BIDS,bids,CAPITALIZED,
35181703,ABASY,abasy,CAPITALIZED,https://abasy.ccg.unam.mx/
37967146,NUE,nue,CAPITALIZED,
37541406,LBD,lbd | sdne,"PIPE_CLEANED,CAPITALIZED",
39638559,ENCODE,encode,CAPITALIZED,
38393600,MOC,moc,CAPITALIZED,
38000387,SSSAVI,sssavi,CAPITALIZED,
36526018,ELP,elp,CAPITALIZED,
38770718,PRS,prs,CAPITALIZED,
40114255,LBD,lbd,CAPITALIZED,
39934125,LDB,ldb | gnps | canb,"PIPE_CLEANED,CAPITALIZED",
38213883,CRBS,crbs | gan | bagan-gp,"PIPE_CLEANED,CAPITALIZED",
37542147,LLC,llc,CAPITALIZED,
40065540,BEVS,bevs,CAPITALIZED,
40393240,QSRR,qsrr,CAPITALIZED,
37919263,GBIF,gbif | bmpo,"PIPE_CLEANED,CAPITALIZED",
38820435,lightgbm,lightgbm | catboost,PIPE_CLEANED,
38443673,GBIF,gbif,CAPITALIZED,
38968027,DDA,dda,CAPITALIZED,
38509422,OC,oc,"SHORT_NAME_FLAGGED,CAPITALIZED",
36723605,TRRUST,trrust,CAPITALIZED,
39361557,SGD,sgd | dnn | cnn | c-lstm,"PIPE_CLEANED,CAPITALIZED",
39443503,IDC,idc,CAPITALIZED,
39394400,RMSE,rmse,CAPITALIZED,
37117054,PNATDB,pnatdb | pronab,"PIPE_CLEANED,CAPITALIZED",
40197252,HFDB,hfdb,CAPITALIZED,
38771886,GIX,gix,CAPITALIZED,
39230709,STRING,string,CAPITALIZED,
35724625,CATH,cath,CAPITALIZED,
39787917,snomed-ct,snomed-ct | hpo | lkb,PIPE_CLEANED,
38084013,thermomutdb,thermomutdb | fireprotdb | prothermdb,PIPE_CLEANED,
37772729,SRL,srl,CAPITALIZED,
35544520,ARM,arm | dsp | pid | spi,"PIPE_CLEANED,CAPITALIZED",
39640530,SADB,sadb,CAPITALIZED,http://sadb.biownmcli.info/
37805667,RRBS,rrbs,CAPITALIZED,
40312452,MRIO,mrio,CAPITALIZED,
39870154,global strategy for plant conservation,global strategy for plant conservation | national cryogenebank facility at icar-nbpgr,PIPE_CLEANED,
38477530,PFAS,pfas,CAPITALIZED,
38985448,LIG,lig | μm,"PIPE_CLEANED,CAPITALIZED",
34889452,$,$,SHORT_NAME_NO_URL,
38018981,importancei,importance</h4><i,HTML_REMOVED,
38084728,gromacs,gromacs | sapn,PIPE_CLEANED,
35676295,GEMEX,gemex,CAPITALIZED,
37626053,gstride,gstride | imu,PIPE_CLEANED,
37937382,ALD,ald,CAPITALIZED,
38297840,PSBD,psbd,CAPITALIZED,
38396192,OMV,omv | key,"PIPE_CLEANED,CAPITALIZED",
37904728,DAA,daa | pylrs,"PIPE_CLEANED,CAPITALIZED",
35021190,$,$ | g$,"PIPE_CLEANED,SHORT_NAME_NO_URL",
35152280,TABNET,tabnet,CAPITALIZED,
39166362,MINION,minion | psi1,"PIPE_CLEANED,CAPITALIZED",
34890150,KEGG,kegg | pid,"PIPE_CLEANED,CAPITALIZED",
39346622,GBIF,gbif | ena,"PIPE_CLEANED,CAPITALIZED",
37183971,DDPCR,ddpcr,CAPITALIZED,
38920699,HGA,hga,CAPITALIZED,
35758619,HOXAB,hoxabβ,"CHARS_SANITIZED,CAPITALIZED",
39658089,cadd-sv,cadd-sv | dbcnv | acmg,PIPE_CLEANED,
35758780,GOA,goa,CAPITALIZED,
38413078,MDT,mdt,CAPITALIZED,
36299577,DQN,dqn,CAPITALIZED,
40280939,ENSO,enso,CAPITALIZED,
40248245,CORE,core,CAPITALIZED,
35169219,nbd1,nbd1 | fret,PIPE_CLEANED,
39216206,HUF,huf | r-cd,"PIPE_CLEANED,CAPITALIZED",
39609443,SSC,ssc,CAPITALIZED,
38855791,ESA,esa,CAPITALIZED,
36267181,TCGA,tcga,CAPITALIZED,
39134412,SCHGR,schgr,CAPITALIZED,
39576796,MORU,moru | easa-,"PIPE_CLEANED,CAPITALIZED",
35136947,PMG,pmg,CAPITALIZED,
35612145,MII,mii,CAPITALIZED,
39118353,PFGDH,pfgdh,CAPITALIZED,
38708794,IITA,iita,CAPITALIZED,
38413941,genbank,genbank | cytochrome c oxidase subunit i,PIPE_CLEANED,
36529941,PRIDE,pride | jpost | iprox,"PIPE_CLEANED,CAPITALIZED",
40658718,RGC,rgc | mea,"PIPE_CLEANED,CAPITALIZED",
35972994,MPIH,mpih,CAPITALIZED,
35661743,PHYTMO,phytmo,CAPITALIZED,
38479843,SCT,sct,CAPITALIZED,
37922939,CDSA,cdsa,CAPITALIZED,
36759776,COSMIC,cosmic | sgan,"PIPE_CLEANED,CAPITALIZED",
36628764,RCA,rca | tmb,"PIPE_CLEANED,CAPITALIZED",
37529914,GCLMTP,gclmtp,CAPITALIZED,
40364349,CMR,cmr,CAPITALIZED,
37529920,CODE,code,CAPITALIZED,
39840069,VLPS,vlps,CAPITALIZED,
39053644,TCGA,tcga,CAPITALIZED,
37841229,SIA,sia,CAPITALIZED,
40118721,ANGPT,angpt,CAPITALIZED,
37251529,world health organization reports that immunization protects three million individuals annually,world health organization reports that immunization protects three million individuals annually,CHARS_SANITIZED,
37202393,GEOMAP,geomap,CAPITALIZED,
35858915,SNATAC,snatac,CAPITALIZED,
35596782,MUP,mup,CAPITALIZED,
40380921,dlst-mda,dlst-mda | cnn | mda,PIPE_CLEANED,
39741946,aim:,aim:</b,HTML_REMOVED,
38922750,HGCAB,hgcab,CAPITALIZED,
36596235,EFTRA,eftra | cdnm,"PIPE_CLEANED,CAPITALIZED",
38758924,BIGG,bigg,CAPITALIZED,
39201310,REFSEQ,refseq,CAPITALIZED,
39250469,NOMA,noma,CAPITALIZED,
38365793,tibetan plateau microbial catalog by sequencing 498 metagenomes from six water ecosystems,tibetan plateau microbial catalog by sequencing 498 metagenomes from six water ecosystems | tibetan plateau microbial catalog,PIPE_CLEANED,
39004851,TDMS,tdms | dobe | dda,"PIPE_CLEANED,CAPITALIZED",
39922392,scifinder,scifinder | china knowledge resource integrated,PIPE_CLEANED,
36088548,STRING,string,CAPITALIZED,
38365928,DNN,dnn,CAPITALIZED,
36940568,TMB,tmb | rca | oxtmb,"PIPE_CLEANED,CAPITALIZED",
39496680,XLNET,xlnet | afnd | cnn | arabicfaketweets,"PIPE_CLEANED,CAPITALIZED",
38104077,1-kb,1-kb | pdi,PIPE_CLEANED,
38071387,DSIGDB,dsigdb,CAPITALIZED,https://liqs.shinyapps.io/sepsis/
40348768,MEA,mea | lfp,"PIPE_CLEANED,CAPITALIZED",
38907008,VMGC,vmgc,CAPITALIZED,
35368074,CURRMG,currmg,CAPITALIZED,
39972011,SCR,scr,CAPITALIZED,
40119500,GPA,gpa | mdr | shap,"PIPE_CLEANED,CAPITALIZED",https://H.pylori/MDR/App/
39922957,TRID,trid,CAPITALIZED,
39349569,IID,iid,CAPITALIZED,
39497067,MGNIFY,mgnify,CAPITALIZED,
36564412,EELS,eels | cnn,"PIPE_CLEANED,CAPITALIZED",
36367858,MCC,mcc,CAPITALIZED,
38972916,YRB,yrb,CAPITALIZED,
36335143,HFGT,hfgt | mbse,"PIPE_CLEANED,CAPITALIZED",
38776381,MGIS,mgis | gbif,"PIPE_CLEANED,CAPITALIZED",https://www.crop-diversity.org/mgis/musa-in-situ
36466237,CWR,cwr,CAPITALIZED,
39775838,KGT,kgt,CAPITALIZED,
38776430,CPPS,cpps,CAPITALIZED,
37531298,PEDOT,pedot,CAPITALIZED,
37432995,tmbb-db,tmbb-db | ompdb | tmbbs | lglgyrf,PIPE_CLEANED,
39989012,SCRCA,scrca,CAPITALIZED,
40185683,DLISC,dlisc | dlisc-sers,"PIPE_CLEANED,CAPITALIZED",
36155273,KOMBAT,kombat,CAPITALIZED,http://kombat.igib.res.in/
39890826,ZENODO,zenodo,CAPITALIZED,
40382363,MAXAR,maxar,CAPITALIZED,
35401651,canadian covid-19 genomics network,canadian covid-19 genomics network | cancogen | cancogen ethics and governance expert working group thus has investigated several privacy issues cited by,PIPE_CLEANED,
36761561,i+,i+ | gbif,"PIPE_CLEANED,SHORT_NAME_FLAGGED",
38072328,SHPRH,shprh,CAPITALIZED,
40153158,AVPDB,avpdb | dbaasp,"PIPE_CLEANED,CAPITALIZED",
36761695,RIBD,ribd | 0.124,"PIPE_CLEANED,CAPITALIZED",
36991084,DSRT,dsrt,CAPITALIZED,
37482620,metabolomicswb,metabolomicswb | metabolomicswb.<h4 | github.io,PIPE_CLEANED,
38760710,RROFGD,rrofgd,CAPITALIZED,
35385607,HMF,hmf,CAPITALIZED,
39186704,DMD,dmd,CAPITALIZED,
39956811,MSDD,msdd | tscm | map,"PIPE_CLEANED,CAPITALIZED",
37450164,INTACT,intact,CAPITALIZED,
39858647,DSI,dsi,CAPITALIZED,
38679191,KSGPPI,ksgppi | cnn | string,"PIPE_CLEANED,CAPITALIZED",
39203562,HEAT,heat,CAPITALIZED,
37024499,openstreetmap,openstreetmap | hydrosheds,PIPE_CLEANED,
37024526,swaveform,swaveform | human genome diversity project,PIPE_CLEANED,
36746023,NAT,nat | inaat,"PIPE_CLEANED,CAPITALIZED",
36402024,SSG,ssg,CAPITALIZED,
36762475,HUBMAP,hubmap,CAPITALIZED,
39695240,XYM,xym,CAPITALIZED,
40580034,MUTS,muts,CAPITALIZED,
36467714,rstudio,rstudio | vosviewer,PIPE_CLEANED,
37041187,CRB,crb,CAPITALIZED,
38565025,UDG,udg | rs7412,"PIPE_CLEANED,CAPITALIZED",
40023203,CPA,cpa,CAPITALIZED,
39646391,RDB,rdb,CAPITALIZED,
35894475,MUTHTP,muthtp | tmsnp,"PIPE_CLEANED,CAPITALIZED",
36156625,KEGG,kegg | gnps,"PIPE_CLEANED,CAPITALIZED",
39548206,OCNTMS,ocntms,CAPITALIZED,
35173740,BCG,bcg,CAPITALIZED,
37500408,MCF,mcf,CAPITALIZED,
40138270,IOTS,iots,CAPITALIZED,
39433777,GUANG,guang | szg,"PIPE_CLEANED,CAPITALIZED",
38516293,FEGS,fegs,CAPITALIZED,
36124251,DNN,dnn | cnn,"PIPE_CLEANED,CAPITALIZED",
35239700,NHLTM,nhltm,CAPITALIZED,
38287124,LENET,lenet,CAPITALIZED,
37779230,DJMTA,djmta,CAPITALIZED,
37386017,MARCNV,marcnv | isv | acmg,"PIPE_CLEANED,CAPITALIZED",https://predict.genovisio.com/
38434636,ARGAAM,argaam | finbox,"PIPE_CLEANED,CAPITALIZED",
40597534,FASMID,fasmid,CAPITALIZED,
40319046,BAPPET,bappet,CAPITALIZED,
37566590,PABFD,pabfd,CAPITALIZED,
37828771,HABCDE,habcde,CAPITALIZED,
40335531,IGD,igd,CAPITALIZED,
39762115,SHAP,shap,CAPITALIZED,
40417484,ACMG,acmg,CAPITALIZED,
40155413,POS,pos,CAPITALIZED,
37222701,CBE,cbe | stop,"PIPE_CLEANED,CAPITALIZED",http://www.leishbaseedit.net/
40155442,HAPS,haps | dnn | mgsa,"PIPE_CLEANED,CAPITALIZED",
37648696,MPPCD,mppcd,CAPITALIZED,http://mppmcdb.cloudna.cn/
39565895,uniprotkb,uniprotkb | reactome,PIPE_CLEANED,
37730936,HSWAP,hswap,CAPITALIZED,
39631489,MPNET,mpnet | xlnet,"PIPE_CLEANED,CAPITALIZED",
40352392,ENPKG,enpkg,CAPITALIZED,
36715173,PBPK,pbpk,CAPITALIZED,
38582952,CSFSRS,csfsrs,CAPITALIZED,
35879601,st.,st. | gmpes,PIPE_CLEANED,
36272818,PNATDB,pnatdb,CAPITALIZED,
39172803,wifi/3,wifi/3 | rmse,PIPE_CLEANED,
36862752,FAANG,faang | encode,"PIPE_CLEANED,CAPITALIZED",
40221496,QUAPOS,quapos,CAPITALIZED,
36240205,CERCIS,cercis | kegg,"PIPE_CLEANED,CAPITALIZED",
35306322,GAG,gag,CAPITALIZED,
39041911,nigms sandbox for cloud-based learning,nigms sandbox for cloud-based learning | bourne again shell,PIPE_CLEANED,
39041912,IRI,iri,CAPITALIZED,
37600121,CAD,cad,CAPITALIZED,
36224012,science citation index expanded,science citation index expanded | citespace,PIPE_CLEANED,
37960750,citespace,citespace | vosviewer,PIPE_CLEANED,
39795895,CUAAC,cuaac | spaac,"PIPE_CLEANED,CAPITALIZED",
37322090,NETCDF,netcdf,CAPITALIZED,
35765648,DEPMAP,depmap,CAPITALIZED,http://www.rocplot.com/cells
39730632,DDOS,ddos | ssode | sso,"PIPE_CLEANED,CAPITALIZED",
38075858,COST,cost,CAPITALIZED,
38813150,COD,cod,CAPITALIZED,
35569121,CFPS,cfps | ncaa,"PIPE_CLEANED,CAPITALIZED",
39550455,MGM,mgm | cnn,"PIPE_CLEANED,CAPITALIZED",
40402455,TIME,time,CAPITALIZED,
36109852,BPE,bpe,CAPITALIZED,
38469223,GBIF,gbif,CAPITALIZED,
37731974,GENSAS,gensas,CAPITALIZED,
39812750,linkedomicskb,linkedomicskb | human protein atlas,PIPE_CLEANED,
37289767,FEWREL,fewrel,CAPITALIZED,
38600587,IMG (sherlab),img,"CAPITALIZED,DISAMBIGUATED",https://sherlab.shinyapps.io/IPSC-derived-Microglia/
39979307,shinyMNP,,POPULATED_FROM_URL,https://hovestadtlab.shinyapps.io/shinyMNP/
39753569,swemacrocycledb,,POPULATED_FROM_URL,https://swemacrocycledb.com/
38279110,StarAllele,,POPULATED_FROM_URL,http://www.coriell.org/StarAllele/Search
40000636,ADRCSC,,"POPULATED_FROM_URL,CAPITALIZED",https://www.ccb.uni-saarland.de/adrcsc
36151114,gutsyatlas,,POPULATED_FROM_URL,https://gutsyatlas.serve.scilifelab.se/
35778384,bordetella,,POPULATED_FROM_URL,https://bigsdb.pasteur.fr/bordetella/
38500146,[No Name Extracted],,POPULATED_FROM_URL,
