name_modification_flags,ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,url_validation,paper_titles
CAPITALIZED,36698975,CUCUME,0.84332544,cucume,0.84332544,,0.84332544,1,http://cucume.cn/,200,,,,2023-01-10,"Beijing Key Laboratory of Growth and Developmental Regulation for Protected Vegetable Crops, China Agricultural University, Beijing, China.","Gao L, Han X, Li X, Lin S, Liu M, Liu W, Liu Z, Lu X, Wang C, Wang N, Wang T, Xiang C, Zhang W, Zhang X",,,6.0,"Andorra, China",cucume,ok,"CUCUME: An RNA methylation database integrating systemic mRNAs signals, GWAS and QTL genetic regulation and epigenetics in different tissues of <i>Cucurbitaceae</i>."
TITLE_CAPITALIZED,36322519,Global Jukebox,0.8351905,,0.8351905,global jukebox,0.8351905,1,https://theglobaljukebox.org/?songsofearth,200,,,,2022-11-02,"Association for Cultural Equity (ACE), Hunter College, New York City, NY, United States of America.","Atayeva M, Baron V, Bradley KK, D'Arcangelo G, Daikoku H, El Hajli M, Ember CR, Flory MJ, Guarino M, Kirby KR, McBride J, Passmore S, Paulay F, Rifkin J, Savage PE, Silbert S, Szinger J, Szinger M, Wood ALC",19KK0064,"Japan Society for the Promotion of Science, Keio Global Research Institute and Keio Gijuku Academic Development Fund",10.0,United States,global jukebox,ok,The Global Jukebox: A public database of performing arts and culture.
TITLE_CAPITALIZED,38444537,Wolfberry genome database,0.79521847,,0.79521847,wolfberry genome database,0.79521847,1,https://cosbi7.ee.ncku.edu.tw/Wolfberry/,200,,,,2024-02-20,"National Wolfberry Engineering Research Center, Ningxia Academy of Agriculture and Forestry Sciences, Yinchuan, China.","An W, Cao YL, Chang WC, Chang WH, Chen YY, Chow CN, Fan YF, Hsiao YY, Hsieh CL, Huang CL, Lee BR, Li CI, Li YL, Lin ST, Liu ZJ, Luo Q, Shi ZG, Tsai WC, Wu WS, Yin Y, Zhao JH","110-2313-B-006-002-MY3, 110-2622-B-006-009-, 111-2221-E-006-151-MY3, 111-2313-B-006-003-, 2019YFD1000400, 31870199","Ministry of Science and Technology, National Key Research and Development Program of China, National Natural Science Foundation of China, Taiwan",1.0,"Andorra, China",wolfberry genome database,ok,Wolfberry genome database: integrated genomic datasets for studying molecular biology.
CAPITALIZED,38662570,CORDAX,0.78051543,cordax,0.78051543,,0.78051543,1,https://cordax.switchlab.org/,200,,,,2024-05-01,"Switch Laboratory, VIB Center for Brain and Disease Research, VIB, 3000 Leuven, Belgium.","Louros N, Rousseau F, Schymkowitz J","G053420N, G0C0320N, G0C2818N, G0C3522N, R01 AG079234","Flanders Institute for Biotechnology, NIA NIH HHS",3.0,"Andorra, Belgium",cordax,ok,CORDAX web server: an online platform for the prediction and 3D visualization of aggregation motifs in protein sequences.
TITLE_CAPITALIZED,37294807,MASH Native,0.7468378,,0.7468378,mash native,0.7468378,1,https://labs.wisc.edu/gelab/MASH_Explorer/MASHSoftware.php,200,,,,2023-06-01,"Department of Chemistry, University of Wisconsin-Madison, Madison, WI 53705, United States.","Brown KA, Chan HJ, Ge Y, Jeong K, Josyer H, Knight B, Krichel B, Larson EJ, Marty MT, McIlwain SJ, Melby JA, Moss ME, Ong IM, Pergande MR, Pike K, Roberts DS, Rogers HT, Rossler KJ, Shi Z, Wenger RK","KL2 TR002374, R01 GM125085, T32 HL007936, T32 HL110853, UL1 TR002373","NCATS NIH HHS, NHLBI NIH HHS, NIGMS NIH HHS, NIH HHS, National Institutes of Health",27.0,United States,mash native,ok,MASH Native: a unified solution for native top-down proteomics data processing.
SMART_CAPITALIZED,35857806,Pocketome,0.7059669,,0.7059669,pocketome,0.7059669,1,https://eliot.moldiscovery.com,200,,,,2022-07-27,"Laboratory for Chemometrics and Molecular Modeling, Department of Chemistry, Biology, and Biotechnology, University of Perugia, Perugia, Italy.","Baroni M, Cross S, Cruciani G, Palomba T, Siragusa L",,,13.0,"Andorra, Italy",pocketome,ok,ELIOT: A platform to navigate the E3 pocketome and aid the design of new PROTACs.
CAPITALIZED,36170113,MANE,0.6811143,mane,0.6811143,,0.6811143,1,https://texmst.ibms.sinica.edu.tw/,200,,,,2022-09-01,"Institute of Biomedical Sciences, Academia Sinica, Taipei 115, Taiwan, R.O.C.","Lin WC, Tung KF",109-2311-B-001-013-MY3,"Academia Sinica, National Science and Technology Council",2.0,,mane,ok,TEx-MST: tissue expression profiles of MANE select transcripts.
TITLE_CAPITALIZED,36520398,MicroScope,0.6379231,,0.6379231,microscope,0.6379231,1,https://mage.genoscope.cns.fr/microscope,200,,,,2023-01-01,"LABGeM, Génomique Métabolique, CEA, Genoscope, Institut François Jacob, CNRS, Université d'Évry, Université Paris-Saclay, Evry, France. droche@genoscope.cns.fr.","Calteau A, Roche D, Vallenet D",,,,France,microscope,ok,Analyzing Prokaryotic Transcriptomics in the Light of Genome Data with the MicroScope Platform.
TITLE_CAPITALIZED,35134830,Vivarium,0.5917026,,0.5917026,vivarium,0.5917026,1,https://vivarium-collective.github.io,200,,,,2022-03-01,"Department of Bioengineering, Stanford University, Stanford, CA 94305, USA.","Agmon E, Covert MW, Morrison JH, Peirce SM, Poole W, Skalnik CJ, Spangler RK","CBET-1903477, F32 GM137464, F32GM137464, R01 GM140008, R01 LM013229","NIGMS, NIGMS NIH HHS, NLM NIH HHS, NSF, National Institutes of Health, Paul G. Allen Frontiers Group via an Allen Discovery Center at Stanford",25.0,United States,vivarium,review,Vivarium: an interface and engine for integrative multiscale modeling in computational biology.
TITLE_CAPITALIZED,39977983,Atomevo-odor,0.99909943,,0.99909943,atomevo-odor,0.99909943,1,http://cslodordatabase.7fx.cn/,200,,,,2025-02-14,"Guangdong Key Laboratory of Food Intelligent Manufacturing, Foshan University, Foshan 528000, China; School of Food Science and Engineering, Foshan University, Foshan 528000, China.","Cao SL, Cheng JH, Li J, Ma J, Wang LH, Xie SN, Xu SM, Ye WL, Zeng XA, Zhao HY",,Ministry of Science and Technology of the People&apos;s Republic of China,,"Andorra, China",atomevo-odor,ok,Atomevo-odor: A database for understanding olfactory receptor-odorant pairs with multi-artificial intelligence methods.
TITLE_CAPITALIZED,39407093,Be-dataHIVE,0.99819183,,0.99819183,be-datahive,0.99819183,1,https://be-datahive.com/,200,,,,2024-10-15,"Department of Computer Science, University of Oxford, Parks Road, Oxford, OX1 3QD, UK. lucas.schneider@cs.ox.ac.uk.","Minary P, Schneider L",,,,United Kingdom,be-datahive,ok,Be-dataHIVE: a base editing database.
TITLE_CAPITALIZED,37646949,B-Chrom,0.9973228,,0.9973228,b-chrom,0.9973228,1,http://www.bchrom.csic.es,200,,,,2023-01-01,"Institut Botànic de Barcelona, IBB (CSIC-Ajuntament de Barcelona), Barcelona, Catalonia, Spain.","Fuentes I, Garcia S, Gutiérrez ML, Gálvez-Prada F, Kovařík A, Rodríguez-González R",,,3.0,Spain,b-chrom,ok,First Update to B-Chrom: A Database on B-Chromosomes.
CAPITALIZED,38769057,REME,0.9955338,reme,0.9955338,,0.9955338,1,https://reme.biodesign.ac.cn/,200,,,,2024-07-01,"Biodesign Center, Key Laboratory of Engineering Biology for Low-carbon Manufacturing, Tianjin Institute of Industrial Biotechnology, Chinese Academy of Sciences, Tianjin 300308, PR China.","Deng R, Li H, Li Y, Liao X, Lin J, Liu C, Ma H, Mao Z, Shi Z, Wang D, Wang R, Yuan Q, Zhao M","12326611, 22HHSWSS00021, 32201242, 32300529, TSBICIP-PTJJ-007, TSBICIP-PTJJ-012, TSBICIP-PTJS-001, XDC0120201","Haihe Laboratory of Synthetic Biology, National Natural Science Foundation of China, Strategic Priority Research Program of the Chinese Academy of Sciences, Tianjin Synthetic Biotechnology Innovation Capacity Improvement",6.0,China,reme,ok,REME: an integrated platform for reaction enzyme mining and evaluation.
TITLE_CAPITALIZED,37713619,Therapeutic Target Database,0.98831636,,0.98831636,therapeutic target database,0.98831636,1,https://idrblab.org/ttd/,200,,,,2024-01-01,"College of Pharmaceutical Sciences, The Second Affiliated Hospital, The First Affiliated Hospital, School of Medicine, Zhejiang University, Hangzhou 310058, China.","Chen Y, Qiu Y, Shen X, Wang S, Yu X, Zhang Y, Zhao D, Zhou Y, Zhu F","181201*194232101, 2018QNA7023, 2019YFA0905900, 2020C03010, 2022YFC3400501, 215-432000282, 215-432094250, 22220102001, 81872798, 81971982, 82373790, LR21H300001, U1909208","'Double Top-Class' University Projects, Alibaba Cloud, Alibaba-Zhejiang University Joint Research Center of Future Digital Healthcare, Fundamental Research Funds for Central Universities, Key R&D Programs of Zhejiang Province, Key R&amp;D Programs of Zhejiang Province, National Key R&D Program of China, National Key R&D Program of China Synthetic Biology Research, National Key R&amp;D Program of China, National Key R&amp;D Program of China Synthetic Biology Research, National Natural Science Foundation of China, Natural Science Foundation of Zhejiang Province, Ningbo Top Talent Project, Scientific Research Grant of Ningbo University, ‘Double Top-Class’ University Projects",320.0,China,therapeutic target database,ok,TTD: Therapeutic Target Database describing target druggability information.
TITLE_CAPITALIZED,40140766,Methylmap,0.9855161,,0.9855161,methylmap,0.9855161,1,https://methylmap.bioinf.be,200,,,,2025-03-26,"VIB Center for Molecular Neurology, VIB, Universiteitsplein 1, 2610, Wilrijk, Antwerp, Belgium.","Coopman E, D'Hert S, De Coster W, Rademakers R","12ASR24N, G064223N",Fonds Wetenschappelijk Onderzoek,,Belgium,methylmap,ok,Methylmap: visualization of modified nucleotides for large cohort sizes.
TITLE_CAPITALIZED,40466944,READRetro web,0.9844299,,0.9844299,readretro web,0.9844299,1,https://readretro.net,200,,,,2025-06-02,"Medical Research Institute, Pusan National University, Yangsan, Republic of Korea.","Kim SG, Kim T, Kwak Y, Park J",,,,,readretro web,ok,READRetro web: A user-friendly platform for predicting plant natural product biosynthesis.
"CAPITALIZED,TITLE_CAPITALIZED",39526369,mOTUs,0.9836894,motus,0.9836894,,0.9836894,1,https://motus-db.org,200,,,,2025-01-01,"Department of Biology, Institute of Microbiology and Swiss Institute of Bioinformatics, ETH Zürich, 8093 Zürich, Switzerland.","Dmitrijeva M, Feer L, Li K, Mende DR, Miravet-Verde S, Ruscheweyh HJ, Sintsova A, Sunagawa S, Zeller G","031A537B, 031L0181A, 101118531, 184955, 201006, 205320, 205320_215395, 205321, 205321_184955, 215395, 51NF40_180575, 51NF40_225148, LT0050/2023-L","ETH Zurich, European Molecular Biology Laboratory, European Research Council, Federal Ministry of Education and Research, Human Frontier Science Program, NCCR, Swiss National Science Foundation",7.0,"Andorra, Ethiopia, Switzerland",motus,ok,The mOTUs online database provides web-accessible genomic context to taxonomic profiling of microbial communities.
TITLE_CAPITALIZED,37994706,PathDIP 5,0.9775495,,0.9775495,pathdip 5,0.9775495,1,https://ophid.utoronto.ca/pathDIP,200,,,,2024-01-01,"Osteoarthritis Research Program, Division of Orthopedic Surgery, Schroeder Arthritis Institute, Toronto, Ontario M5T 0S8, Canada.","Abovsky M, Jurisica I, Kotlyar M, Lu R, Pastrello C","203475, 225404, 30865, RDI 34876, RE010-020","Canada Foundation for Innovation, Ian Lawson van Toch Fund, Natural Sciences Research Council, Ontario Research Fund",21.0,Canada,pathdip 5,ok,PathDIP 5: improving coverage and making enrichment analysis more biologically meaningful.
TITLE_CAPITALIZED,37861121,ColabFit exchange,0.9730178,,0.9730178,colabfit exchange,0.9730178,1,https://colabfit.org,200,,,,2023-10-01,"Department of Materials Science and Engineering, University of Illinois Urbana-Champaign, Urbana, Illinois 61801, USA.","Elliott RS, Fuemmeler EG, Gupta A, Martiniani S, Tadmor EB, Tao AQ, Vita JA, Wolfe GP","1922758, OAC-2039575","Minnesota Supercomputing Institute, NYU IT High Performance Computing, National Science Foundation, Simons Center for Computational Physical Chemistry, University of Minnesota",2.0,"Andorra, United States",colabfit exchange,ok,ColabFit exchange: Open-access datasets for data-driven interatomic potentials.
TITLE_CAPITALIZED,38613393,Interactive Tree of Life,0.9714848,,0.9714848,interactive tree of life,0.9714848,1,https://itol.embl.de,200,,,,2024-07-01,"biobyte solutions GmbH, Bothestr 142, 69126 Heidelberg, Germany.","Bork P, Letunic I",,"Arts Baden-Württemberg, European Molecular Biology Laboratory, Ministry of Science, Research",1469.0,Germany,interactive tree of life,ok,Interactive Tree of Life (iTOL) v6: recent updates to the phylogenetic tree display and annotation tool.
"CAPITALIZED,TITLE_CAPITALIZED",37846051,Semla,0.97073555,semla,0.97073555,,0.97073555,1,https://ludvigla.github.io/semla/,200,,,,2023-10-01,"Department of Gene Technology, KTH Royal Institute of Technology, Science for Life Laboratory, Tomtebodavägen 23, 171 65 Solna, Stockholm, Sweden.","Franzén L, Larsson L, Lundeberg J, Ståhl PL",,"European Research Council, European Union’s Horizon 2020, Swedish Cancer Society, Swedish Foundation for Strategic Research, Swedish Research Council",32.0,Sweden,semla,review,Semla: a versatile toolkit for spatially resolved transcriptomics analysis and visualization.
TITLE_CAPITALIZED,36847450,Haptools,0.9699472,,0.9699472,haptools,0.9699472,1,https://haptools.readthedocs.io,200,,,,2023-03-01,"Bioinformatics and Systems Biology Graduate Program, Department of Bioengineering, University of California San Diego, La Jolla, CA 92093, USA.","D'Antonio M, Gymrek M, Lamkin M, Massarat AR, Reeve C, Williams AL",R35GM133805,"NIH HHS, National Institutes of Health",10.0,"Andorra, United States",haptools,ok,Haptools: a toolkit for admixture and haplotype analysis.
TITLE_CAPITALIZED,37467208,hGSuite HyperBrowser,0.9256403,,0.9256403,hgsuite hyperbrowser,0.9256403,1,https://hyperbrowser.uio.no/hgsuite,200,,,,2023-07-19,"Center for Bioinformatics, Department of Informatics, University of Oslo, Oslo, Norway.","Alsøe L, Domanska D, Gundersen S, Hovig E, Kalyanasundaram S, Lefol Y, Nilsen HL, Rognes T, Sandve GK",,,1.0,Norway,hgsuite hyperbrowser,ok,hGSuite HyperBrowser: A web-based toolkit for hierarchical metadata-informed analysis of genomic tracks.
TITLE_CAPITALIZED,35639735,BioExcel Building Blocks Workflows,0.8990058,,0.8990058,bioexcel building blocks workflows,0.8990058,1,https://mmb.irbbarcelona.org/biobb-wfs,200,,,,2022-07-01,"Institute for Research in Biomedicine (IRB Barcelona). The Barcelona Institute of Science and Technology. Baldiri Reixac 10-12, 08028 Barcelona, Spain.","Andrio P, Bayarri G, Gelpí JL, Hospital A, Orozco M","001-P-001682, 2017SGR1110, 823830, PT17/0008/0001, PT17/0009/0007, RTI2018-096704-B-100","Biomolecular and Bioinformatics Resources Platform, Catalan SGR, European Union&apos;s Horizon 2020, Fondo Europeo de Desarrollo Regional, Instituto Nacional de Bioinformática, MINECO Severo Ochoa Award of Excellence, SIFECAT Ris3Cat Clúster Emergente del Cerebro Humano, Spanish Ministry of Science",9.0,"Andorra, Spain",bioexcel building blocks workflows,ok,"BioExcel Building Blocks Workflows (BioBB-Wfs), an integrated web-based platform for biomolecular simulations."
TITLE_CAPITALIZED,39673270,Immunosenescence Inventory,0.80353606,,0.80353606,immunosenescence inventory,0.80353606,1,https://ngdc.cncb.ac.cn/iaa/home,200,,,,2025-01-01,"China National Center for Bioinformation, Beijing 100101, China.","Bao Y, Li H, Liu GH, Ma S, Qiao Q, Qu J, Song S, Wang S, Yang F, Yang K, Zhang W, Zhao W","11000023T000002036310, 12300927, 2020YFA0112200, 2020YFA0804000, 2021-1045, 2021QNRC001, 2021YFA1101000, 2021YFF0703700, 2021YFF0703701, 2021YFF1201000, 2021ZD0202400, 2022083, 2022YFA1103700, 2023IOZ0102, 32121001, 32300468, 32341001, 81921006, 82071588, 82122024, 82125011, 82192863, 82271600, 82322025, 82330044, 82361148130, 82361148131, 92049116, 92049304, 92149301, 92168201, 92374201, BPHR202203105, CAS-WX2022SDC-XK05, CAS-WX2022SDC-XK14, JQ24044, JYY2023-13, YSBR-012, YSBR-076, Z230011, Z240018","Beijing Municipal Public Welfare Development and Reform Pilot Project for Medical Research Institutes, Beijing Natural Science Foundation, CAS Project for Young Scientists in Basic Research, CAS Youth Interdisciplinary Team, CAST, Chinese Academy of Sciences, Excellent Young Talents Program of Capital Medical University, Excellent Young Talents Training Program for the Construction of Beijing Municipal University Teacher Team, Genomics Data Center Operation and Maintenance of Chinese Academy of Sciences, National Key Research and Development Program of China, National Natural Science Foundation of China, Project for Technology Development of Beijing-affiliated Medical Research Institutes, XPLORER PRIZE, Youth Innovation Promotion Association of CAS",5.0,China,immunosenescence inventory,ok,Immunosenescence Inventory-a multi-omics database for immune aging research.
SMART_CAPITALIZED,40433754,Pesticide,0.7880507,,0.7880507,pesticide,0.7880507,1,https://dpai.ccnu.edu.cn/digpesticide/,200,,,,2025-05-28,"National Key Laboratory of Green Pesticide, International Joint Research Center for Intelligent Biosensor Technology and Health, Central China Normal University, Wuhan, China.","Shi X, Wang F, Yang G, Yang S, Zhu Z","21837001, BX20240133","China National Postdoctoral Program for Innovative Talents, National Natural Science Foundation of China, the National Key Research and Development Program of China (2023YFD1700500)",,"Andorra, China",pesticide,ok,Digital pesticide: a comprehensive pesticide information database with dynamic web platform for artificial intelligence applications.
TITLE_CAPITALIZED,39470740,VISTA Enhancer browser,0.706325,,0.706325,vista enhancer browser,0.706325,1,https://enhancer.lbl.gov,200,,,,2025-01-01,"Environmental Genomics & System Biology Division, Lawrence Berkeley National Laboratory, One Cyclotron Road, Berkeley, CA 94720, USA.","Baltoumas FA, Boverhof J, Cook LE, Dickel DE, Kelman G, Kosicki M, Ong Y, Pavlopoulos GA, Pennacchio LA, Visel A","DE-AC02-05CH11231, R01 HG003988, R01HG003988, TAEDR-0539180","16718-PRPFOR, Department of Energy, Fondation Santé, Greece 2.0, Greece 2.0 - Basic Research Financing Action, Hellenic Foundation for Research and Innovation, NHGRI NIH HHS, NIH HHS, National Institutes of Health, National Recovery and Resilience Plan, Onassis Foundation",21.0,United States,vista enhancer browser,ok,VISTA Enhancer browser: an updated database of tissue-specific developmental enhancers.
