ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,name_modification_flags
38530613,database of therapeutic antibody developability,0.0,,0.0,database of therapeutic antibody developability,0.0,1,http://i.uestc.edu.cn/DOTAD/,,,,,,,,,,,,database of therapeutic antibody developability,
35401578,miragdb,0.0,,0.0,miragdb,0.0,1,http://52.4.112.252/shiny/miragdb/,,,,,,,,,,,,miragdb,
39776220,insect cytochrome p450 database,0.0,,0.0,insect cytochrome p450 database,0.0,1,http://www.insectp450.net/,,,,,,,,,,,,insect cytochrome p450 database,
37351774,canis mitosnp,0.0,,0.0,canis mitosnp,0.0,1,https://canismitosnp.pl,,,,,,,,,,,,canis mitosnp,
37646950,plant rdna database,0.0,,0.0,plant rdna database,0.0,1,,,,,,,,,,,,,plant rdna database,
36828269,proseqaprodb,0.0,,0.0,proseqaprodb,0.0,1,https://proseqaprodb.mkulab.in,,,,,,,,,,,,proseqaprodb,
39842990,tfinder,0.0,tfinder,0.0,,0.0,1,https://tfinder-ipmc.streamlit.app,,,,,,,,,,,,tfinder,
35388171,ECCDNA,0.0,eccdna,0.0,,0.0,1,http://www.eccdnadb.org,,,,,,,,,,,,eccdna,CAPITALIZED
34634793,prokaryotes (lpsn),0.0,,0.0,prokaryotes,0.0,1,https://lpsn.dsmz.de,,,,,,,,,,,,prokaryotes,DISAMBIGUATED
37682478,chip-hub,0.0,,0.0,chip-hub,0.0,1,,,,,,,,,,,,,chip-hub,
36453866,exome database of interspersed repeats,0.0,,0.0,exome database of interspersed repeats,0.0,1,https://osf.io/m3gvx/,,,,,,,,,,,,exome database of interspersed repeats,
40402453,immunogenic tumor-specific neoantigen database,0.0,,0.0,immunogenic tumor-specific neoantigen database,0.0,1,,,,,,,,,,,,,immunogenic tumor-specific neoantigen database,
36453996,MIRDIP,0.0,mirdip,0.0,,0.0,1,https://ophid.utoronto.ca/mirDIP,,,,,,,,,,,,mirdip,CAPITALIZED
39681772,brand recognition and attitude norms database,0.0,,0.0,brand recognition and attitude norms database,0.0,1,,,,,,,,,,,,,brand recognition and attitude norms database,
38194403,zchsound,0.0,,0.0,zchsound,0.0,1,,,,,,,,,,,,,zchsound,
38048333,hybriddbrpred,0.0,,0.0,hybriddbrpred,0.0,1,http://biomine.cs.vcu.edu/servers/hybridDBRpred/,,,,,,,,,,,,hybriddbrpred,
39657122,open targets platform,0.0,,0.0,open targets platform,0.0,1,https://platform.opentargets.org,,,,,,,,,,,,open targets platform,
36922507,localview,0.0,localview,0.0,,0.0,1,,,,,,,,,,,,,localview,
40380054,plant mirna encyclopedia,0.0,,0.0,plant mirna encyclopedia,0.0,1,https://pmiren.com/,,,,,,,,,,,,plant mirna encyclopedia,
38168493,cas landslide dataset,0.0,,0.0,cas landslide dataset,0.0,1,,,,,,,,,,,,,cas landslide dataset,
35438356,funricegenes,0.0,,0.0,funricegenes,0.0,1,,,,,,,,,,,,,funricegenes,
37001506,en-tex,0.99911237,en-tex,0.99911237,,0.99911237,1,,,,,,,,,,,,,en-tex,
39436012,ipd-mhc,0.99903697,ipd-mhc,0.99903697,,0.99903697,1,http://www.ebi.ac.uk/ipd/mhc/,,,,,,,,,,,,ipd-mhc,
34997301,REPAIR,0.9988839,repair,0.9988839,,0.9988839,1,,,,,,,,,,,,,repair,CAPITALIZED
36111870,codnas-q,0.99880266,,0.99880266,codnas-q,0.99880266,1,https://codnas-q.bioinformatica.org/home,,,,,,,,,,,,codnas-q,
40038306,xylodensmap,0.9988025,,0.9988025,xylodensmap,0.9988025,1,,,,,,,,,,,,,xylodensmap,
37099369,e-rna,0.99864054,e-rna,0.99864054,,0.99864054,1,http://www.e-rna.org,,,,,,,,,,,,e-rna,
34581824,cplm 4.0,0.99841774,cplm 4.0,0.99841774,,0.99841774,1,http://cplm.biocuckoo.cn/,,,,,,,,,,,,cplm 4.0,
38802746,rangeexpdb,0.9983978,,0.9983978,rangeexpdb,0.9983978,1,http://www.orangeexpdb.com/,,,,,,,,,,,,rangeexpdb,
38297002,BREAST,0.9983924,breast,0.9983924,,0.9983924,1,,,,,,,,,,,,,breast,CAPITALIZED
37526995,dc-mapp,0.9983675,dc-mapp,0.9983675,,0.9983675,1,https://vit.ac.in/DC-MAPP/,,,,,,,,,,,,dc-mapp,
39657145,PMP,0.9982768,pmp,0.9982768,,0.9982768,1,https://apps.thesgc.org/pmp/,,,,,,,,,,,,pmp,CAPITALIZED
37750380,pdb-bre,0.99817145,pdb-bre,0.99817145,,0.99817145,1,http://bliulab.net/PDB-BRE,,,,,,,,,,,,pdb-bre,
35743803,tcga-my,0.9981356,,0.9981356,tcga-my,0.9981356,1,,,,,,,,,,,,,tcga-my,
38227799,IBDIRP,0.99809855,ibdirp,0.99809855,,0.99809855,1,http://www.ibdirp.com,,,,,,,,,,,,ibdirp,CAPITALIZED
36680080,mpxv db,0.9980974,mpxv db,0.9980974,,0.9980974,1,,,,,,,,,,,,,mpxv db,
36350631,bv-brc,0.9979748,bv-brc,0.9979748,,0.9979748,1,https://www.bv-brc.org/,,,,,,,,,,,,bv-brc,
38644519,ev-comm,0.99793816,ev-comm,0.99793816,,0.99793816,1,http://sdc.iue.ac.cn/evs/list/,,,,,,,,,,,,ev-comm,
40133788,AIA,0.9979358,aia,0.9979358,,0.9979358,1,https://amiactive.ccen.ufpb.br/,,,,,,,,,,,,aia,CAPITALIZED
38471316,CMSSD,0.99783057,cmssd,0.99783057,,0.99783057,1,http://tcmssd.ratcm.cn,,,,,,,,,,,,cmssd,CAPITALIZED
37686313,hmito db,0.9977912,,0.9977912,hmito db,0.9977912,1,,,,,,,,,,,,,hmito db,
36171524,OCTA,0.9977242,octa,0.9977242,,0.9977242,1,,,,,,,,,,,,,octa,CAPITALIZED
37270659,FORCIS,0.99770665,forcis,0.99770665,,0.99770665,1,,,,,,,,,,,,,forcis,CAPITALIZED
39385626,plabdab-nano,0.99768776,,0.99768776,plabdab-nano,0.99768776,1,https://opig.stats.ox.ac.uk/webapps/plabdab-nano/,,,,,,,,,,,,plabdab-nano,
37328705,uni-gbsa,0.99765253,,0.99765253,uni-gbsa,0.99765253,1,https://hermite.dp.tech,,,,,,,,,,,,uni-gbsa,
34761257,scov2-md,0.9976216,,0.9976216,scov2-md,0.9976216,1,http://www.scov2-md.org,,,,,,,,,,,,scov2-md,
37244568,DB,0.9975942,db,0.9975942,,0.9975942,1,https://c4s.site,,,,,,,,,,,,db,"SHORT_NAME_FLAGGED,CAPITALIZED"
39676654,chitars 8.0,0.9975846,,0.9975846,chitars 8.0,0.9975846,1,http://biosrv.org/chitars,,,,,,,,,,,,chitars 8.0,
36222566,meta-boa,0.99757975,meta-boa,0.99757975,,0.99757975,1,https://complimet.ca/meta-boa,,,,,,,,,,,,meta-boa,
36988160,prosmorf-pred,0.99748874,,0.99748874,prosmorf-pred,0.99748874,1,http://www.nii.ac.in/prosmorfpred.html,,,,,,,,,,,,prosmorf-pred,
34469540,diana-mited,0.99741673,,0.99741673,diana-mited,0.99741673,1,http://www.microrna.gr/mited,,,,,,,,,,,,diana-mited,
37337236,AMHRED,0.9973326,amhred,0.9973326,,0.9973326,1,https://camhred.org/,,,,,,,,,,,,amhred,CAPITALIZED
38082113,O,0.99730253,o,0.99730253,,0.99730253,1,,,,,,,,,,,,,o,"SHORT_NAME_NO_URL,CAPITALIZED"
37953323,ncrnadrug,0.99724466,,0.99724466,ncrnadrug,0.99724466,1,http://www.jianglab.cn/ncRNADrug,,,,,,,,,,,,ncrnadrug,
39413200,NAIRDB,0.99720335,nairdb,0.99720335,,0.99720335,1,https://nairdb.genesilico.pl,,,,,,,,,,,,nairdb,CAPITALIZED
36929933,sbgc-hm,0.9971841,,0.9971841,sbgc-hm,0.9971841,1,https://www.wzubio.com/sbgc,,,,,,,,,,,,sbgc-hm,
39994207,cecelia,0.9971724,,0.9971724,cecelia,0.9971724,1,,,,,,,,,,,,,cecelia,
37154702,GTEX,0.9971546,gtex,0.9971546,,0.9971546,1,http://gtexvisualizer.herokuapp.com,,,,,,,,,,,,gtex,CAPITALIZED
39365797,COGTEX,0.99709177,cogtex,0.99709177,,0.99709177,1,http://bioinformatics.mx/cogtex,,,,,,,,,,,,cogtex,CAPITALIZED
34991454,rna-combine,0.99704754,,0.99704754,rna-combine,0.99704754,1,,,,,,,,,,,,,rna-combine,
34844546,GREEN,0.9970155,green,0.9970155,,0.9970155,1,,,,,,,,,,,,,green,CAPITALIZED
40314147,tf2tg,0.99699277,tf2tg,0.99699277,,0.99699277,1,,,,,,,,,,,,,tf2tg,
36344773,phor-in-one,0.9969642,,0.9969642,phor-in-one,0.9969642,1,,,,,,,,,,,,,phor-in-one,
37561710,knowledge portal,0.9969357,,0.9969357,knowledge portal,0.9969357,1,,,,,,,,,,,,,knowledge portal,
36575383,pengenomebrowser,0.9968895,,0.9968895,pengenomebrowser,0.9968895,1,opengenomebrowser.github.io,,,,,,,,,,,,pengenomebrowser,
38010728,mfishbt,0.9968756,,0.9968756,mfishbt,0.9968756,1,,,,,,,,,,,,,mfishbt,
38865432,ipad-db,0.9968591,ipad-db,0.9968591,,0.9968591,1,http://www.lamee.cn/ipad-db/,,,,,,,,,,,,ipad-db,
35016101,gashissdb,0.9968215,,0.9968215,gashissdb,0.9968215,1,,,,,,,,,,,,,gashissdb,
35175626,PAZY,0.99679667,pazy,0.99679667,,0.99679667,1,,,,,,,,,,,,,pazy,CAPITALIZED
35675101,amrfinderplus,0.9967483,,0.9967483,amrfinderplus,0.9967483,1,,,,,,,,,,,,,amrfinderplus,
37123454,anisonet,0.99673676,,0.99673676,anisonet,0.99673676,1,https://www.caniso.net,,,,,,,,,,,,anisonet,
37024650,cd-code,0.9966749,cd-code,0.9966749,,0.9966749,1,,,,,,,,,,,,,cd-code,
35696018,genome2or,0.9966544,,0.9966544,genome2or,0.9966544,1,https://cord.ihuman.shanghaitech.edu.cn,,,,,,,,,,,,genome2or,
39870684,uncontrust,0.99662715,,0.99662715,uncontrust,0.99662715,1,,,,,,,,,,,,,uncontrust,
39695946,PIIKUN,0.996588,piikun,0.996588,,0.996588,1,,,,,,,,,,,,,piikun,CAPITALIZED
39361452,bemm-gen,0.9965807,bemm-gen,0.9965807,,0.9965807,1,,,,,,,,,,,,,bemm-gen,
39788105,csi-gep,0.9965355,csi-gep,0.9965355,,0.9965355,1,,,,,,,,,,,,,csi-gep,
36215037,HICHIP,0.9965234,hichip,0.9965234,,0.9965234,1,http://health.tsinghua.edu.cn/hichipdb/,,,,,,,,,,,,hichip,CAPITALIZED
38659008,insaflu,0.99647963,,0.99647963,insaflu,0.99647963,1,https://insaflu.insa.pt/,,,,,,,,,,,,insaflu,
34657153,t4sefinder,0.9964712,,0.9964712,t4sefinder,0.9964712,1,https://tool2-mml.sjtu.edu.cn/T4SEfinder_TAPE/,,,,,,,,,,,,t4sefinder,
36533143,rdrp-scan,0.9964368,,0.9964368,rdrp-scan,0.9964368,1,,,,,,,,,,,,,rdrp-scan,
37669275,trackplot,0.9963226,,0.9963226,trackplot,0.9963226,1,https://anaconda.org/bioconda/trackplot,,,,,,,,,,,,trackplot,
38783102,castpfold,0.9963082,,0.9963082,castpfold,0.9963082,1,https://cfold.bme.uic.edu/castpfold/,,,,,,,,,,,,castpfold,
40328764,osmlanduse,0.99627554,,0.99627554,osmlanduse,0.99627554,1,https://osmlanduse.org,,,,,,,,,,,,osmlanduse,
38844775,water rights,0.9962544,,0.9962544,water rights,0.9962544,1,,,,,,,,,,,,,water rights,
39540432,riboseq.org,0.9961874,,0.9961874,riboseq.org,0.9961874,1,,,,,,,,,,,,,riboseq.org,
35438150,LTDB,0.99618566,ltdb,0.99618566,,0.99618566,1,http://www.pltdb-hust.com,,,,,,,,,,,,ltdb,CAPITALIZED
35289353,hla3d,0.9961513,hla3d,0.9961513,,0.9961513,1,http://www.hla3d.cn/,,,,,,,,,,,,hla3d,
37860104,ORALL,0.99612594,orall,0.99612594,,0.99612594,1,https://proteomics.se/forall/,,,,,,,,,,,,orall,CAPITALIZED
35780180,pshg-tiss,0.99607515,pshg-tiss,0.99607515,,0.99607515,1,,,,,,,,,,,,,pshg-tiss,
36108739,napdos2,0.99605435,,0.99605435,napdos2,0.99605435,1,http://napdos.ucsd.edu/napdos2,,,,,,,,,,,,napdos2,
40209438,H,0.99604344,h,0.99604344,,0.99604344,1,,,,,,,,,,,,,h,"SHORT_NAME_NO_URL,CAPITALIZED"
39355665,brainoer,0.99601895,brainoer,0.99601895,,0.99601895,1,,,,,,,,,,,,,brainoer,
40099873,kingfisher,0.995922,,0.995922,kingfisher,0.995922,1,https://kingfisher.wustl.edu/,,,,,,,,,,,,kingfisher,
40122935,ISSA,0.99589294,issa,0.99589294,,0.99589294,1,,,,,,,,,,,,,issa,CAPITALIZED
40067093,ioarchlinux,0.99588853,,0.99588853,ioarchlinux,0.99588853,1,https://bioarchlinux.org,,,,,,,,,,,,ioarchlinux,
36883717,openzyme,0.99586,,0.99586,openzyme,0.99586,1,https://cpclab.uni-duesseldorf.de/topenzyme/,,,,,,,,,,,,openzyme,
39891350,TIDK,0.9957315,tidk,0.9957315,,0.9957315,1,https://crates.io/crates/tidk,,,,,,,,,,,,tidk,CAPITALIZED
40067703,ESIQA,0.99562925,esiqa,0.99562925,,0.99562925,1,,,,,,,,,,,,,esiqa,CAPITALIZED
35617526,PIP,0.9956028,pip,0.9956028,,0.9956028,1,,,,,,,,,,,,,pip,CAPITALIZED
37224178,kinbank,0.9955435,,0.9955435,kinbank,0.9955435,1,,,,,,,,,,,,,kinbank,
40536267,REFINE,0.9955148,refine,0.9955148,,0.9955148,1,,,,,,,,,,,,,refine,CAPITALIZED
36700083,DLIP,0.9954866,dlip,0.9954866,,0.9954866,1,https://skb-insilico.com/dlip,,,,,,,,,,,,dlip,CAPITALIZED
37689762,ontoavida,0.99547946,o,0.99547946,,0.99547946,1,http://www.obofoundry.org/ontology/ontoavida.html,,,,,,,,,,,,o,SHORT_NAME_REPLACED
38783158,SLIMAN,0.99545395,sliman,0.99545395,,0.99545395,1,https://sliman2.cbs.cnrs.fr,,,,,,,,,,,,sliman,CAPITALIZED
36765128,PDACR,0.99539673,pdacr,0.99539673,,0.99539673,1,http://pdacR.bmi.stonybrook.edu,,,,,,,,,,,,pdacr,CAPITALIZED
40169679,precancerous molecular resource,0.9953661,,0.9953661,precancerous molecular resource,0.9953661,1,,,,,,,,,,,,,precancerous molecular resource,
38057859,biomeddb,0.9953638,tri©db,0.9953638,,0.9953638,1,http://www.biomeddb.org,,,,,,,,,,,,tri©db,"CHARS_SANITIZED,NAME_RECOVERED_FROM_URL"
35469349,REGTOX,0.99534243,regtox,0.99534243,,0.99534243,1,,,,,,,,,,,,,regtox,CAPITALIZED
40344361,d-amd,0.99533445,d-amd,0.99533445,,0.99533445,1,https://www.uc-med.net/NDAMD,,,,,,,,,,,,d-amd,
37996697,premise,0.9951865,premise,0.9951865,,0.9951865,1,,,,,,,,,,,,,premise,
37823705,fl-circas,0.99517787,,0.99517787,fl-circas,0.99517787,1,https://cosbi.ee.ncku.edu.tw/FL-circAS/,,,,,,,,,,,,fl-circas,
41158063,ENTRAF,0.9951624,entraf,0.9951624,,0.9951624,1,https://entraf.iimas.unam.mx,,,,,,,,,,,,entraf,CAPITALIZED
40151429,LIPBD,0.9950924,lipbd,0.9950924,,0.9950924,1,https://www.researchdata.scot/accessing-data/,,,,,,,,,,,,lipbd,CAPITALIZED
39470721,GDP,0.9950263,gdp,0.9950263,,0.9950263,1,https://BioGDP.com,,,,,,,,,,,,gdp,CAPITALIZED
40498755,avianlexiconatlas,0.995013,,0.995013,avianlexiconatlas,0.995013,1,,,,,,,,,,,,,avianlexiconatlas,
37203577,omicsdk,0.99499977,,0.99499977,omicsdk,0.99499977,1,,,,,,,,,,,,,omicsdk,
37080987,hit-uav,0.99494183,hit-uav,0.99494183,,0.99494183,1,https://pegasus.ac.cn,,,,,,,,,,,,hit-uav,
37947313,FRBASE,0.9949348,frbase,0.9949348,,0.9949348,1,http://proteininformatics.org/mkumar/afrbase/,,,,,,,,,,,,frbase,CAPITALIZED
36930985,TOPAS,0.9948426,topas,0.9948426,,0.9948426,1,,,,,,,,,,,,,topas,CAPITALIZED
39922822,polarity-jam,0.99472,,0.99472,polarity-jam,0.99472,1,http://www.polarityjam.com,,,,,,,,,,,,polarity-jam,
39483086,peptaloid,0.9947108,,0.9947108,peptaloid,0.9947108,1,https://peptaloid.niser.ac.in,,,,,,,,,,,,peptaloid,
35931779,i-tasser-mtd,0.99470854,i-tasser-mtd,0.99470854,,0.99470854,1,,,,,,,,,,,,,i-tasser-mtd,
39614138,ECGR,0.99466777,ecgr,0.99466777,,0.99466777,1,,,,,,,,,,,,,ecgr,CAPITALIZED
39857299,mestang,0.9946385,,0.9946385,mestang,0.9946385,1,,,,,,,,,,,,,mestang,
36822264,delta.epi,0.9946326,,0.9946326,delta.epi,0.9946326,1,https://ngdc.cncb.ac.cn/deltaEPI/,,,,,,,,,,,,delta.epi,
39660955,sg-ml-plap,0.99460125,sg-ml-plap,0.99460125,,0.99460125,1,http://www.nii.ac.in/sg-ml-plap.html,,,,,,,,,,,,sg-ml-plap,
34788791,henebank,0.99457854,,0.99457854,henebank,0.99457854,1,http://www.phenebank.org,,,,,,,,,,,,henebank,
36448847,3d-beacons,0.9945141,,0.9945141,3d-beacons,0.9945141,1,,,,,,,,,,,,,3d-beacons,
37828501,ANISO,0.99434495,aniso,0.99434495,,0.99434495,1,https://www.kobic.re.kr/caniso/,,,,,,,,,,,,aniso,CAPITALIZED
40996706,p53motifdb,0.99430907,,0.99430907,p53motifdb,0.99430907,1,https://p53motifDB.its.albany.edu,,,,,,,,,,,,p53motifdb,
35393411,midas 4,0.994301,,0.994301,midas 4,0.994301,1,,,,,,,,,,,,,midas 4,
40548747,RVDB,0.99429363,rvdb,0.99429363,,0.99429363,1,,,,,,,,,,,,,rvdb,CAPITALIZED
41098352,pkad-r,0.9941673,pkad-r,0.9941673,,0.9941673,1,,,,,,,,,,,,,pkad-r,
39663244,penvariant,0.99399334,,0.99399334,penvariant,0.99399334,1,https://openvariant.readthedocs.io,,,,,,,,,,,,penvariant,
35670735,brassicaceae genome resource,0.9938773,,0.9938773,brassicaceae genome resource,0.9938773,1,http://www.tbgr.org.cn,,,,,,,,,,,,brassicaceae genome resource,
36713195,-lacfampred,0.993813,,0.993813,β-lacfampred,0.993813,1,http://proteininformatics.org/mkumar/blacfampred,,,,,,,,,,,,β-lacfampred,CHARS_SANITIZED
34954795,codnas-rna,0.99378943,,0.99378943,codnas-rna,0.99378943,1,https://codnas-rna.bioinformatica.org/,,,,,,,,,,,,codnas-rna,
40299983,inr smooth,0.99365467,,0.99365467,inr smooth,0.99365467,1,,,,,,,,,,,,,inr smooth,
40152239,wgatools,0.9934743,,0.9934743,wgatools,0.9934743,1,,,,,,,,,,,,,wgatools,
38233516,neuronet19,0.9934458,,0.9934458,neuronet19,0.9934458,1,,,,,,,,,,,,,neuronet19,
34718728,eukaryotic pathogen,0.9934106,,0.9934106,eukaryotic pathogen,0.9934106,1,https://veupathdb.org,,,,,,,,,,,,eukaryotic pathogen,
36440758,ribo-uorf,0.9933963,,0.9933963,ribo-uorf,0.9933963,1,http://rnainformatics.org.cn/RiboUORF,,,,,,,,,,,,ribo-uorf,
36847572,yersiniomics,0.9933887,,0.9933887,yersiniomics,0.9933887,1,,,,,,,,,,,,,yersiniomics,
39656773,RIOT,0.9933811,riot,0.9933811,,0.9933811,1,,,,,,,,,,,,,riot,CAPITALIZED
40577285,screpertoire 2,0.99337935,,0.99337935,screpertoire 2,0.99337935,1,,,,,,,,,,,,,screpertoire 2,
37069545,ynbiotools,0.99329084,,0.99329084,ynbiotools,0.99329084,1,https://synbiotools.lifesynther.com/,,,,,,,,,,,,ynbiotools,
37855672,lipid maps,0.9932388,lipid maps,0.9932388,,0.9932388,1,http://www.lipidmaps.org,,,,,,,,,,,,lipid maps,
38472220,OCTAVA,0.9931571,octava,0.9931571,,0.9931571,1,,,,,,,,,,,,,octava,CAPITALIZED
37975878,wfa-gpu,0.9930444,wfa-gpu,0.9930444,,0.9930444,1,,,,,,,,,,,,,wfa-gpu,
36750521,shennong,0.9930048,,0.9930048,shennong,0.9930048,1,,,,,,,,,,,,,shennong,
39702552,estrogene2,0.99295545,,0.99295545,estrogene2,0.99295545,1,https://estrogeneii.web.app/,,,,,,,,,,,,estrogene2,
38426331,iresist,0.9929542,,0.9929542,iresist,0.9929542,1,https://hiresist.ahc.umn.edu/,,,,,,,,,,,,iresist,
36456919,rchidbase,0.99295145,,0.99295145,rchidbase,0.99295145,1,https://cosbi.ee.ncku.edu.tw/orchidbase5/,,,,,,,,,,,,rchidbase,
38688567,metagwasmanager,0.9928714,,0.9928714,metagwasmanager,0.9928714,1,,,,,,,,,,,,,metagwasmanager,
35815793,16ostm10,0.9928265,16ostm10,0.9928265,,0.9928265,1,,,,,,,,,,,,,16ostm10,
38603611,rivr-base,0.9926934,,0.9926934,rivr-base,0.9926934,1,,,,,,,,,,,,,rivr-base,
39396964,PROEND,0.9926813,proend,0.9926813,,0.9926813,1,,,,,,,,,,,,,proend,CAPITALIZED
38383746,a-soid,0.9925998,a-soid,0.9925998,,0.9925998,1,,,,,,,,,,,,,a-soid,
37919660,mip-mining,0.992584,,0.992584,mip-mining,0.992584,1,https://weilab.sjtu.edu.cn/mipmining/,,,,,,,,,,,,mip-mining,
40341999,chipola,0.9925499,,0.9925499,chipola,0.9925499,1,,,,,,,,,,,,,chipola,
39569321,ENACT,0.99243236,enact,0.99243236,,0.99243236,1,https://www.iscbglab.in/enactdb/,,,,,,,,,,,,enact,CAPITALIZED
40963881,lead-tutor,0.9923657,,0.9923657,lead-tutor,0.9923657,1,,,,,,,,,,,,,lead-tutor,
39341494,EPREP,0.99229556,eprep,0.99229556,,0.99229556,1,http://www.geprep.org.cn/,,,,,,,,,,,,eprep,CAPITALIZED
39269718,naproc-13,0.99222916,naproc-13,0.99222916,,0.99222916,1,,,,,,,,,,,,,naproc-13,
37838689,asycgtree,0.99220926,,0.99220926,asycgtree,0.99220926,1,,,,,,,,,,,,,asycgtree,
36179089,ITEDB,0.99208426,itedb,0.99208426,,0.99208426,1,https://citedb.cn/,,,,,,,,,,,,itedb,CAPITALIZED
38629131,melastomatraits,0.99206454,,0.99206454,melastomatraits,0.99206454,1,,,,,,,,,,,,,melastomatraits,
39658751,DERLEX,0.99199116,derlex,0.99199116,,0.99199116,1,,,,,,,,,,,,,derlex,CAPITALIZED
39677536,FAIR (eppi),0.99197817,fair,0.99197817,,0.99197817,1,https://eppi.ioe.ac.uk/eppi-vis/Fair,,,,,,,,,,,,fair,"CAPITALIZED,DISAMBIGUATED"
36499696,biomthermdb 1.0,0.9919521,,0.9919521,biomthermdb 1.0,0.9919521,1,,,,,,,,,,,,,biomthermdb 1.0,
38436570,gs-tcga,0.991946,gs-tcga,0.991946,,0.991946,1,,,,,,,,,,,,,gs-tcga,
37527270,ROCEEH,0.9918162,roceeh,0.9918162,,0.9918162,1,,,,,,,,,,,,,roceeh,CAPITALIZED
37246709,SFKIT,0.99181277,sfkit,0.99181277,,0.99181277,1,https://sfkit.org,,,,,,,,,,,,sfkit,CAPITALIZED
39128887,searchsmart.org,0.991716,,0.991716,searchsmart.org,0.991716,1,,,,,,,,,,,,,searchsmart.org,
39319582,g4,0.99169075,g4,0.99169075,,0.99169075,1,http://www.g4ldb.com,,,,,,,,,,,,g4,SHORT_NAME_FLAGGED
39076831,uavs-ffdb,0.99155575,,0.99155575,uavs-ffdb,0.99155575,1,,,,,,,,,,,,,uavs-ffdb,
36790087,ZINC,0.9915145,zinc,0.9915145,,0.9915145,1,,,,,,,,,,,,,zinc,CAPITALIZED
35998814,ANFISA,0.9914617,anfisa,0.9914617,,0.9914617,1,,,,,,,,,,,,,anfisa,CAPITALIZED
34636883,ms2ai,0.9913861,ms2ai,0.9913861,,0.9913861,1,,,,,,,,,,,,,ms2ai,
40115771,triterpene rdf,0.9912765,,0.9912765,triterpene rdf,0.9912765,1,,,,,,,,,,,,,triterpene rdf,
38862483,SOPA,0.99117076,sopa,0.99117076,,0.99117076,1,,,,,,,,,,,,,sopa,CAPITALIZED
37144459,g:profiler,0.9910741,,0.9910741,g:profiler,0.9910741,1,https://biit.cs.ut.ee/gprofiler,,,,,,,,,,,,g:profiler,
40205863,lenscat,0.9910199,,0.9910199,lenscat,0.9910199,1,,,,,,,,,,,,,lenscat,
