original_record_num,record_index,database_name,long_database_name,pmids,found_urls,url_source,match_quality,notes
161,63,,budapest sleep,37856524,https://plos.org/protocols?utm_medium=editorial-email&#x00026;utm_source=authorletters&#x00026;utm_campaign=protocols|https://journals.plos.org/plosone/s/file?id=ba62/PLOSOne_formatting_sample_title_authors_affiliations.pdf|https://nkfih.gov.hu/|https://journals.plos.org/plosone/s/file?id=wjVg/PLOSOne_formatting_sample_main_body.pdf|http://journals.plos.org/plosone/s/file?id=7c09/content-permission-form.pdf|http://journals.plos.org/plosone/s/licenses-and-copyright|https://journals.plos.org/plosone/s/submission-guidelines#loc-laboratory-protocols|https://www.editorialmanager.com/pone/,fulltext,LOW,Found in PMCID PMC10586695
163,64,,llm-twin,39154033,https://ror.org/00ntfnx83|https://ror.org/041sz8d87,fulltext,LOW,Found in PMCID PMC11330471
164,65,,río hortega university hospital glioblastoma dataset,37808543,https://www.cancerimagingarchive.net/|https://wiki.cancerimagingarchive.net/pages/viewpage.action?pageId=145755234|https://fsl.fmrib.ox.ac.uk/fsl/fslwiki/FSL|https://www.nitrc.org/projects/captk/,fulltext,LOW,Found in PMCID PMC10551826
166,66,,vitro kinase-to-phosphosite database,35608653,NOT_FOUND,not_available,,No URLs found in fulltext
172,67,,integrated probiotic database,38045645,http://probiogenomics.unipr.it/files/Probiotic_Bifidobacteria_DataBase|http://probiogenomics.unipr.it/files/Pro-biotic_Bifidobacteria_DataBase.zip|http://hmmer.org/|http://probiogenomics.unipr.it/cmu/|http://tree.bio.ed.ac.uk/software/figtree/|http://pgap.sf.net,fulltext,HIGH,Found in PMCID PMC10688828
176,68,,animal parasitic diseases and drugs database,38000324,NOT_FOUND,not_available,,No URLs found in fulltext
182,69,,nat-uv db,40182018,https://coconut.naturalproducts.net/,fulltext,LOW,Found in PMCID PMC11966095
184,70,,ribosomal operon database,39428982,https://CRAN.R&#x02010;project.org/package=ggridges|https://www.R&#x02010;project.org/|https://CRAN.R&#x02010;project.org/package=taxonomizr|https://CRAN.R&#x02010;project.org/package=wesanderson|https://peercommunityjournal.org/articles/10.24072/pcjournal.321/,fulltext,LOW,Found in PMCID PMC11646303
193,71,,plant rdna database,37646950,NOT_FOUND,not_available,,No URLs found in fulltext
198,72,,chip-hub,37682478,NOT_FOUND,not_available,,No URLs found in fulltext
202,73,,brand recognition and attitude norms database,39681772,https://researchbox.org/1892|https://ror.org/01a77tt86|https://ror.org/0168r3w48|https://ror.org/05crjpb27|https://ror.org/04489at23,fulltext,LOW,Found in PMCID PMC11649726
203,74,,zchsound,38194403,NOT_FOUND,not_available,,No URLs found in fulltext
206,75,localview,,36922507,https://localview.net|https://voteview.com|http://stringr.tidyverse.org|https://data.stanford.edu/congresstext,fulltext,HIGH,Found in PMCID PMC10015146
208,76,,cas landslide dataset,38168493,https://www.iarai.ac.at/landslide4sense/|https://sentinel.esa.int/web/sentinel/missions/sentinel-2/data-products|http://kosmos-imagemall.com/|https://www.digitalglobe.com/opendata/indonesia-earthquake-tsunami/|https://www.google.com/permissions/geoguidelines/|https://www.webmap.cn/mapDataAction.do?method=forw&#x00026;resType=8|https://data.cresda.cn/#/2dMap|https://www.webmap.cn/tempStore.do?method=siteTabView&#x00026;storeId=25&#x00026;tabId=839&#x00026;sss=3|http://gpcv.whu.edu.cn/data/|https://www.gsi.go.jp/BOUSAI/H30-hokkaidoiburi-east-earthquake-index.html|https://www.usgs.gov/centers/eros/data-citation/|https://www.maxar.com/open-data/indonesia-earthquake|https://www.planet.com/markets/education-and-research/,fulltext,HIGH,Found in PMCID PMC10762236
209,77,,funricegenes,35438356,http://funricegenes.ncpgr.cn/|https://venyao.xyz/funRiceGenes/|https://funricegenes.github.io/|https://www.revolvermaps.com/|https://www.ricedata.cn/,fulltext,HIGH,Found in PMCID PMC9018921
210,78,en-tex,,37001506,NOT_FOUND,not_available,,No URLs found in fulltext
212,79,repair,,34997301,NOT_FOUND,not_available,,No URLs found in fulltext
214,80,,xylodensmap,40038306,https://www.researchgate.net/publication/304037000_Measurement_of_the_annual_biomass_increment_of_the_French_forests_XYLODENSMAP_project|https://www.ign.fr/files/default/2023-10/memento_oct_2023.pdf|https://ocre-gp.ign.fr/|https://www.euforgen.org/species|https://ror.org/01d5v2p67|https://research.fs.usda.gov/treesearch/6996|https://research.fs.usda.gov/treesearch/14369|https://www.researchgate.net/publication/311912841_A_Reconstruction_Algorithm_is_a_Key_Enabling_Technology_for_a_New_Ultrafast_CT_Scanner|https://www.nrc.gov/docs/ml1714/ml17143a100.pdf|https://inventaire-forestier.ign.fr/dataIFN/|https://www.r-project.org/|https://research.fs.usda.gov/treesearch/14907|https://ror.org/03r3n3715,fulltext,HIGH,Found in PMCID PMC11880372
218,81,breast,,38297002,https://best.ippt.pan.pl/datasets/breast|https://ror.org/01qpw1b93,fulltext,HIGH,Found in PMCID PMC10830496
222,82,,tcga-my,35743803,https://tcgamy.inbiosis.org/(TCGA-My|http://www.colonatlas.org|https://lms.snu.edu.in/corecg/|https://www.cancerresearchuk.org|https://tdan.com/normalizing-with-entity-relationship-diagramming/4583|http://sysbio.suda.edu.cn/CBD/,fulltext,HIGH,Found in PMCID PMC9224961
224,83,mpxv db,,36680080,https://ictv.global/taxonomy|https://www.who.int/director-general/speeches/detail/who-director-general-s-statement-on-the-press-conference-following-IHR-emergency-committee-regarding-the-multi--country-outbreak-of-monkeypox--23-july-2022|https://www.npr.org/sections/health-shots/2022/08/08/1115455190/covid-sewage-surveillance-labs-join-the-hunt-for-monkeypox|https://www.mdpi.com/article/10.3390/v15010040/s1|https://digitalinsights.qiagen.com/technical-support/system-requirements/|https://digitalinsights.qiagen.com/products-overview/plugins/|https://www.qiagen.com/us/products/next-generation-sequencing/metagenomics/targeted-metagenomics/qiaseq-xhyb-viral-and-bacterial-panels/?catno=333397|https://phil.cdc.gov/Details.aspx?pid=26089|https://www.cdc.gov/poxvirus/monkeypox/response/2022/world-map.html,fulltext,MEDIUM,Found in PMCID PMC9861985
229,84,,hmito db,37686313,https://unstats.un.org/unsd/methodology/m49/|https://haplogrep.i-med.ac.at/|https://digitalinsights.qiagen.com/technical-support/system-requirements/|https://www.mitomap.org/foswiki/bin/view/MITOMASTER/WebHome|https://en.wikipedia.org/wiki/San_people#/media/File:Santribesman|https://www.mdpi.com/article/10.3390/ijms241713505/s1|https://www.cellosaurus.org|https://digitalinsights.qiagen.com/products-overview/discovery-insights-portfolio/analysis-and-visualization/qiagen-clc-microbial-genomics-module/|https://www.worldatlas.com/continents,fulltext,LOW,Found in PMCID PMC10488239
230,85,octa,,36171524,NOT_FOUND,not_available,,No URLs found in fulltext
231,86,forcis,,37270659,https://forcis.cerege.fr/|https://frbcesab.github.io/forcis/|https://automeris.io/WebPlotDigitizer|http://www.iobis.org/|https://www.qgis.org/es/site/|https://www.marineregions.org/,fulltext,HIGH,Found in PMCID PMC10239448
241,87,o,,38082113,https://www.frontiersin.org/articles/10.3389/fpsyg.2021.748539|http://archive.org/details/in.ernet.dli.2015.86849|https://dataverse.nl/dataset.xhtml;jsessionid=f84f78bc461ba0a539430ae788cd?persistentId=doi%3A10.34894%2FLEYVL8&#x00026;version=&#x00026;q=&#x00026;fileTypeGroupFacet=%22Document%22&#x00026;fileAccess=&#x00026;fileSortField=type|http://archive.org/details/gov.law.cie.15.2004|https://ror.org/04pp8hn57|https://www.frontiersin.org/articles/10.3389/frvir.2022.971613,fulltext,MEDIUM,Found in PMCID PMC11335788
249,88,green,,34844546,NOT_FOUND,not_available,,No URLs found in fulltext
250,89,tf2tg,,40314147,NOT_FOUND,not_available,,No URLs found in fulltext
251,90,,phor-in-one,36344773,NOT_FOUND,not_available,,No URLs found in fulltext
252,91,,knowledge portal,37561710,http://bioindex.hugeamp.org,fulltext,LOW,Found in PMCID PMC10414605
254,92,,mfishbt,38010728,NOT_FOUND,not_available,,No URLs found in fulltext
256,93,,gashissdb,35016101,NOT_FOUND,not_available,,No URLs found in fulltext
257,94,pazy,,35175626,NOT_FOUND,not_available,,No URLs found in fulltext
258,95,,amrfinderplus,35675101,http://mgen.microbiologyresearch.org,fulltext,LOW,Found in PMCID PMC9455714
260,96,cd-code,,37024650,https://cd-code.org/release|https://git.mpi-cbg.de/dd-code-team/dd-code-docs,fulltext,HIGH,Found in PMCID PMC10172118
262,97,,uncontrust,39870684,http://uncontrustdb.tau.ac.il|https://ror.org/014p6mg26|https://ror.org/04mhzgx49|https://ror.org/01sdtdd95,fulltext,HIGH,Found in PMCID PMC11772575
265,98,csi-gep,,39788105,https://cole-trapnell-lab.github.io/monocle3/|https://humantumoratlas.org|https://satijalab.org/seurat/|https://www.neuroblastomacellatlas.org/|https://descartes.brotmanbaty.org/bbi/human-gene-expression-during-development/|https://drive.google.com/drive/folders/1oWh_-ZRdhtoGQ2Fw24HP41FgLoomVo-y|https://humantumoratlas.org/explore?selectedFilters=%5B%5D|https://singlecell.broadinstitute.org/single_cell/study/SCP542/pan-cancer-cell-line-heterogeneity#study-summary|https://openreview.net/forum?id=BKXvPDekud|https://www.celltypist.org/encyclopedia/Immune/v2|https://singlecell.broadinstitute.org/single_cell/study/SCP542/pan-cancer-cell-line-heterogeneity#study-download|https://openreview.net/forum?id=KMtM5ZHxct,fulltext,MEDIUM,Found in PMCID PMC11770216
269,99,,rdrp-scan,36533143,http://www.sbg.bio.ic.ac.uk/phyre2/html/page.cgi?id=index|https://www.rcsb.org/|http://phylopic.org/|https://talk.ictvonline.org/taxonomy/|http://weizhong-lab.ucsd.edu/webMGA/server/psi-cd-hit-protein/,fulltext,LOW,Found in PMCID PMC9752661
273,100,,water rights,38844775,NOT_FOUND,not_available,,No URLs found in fulltext
274,101,,riboseq.org,39540432,https://riboseq.org/|https://www.bioinformatics.babraham.ac.uk/projects/fastqc/|https://aws.amazon.com/cli/|https://gwips.ucc.ie|https://trips.ucc.ie|https://ribogalaxy.genomicsdatascience.ie|https://www.django-rest-framework.org/|https://rdp.ucc.ie,fulltext,HIGH,Found in PMCID PMC11701704
278,102,pshg-tiss,,35780180,NOT_FOUND,not_available,,No URLs found in fulltext
280,103,h,,40209438,NOT_FOUND,not_available,,No URLs found in fulltext
281,104,brainoer,,39355665,NOT_FOUND,not_available,,No URLs found in fulltext
283,105,issa,,40122935,https://ror.org/00saanr69|https://ror.org/05bx1gz93|https://ror.org/017zzp047|https://ror.org/01hjzeq58|https://ror.org/028wp3y58|https://ror.org/05t8bcz72|https://ror.org/03grx7119|https://ror.org/02hstj355|https://ror.org/024mrxd33|https://ror.org/04mkzax54|https://ror.org/01g0jya04|https://ror.org/04xs57h96|https://ror.org/01skt4w74,fulltext,MEDIUM,Found in PMCID PMC11930939
288,106,pip,,35617526,NOT_FOUND,not_available,,No URLs found in fulltext
289,107,,kinbank,37224178,https://pacev2.apexcovantage.com/|http://eros.usgs.gov/#|https://journals.plos.org/plosone/s/file?id=wjVg/PLOSOne_formatting_sample_main_body.pdf|http://eol.jsc.nasa.gov/sseop/clickmap/|http://journals.plos.org/plosone/s/licenses-and-copyright|https://www.cia.gov/library/publications/the-world-factbook/index.html|https://www.editorialmanager.com/pone/|https://ehrafworldcultures.yale.edu/document?id=fn31-001|http://earthobservatory.nasa.gov/|http://viewer.nationalmap.gov/viewer/|https://escholarship.org/uc/item/2b90r031|https://journals.plos.org/plosone/s/file?id=ba62/PLOSOne_formatting_sample_title_authors_affiliations.pdf|http://www.editorialmanager.com/pone/|http://journals.plos.org/plosone/s/file?id=7c09/content-permission-form.pdf|http://www.naturalearthdata.com/|https://papers.ssrn.com/abstract=2624169|https://journals.plos.org/plosone/s/submission-guidelines#loc-laboratory-protocols|https://ehrafworldcultures.yale.edu/document?id=fk13-003|https://www.loc.gov/item/lcwaN0021868/|http://journals.plos.org/plosone/s/supporting-information|https://wold.clld.org/|https://plos.org/protocols?utm_medium=editorial-email&#x00026;utm_source=authorletters&#x00026;utm_campaign=protocols|http://landsat.visibleearth.nasa.gov/|https://researchers.mq.edu.au/en/publications/acquiring-the-lexicon-and-grammar-of-universal-kinship|http://dgce.fas.harvard.edu/|https://researchdirect.westernsydney.edu.au/islandora/object/uws%3A28307/|https://www.cia.gov/library/publications/cia-maps-publications/index.html,fulltext,LOW,Found in PMCID PMC10208500
290,108,refine,,40536267,NOT_FOUND,not_available,,No URLs found in fulltext
295,109,,precancerous molecular resource,40169679,http://www.bio-data.cn/pcmr|https://ror.org/00rd5t069,fulltext,LOW,Found in PMCID PMC11961594
297,110,regtox,,35469349,https://www.mongodb.com/|https://dailymed.nlm.nih.gov/dailymed,fulltext,MEDIUM,Found in PMCID PMC9034948
299,111,premise,,37996697,https://ror.org/029brtt94|https://www.protocols.io/view/cermep-bids-retro-261ge319dl47/v1|https://fcon_1000.projects.nitrc.org/indi/PRIME/carmen-lyon.html|https://ror.org/03w43f812|https://ror.org/01502ca60|https://gitlab.in2p3.fr/cermep/cermep-bids-retro,fulltext,MEDIUM,Found in PMCID PMC10766538
304,112,,avianlexiconatlas,40498755,https://www.museum.lsu.edu/~Remsen/SACCBaseline.htm|https://pacev2.apexcovantage.com/|https://www.worldbirdnames.org/new/english-names/principles/|https://support.ebird.org/en/support/solutions/articles/48000804865-bird-names-in-ebird|https://birdnamesforbirds.wordpress.com/|https://www.birds.cornell.edu/clementschecklist/updateindex/august-2021/|https://datazone.birdlife.org/about-our-science/taxonomy|https://journals.plos.org/plosone/s/file?id=wjVg/PLOSOne_formatting_sample_main_body.pdf|https://www.editorialmanager.com/pone/|https://www.birds.cornell.edu/clementschecklist/updateindex/october-2022/|https://www.birds.cornell.edu/clementschecklist/about/methods/|https://www.r-project.org/|https://www.iczn.org/the-code/the-international-code-of-zoological-nomenclature/|https://ewatlas.net/|https://journals.plos.org/plosone/s/file?id=ba62/PLOSOne_formatting_sample_title_authors_affiliations.pdf|https://journals.plos.org/plosone/s/submission-guidelines#loc-laboratory-protocols|https://birdsoftheworld.org/bow/home|https://checklist.americanornithology.org/taxa/|https://plos.org/protocols?utm_medium=editorial-email&#x00026;utm_source=authorletters&#x00026;utm_campaign=protocols|https://www.worldbirdnames.org/new/ioc-lists/range-terminology/|https://birdsoftheworld.org/bow/content/taxonomy|https://www.ecfr.gov/current/title-45/subtitle-A/subchapter-A/part-46,fulltext,LOW,Found in PMCID PMC12157040
305,113,,omicsdk,37203577,NOT_FOUND,not_available,,No URLs found in fulltext
308,114,topas,,36930985,NOT_FOUND,not_available,,No URLs found in fulltext
311,115,i-tasser-mtd,,35931779,NOT_FOUND,not_available,,No URLs found in fulltext
313,116,,mestang,39857299,https://app.biorender.com/citation/677829ec555ed7c8e986a946,fulltext,LOW,Found in PMCID PMC11762867
317,117,,3d-beacons,36448847,https://3d-beacons.org|https://3dbeacons.docs.apiary.io/#,fulltext,HIGH,Found in PMCID PMC9709962
320,118,,midas 4,35393411,https://www.midasfieldguide.org/guide|https://www.midasfieldguide.org/guide/contact|https://www.midasfieldguide.org/guide/downloads|https://www.midasfieldguide.org/guide/protocols|https://www.tidyverse.org/,fulltext,HIGH,Found in PMCID PMC8989995
321,119,rvdb,,40548747,NOT_FOUND,not_available,,No URLs found in fulltext
322,120,pkad-r,,41098352,NOT_FOUND,not_available,,No URLs found in fulltext
329,121,,neuronet19,38233516,https://ror.org/05s2ecw65|https://ror.org/05pny7s12|https://ror.org/02czsnj07,fulltext,LOW,Found in PMCID PMC10794704
332,122,,yersiniomics,36847572,https://yersiniomics.pasteur.fr/|https://www.genome.jp/entry/ype:YPO0001|https://konvajs.org/|https://plechat.pages.pasteur.fr/syntviewjs/|https://gitlab.pasteur.fr/plechat/syntviewjs,fulltext,HIGH,Found in PMCID PMC10100798
333,123,riot,,39656773,https://riot.naturalantibody.com/|https://docs.rs/ahash/latest/ahash/|http://www.bioinf.org.uk/abs/info.html|https://books.google.pl/books?id=3jMvZYW2ZtwC|https://docs.airr-community.org/en/stable/datarep/rearrangements.html,fulltext,HIGH,Found in PMCID PMC11645548
334,124,,screpertoire 2,40577285,https://pacev2.apexcovantage.com/|https://journals.plos.org/ploscompbiol/s/figures|https://openclipart.org/|https://commons.wikimedia.org|https://pathology.wustl.edu/|https://bioart.niaid.nih.gov/|https://www.editorialmanager.com/pcompbiol/|https://plos.org/protocols?utm_medium=editorial-email&#x00026;utm_source=authorletters&#x00026;utm_campaign=protocols|https://journals.plos.org/ploscompbiol/s/submission-guidelines#loc-parts-of-a-submission,fulltext,LOW,Found in PMCID PMC12204475
337,125,octava,,38472220,https://ror.org/02jx3x895|https://ror.org/047272k79|https://ror.org/024mw5h28|https://ror.org/00zc2xc51|https://ror.org/04qtj9h94|https://ror.org/0030zas98|https://ror.org/0102mm775|https://ror.org/01ej9dk98|https://ror.org/00ks66431,fulltext,MEDIUM,Found in PMCID PMC10933365
339,126,,shennong,36750521,NOT_FOUND,not_available,,No URLs found in fulltext
344,127,16ostm10,,35815793,NOT_FOUND,not_available,,No URLs found in fulltext
346,128,proend,,39396964,http://proend.org/|https://ror.org/011vxgd24|https://ror.org/02yy8x990,fulltext,HIGH,Found in PMCID PMC11475706
347,129,a-soid,,38383746,NOT_FOUND,not_available,,No URLs found in fulltext
349,130,,chipola,40341999,NOT_FOUND,not_available,,No URLs found in fulltext
351,131,,lead-tutor,40963881,NOT_FOUND,not_available,,No URLs found in fulltext
