id,url,entity_long,entity_short,domain,is_live,status_code,total_score,base_score,title_bonus,likelihood,indicators_found,response_time_ms,error_message,meta_redirects,final_url,wayback_used,wayback_url,wayback_snapshot_date
39609715,https://cidalsdb.streamlit.app/,cidalsdb,,cidalsdb.streamlit.app,True,200.0,6,6,0,MEDIUM,Content: browse; Content: submit; Content: data,1461.04,,0,https://cidalsdb.streamlit.app/,False,,
37791887,https://multifacetedprotdb.biocomp.unibo.it/,multifacetedprotdb,,multifacetedprotdb.biocomp.unibo.it,True,200.0,32,32,0,CRITICAL,Content: UniProt; Content: gene; Content: protein; Content: biological; Content: expression; Content: collection; Content: search; Content: query; Content: browse; Content: submit; Content: curated; Content: data; Content: database,195.85,,0,https://multifacetedprotdb.biocomp.unibo.it/,False,,
38428997,https://regulatorynet.shinyapps.io/araleta/,araleta,,regulatorynet.shinyapps.io,True,202.0,4,4,0,LOW,Content: query; Content: data,1933.71,,0,https://regulatorynet.shinyapps.io/AraLeTA/,False,,
37710163,http://pyrusgdb.sdau.edu.cn,pear genomics database,,pyrusgdb.sdau.edu.cn,True,200.0,31,31,0,CRITICAL,Content: genomics; Content: genome; Content: gene; Content: expression; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database,762.92,,0,http://pyrusgdb.sdau.edu.cn/,False,,
38870722,https://idrblab.org/optics/,an interactive online platform for photosensory and bio-functional proteins in optogenetic systems,,idrblab.org,True,200.0,51,51,0,CRITICAL,Content: NCBI; Content: NIH; Content: Ensembl; Title: gene; Title: protein; Content: sequence; Content: molecular; Content: variant; Content: mutation; Content: expression; Content: tool; Content: platform; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: database,4301.59,,1,http://optics.idrblab.net,False,,
35281847,http://cabgrid.res.in/CerealESTDb,cerealestdb,,cabgrid.res.in,True,,8,8,0,MEDIUM,Content: archive; Content: resource; Content: download; Content: data,,"Error: HTTPConnectionPool(host='cabgrid.res.in', port=80): Max retries exceeded with url: /CerealESTDb (Cau",0,http://cabgrid.res.in/CerealESTDb,True,http://web.archive.org/web/20240814094314/http://cabgrid.res.in/CerealESTDb/,2024-08-14
37351774,https://canismitosnp.pl,canis mitosnp,,canismitosnp.pl,True,200.0,3,3,0,LOW,Content: data; Content: database,203.15,,0,https://canismitosnp.pl/,False,,
38530613,http://i.uestc.edu.cn/DOTAD/,database of therapeutic antibody developability,,i.uestc.edu.cn,True,200.0,18,18,0,CRITICAL,Content: sequence; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: data; Content: database,1628.92,,0,https://i.uestc.edu.cn/DOTAD/,False,,
34643709,http://dunbrack.fccc.edu/kincore,kincore,,dunbrack.fccc.edu,True,200.0,33,33,0,CRITICAL,Content: UniProt; Content: genome; Content: gene; Content: protein; Content: sequence; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database; Content: server,4944.85,,0,https://dunbrack.fccc.edu/kincore/,False,,
39842990,https://tfinder-ipmc.streamlit.app,,tfinder,tfinder-ipmc.streamlit.app,True,200.0,6,6,0,MEDIUM,Content: browse; Content: submit; Content: data,1202.98,,0,https://tfinder-ipmc.streamlit.app/,False,,
36828269,https://proseqaprodb.mkulab.in,proseqaprodb,,proseqaprodb.mkulab.in,False,502.0,0,0,0,VERY LOW,,814.97,HTTP 502,0,https://proseqaprodb.mkulab.in/,False,,
34634793,https://lpsn.dsmz.de,prokaryotes,,lpsn.dsmz.de,True,200.0,23,23,0,CRITICAL,Content: genome; Content: collection; Content: resource; Content: tool; Content: search; Content: browse; Content: download; Content: submit; Content: curated; Content: data; Content: database; Content: server,180.01,,0,https://lpsn.dsmz.de/,False,,
36453866,https://osf.io/m3gvx/,exome database of interspersed repeats,,osf.io,True,200.0,4,4,0,LOW,Content: tool; Content: data,153.78,,0,https://osf.io/m3gvx/,False,,
35388171,http://www.eccdnadb.org,,eccdna,www.eccdnadb.org,True,200.0,21,21,0,CRITICAL,Content: genome; Content: gene; Content: biological; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: database; Content: portal,1341.66,,1,https://www.zhounan.org/eccdnadb/current,False,,
39657122,https://platform.opentargets.org,open targets platform,,platform.opentargets.org,True,200.0,6,6,0,MEDIUM,Title: platform; Content: browse; Content: data,92.93,,0,https://platform.opentargets.org/,False,,
36453996,https://ophid.utoronto.ca/mirDIP,,mirdip,ophid.utoronto.ca,True,200.0,36,36,0,CRITICAL,Content: NCBI; Content: NIH; Content: UniProt; Content: gene; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Content: portal,681.22,,0,https://ophid.utoronto.ca/mirDIP/,False,,
39436012,http://www.ebi.ac.uk/ipd/mhc/,,ipd-mhc,www.ebi.ac.uk,True,200.0,50,45,5,CRITICAL,Content: EBI; Content: genomics; Content: bioinformatics; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: repository; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: download; Content: submit; Content: curated; Title: data; Title: database; Content: web service; ★ TITLE BONUS: 'database' in page title,145.74,,0,https://www.ebi.ac.uk/ipd/mhc/,False,,
38048333,http://biomine.cs.vcu.edu/servers/hybridDBRpred/,hybriddbrpred,,biomine.cs.vcu.edu,True,200.0,16,16,0,CRITICAL,Content: collection; Content: resource; Content: search; Content: query; Content: browse; Content: submit; Content: data; Content: server; Content: portal,941.26,,0,https://biomine.cs.vcu.edu/servers/hybridDBRpred/,False,,
37099369,http://www.e-rna.org,,e-rna,www.e-rna.org,True,200.0,26,26,0,CRITICAL,Content: gene; Content: protein; Content: sequence; Content: biological; Content: expression; Content: collection; Content: tool; Content: search; Content: query; Content: data; Content: server,277.31,,0,https://www.e-rna.org/,False,,
34581824,http://cplm.biocuckoo.cn/,,cplm 4.0,cplm.biocuckoo.cn,True,200.0,63,63,0,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: UniProt; Content: genomics; Content: proteomics; Content: gene; Title: protein; Content: sequence; Content: biological; Content: mutation; Content: expression; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database,734.36,,0,http://cplm.biocuckoo.cn/,False,,
37289843,http://guolab.whu.edu.cn/Mslar/,microbial synthetic lethal and rescue database,,guolab.whu.edu.cn,True,,8,8,0,MEDIUM,Content: archive; Content: resource; Content: download; Content: data,,Timeout (20s),0,http://guolab.whu.edu.cn/Mslar/,True,http://web.archive.org/web/20240414220032/http://guolab.whu.edu.cn/Mslar/,2024-04-14
36111870,https://codnas-q.bioinformatica.org/home,codnas-q,,codnas-q.bioinformatica.org,True,,8,8,0,MEDIUM,Content: archive; Content: resource; Content: download; Content: data,,"Error: HTTPSConnectionPool(host='codnas-q.bioinformatica.org', port=443): Max retries exceeded with url: /h",0,https://codnas-q.bioinformatica.org/home,True,http://web.archive.org/web/20250810155124/https://codnas-q.bioinformatica.org/home,2025-08-10
37940882,http://immudb.bjmu.edu.cn/expression.html,omic horizon,,immudb.bjmu.edu.cn,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://immudb.bjmu.edu.cn/expression.html,False,,
39657145,https://apps.thesgc.org/pmp/,,pmp,apps.thesgc.org,True,200.0,34,34,0,CRITICAL,Content: UniProt; Content: genomics; Content: protein; Content: molecular; Content: biological; Content: collection; Content: tool; Content: search; Content: query; Content: browse; Content: submit; Content: curated; Content: data; Content: portal,316.17,,0,https://apps.thesgc.org/pmp/,False,,
40380054,https://pmiren.com/,plant mirna encyclopedia,,pmiren.com,True,,44,44,0,CRITICAL,Content: bioinformatics; Content: genome; Content: gene; Content: sequence; Content: molecular; Content: variant; Content: expression; Content: archive; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database,,"Error: ('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",0,https://pmiren.com/,True,http://web.archive.org/web/20250620080544/https://pmiren.com/,2025-06-20
37750380,http://bliulab.net/PDB-BRE,,pdb-bre,bliulab.net,True,200.0,24,24,0,CRITICAL,Content: UniProt; Content: gene; Content: protein; Content: collection; Content: tool; Content: search; Content: query; Content: download; Content: data; Content: database,1160.47,,0,http://bliulab.net/PDB-BRE/,False,,
39141443,http://bio-bigdata.hrbmu.edu.cn/CancerStemnessOnline,cancer stemness online,,bio-bigdata.hrbmu.edu.cn,True,,18,18,0,CRITICAL,Content: gene; Content: archive; Content: resource; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: server,,Timeout (20s),0,http://bio-bigdata.hrbmu.edu.cn/CancerStemnessOnline,True,http://web.archive.org/web/20240901171839/http://bio-bigdata.hrbmu.edu.cn/CancerStemnessOnline/,2024-09-01
37861121,https://colabfit.org,colabfit exchange,,colabfit.org,True,503.0,21,21,0,CRITICAL,Content: archive; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database,345.44,HTTP 503,0,https://colabfit.org/,True,http://web.archive.org/web/20250518154448/https://colabfit.org/,2025-05-18
38227799,http://www.ibdirp.com,,ibdirp,www.ibdirp.com,True,200.0,37,32,5,CRITICAL,Content: NIH; Content: gene; Content: biological; Content: mutation; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Title: data; Title: database; Content: portal; ★ TITLE BONUS: 'database' in page title,1654.29,,0,http://www.ibdirp.com/,False,,
36350631,https://www.bv-brc.org/,,bv-brc,www.bv-brc.org,True,200.0,59,54,5,CRITICAL,Content: EBI; Content: NIH; Content: genomics; Title: bioinformatics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: variant; Content: expression; Title: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; ★ TITLE BONUS: 'resource' in page title,1103.21,,0,https://www.bv-brc.org/,False,,
39385626,https://opig.stats.ox.ac.uk/webapps/plabdab-nano/,plabdab-nano,,opig.stats.ox.ac.uk,True,200.0,32,32,0,CRITICAL,Content: search database; Content: protein; Content: sequence; Content: expression; Content: repository; Content: collection; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database,138.83,,0,https://opig.stats.ox.ac.uk/webapps/plabdab-nano/,False,,
38802746,http://www.orangeexpdb.com/,rangeexpdb,,www.orangeexpdb.com,True,,36,31,5,CRITICAL,Content: NCBI; Content: genome; Content: gene; Title: expression; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: download; Content: submit; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,,"Error: HTTPConnectionPool(host='www.orangeexpdb.com', port=80): Max retries exceeded with url: / (Caused by",0,http://www.orangeexpdb.com/,True,http://web.archive.org/web/20250114035724/http://orangeexpdb.com/,2025-01-14
34761257,http://www.scov2-md.org,scov2-md,,www.scov2-md.org,True,200.0,0,0,0,VERY LOW,,336.05,,1,https://submission.gpcrmd.org/covid19/home/,False,,
40133788,https://amiactive.ccen.ufpb.br/,,aia,amiactive.ccen.ufpb.br,True,200.0,2,2,0,LOW,Content: data,604.59,,0,https://amiactive.ccen.ufpb.br/,False,,
38644519,http://sdc.iue.ac.cn/evs/list/,,ev-comm,sdc.iue.ac.cn,True,200.0,22,17,5,CRITICAL,Content: gene; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Title: data; Title: database; Content: server; ★ TITLE BONUS: 'database' in page title,853.7,,0,http://sdc.iue.ac.cn/evs/list/,False,,
36222566,https://complimet.ca/meta-boa,,meta-boa,complimet.ca,True,200.0,22,22,0,CRITICAL,Content: EBI; Content: bioinformatics; Content: gene; Content: tool; Content: query; Content: browse; Content: download; Content: data; Content: server,647.5,,0,https://www.complimet.ca/shiny/meta-boa/,False,,
37328705,https://hermite.dp.tech,uni-gbsa,,hermite.dp.tech,True,200.0,0,0,0,VERY LOW,,1269.18,,0,https://hermite.dp.tech/,False,,
37143876,https://ldrgdb.in/,,ldrgdb,ldrgdb.in,True,522.0,20,20,0,CRITICAL,Content: genome; Title: gene; Content: protein; Content: archive; Content: resource; Content: search; Content: download; Content: data; Content: database,19829.38,HTTP 522,0,https://ldrgdb.in/,True,http://web.archive.org/web/20230421200605/https://ldrgdb.in/,2023-04-21
38471316,http://tcmssd.ratcm.cn,,cmssd,tcmssd.ratcm.cn,True,200.0,0,0,0,VERY LOW,,1552.31,,0,http://tcmssd.ratcm.cn/,False,,
37244568,https://c4s.site,,db,c4s.site,True,200.0,2,2,0,LOW,Content: browse,1253.83,,0,https://c4s.site/,False,,
39413200,https://nairdb.genesilico.pl,,nairdb,nairdb.genesilico.pl,True,200.0,40,35,5,CRITICAL,Content: EBI; Content: gene; Content: protein; Content: molecular; Content: biological; Content: mutation; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: submit; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,186.84,,0,https://nairdb.genesilico.pl/,False,,
39676654,http://biosrv.org/chitars,chitars 8.0,,biosrv.org,True,200.0,22,22,0,CRITICAL,Content: gene; Content: sequence; Content: biological; Content: resource; Content: search; Content: query; Content: download; Content: curated; Content: data; Content: database,1284.68,,1,http://biosrv.org/chmb/main,False,,
37337236,https://camhred.org/,,amhred,camhred.org,True,200.0,7,7,0,MEDIUM,Content: search; Content: query; Content: data; Content: database,511.49,,0,https://camhred.org/,False,,
39365797,http://bioinformatics.mx/cogtex,,cogtex,bioinformatics.mx,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='victortrevino.bioinformatics.mx', port=8181): Max retries exceeded with ur",0,http://bioinformatics.mx/cogtex,False,,
36575383,opengenomebrowser.github.io,pengenomebrowser,,,True,,30,30,0,CRITICAL,Content: genomics; Content: bioinformatics; Title: genome; Content: gene; Content: archive; Content: resource; Content: tool; Content: platform; Content: search; Title: browse; Content: download; Content: submit; Content: data,,Error: Invalid URL 'opengenomebrowser.github.io': No scheme supplied. Perhaps you meant https://opengenomeb,0,opengenomebrowser.github.io,True,http://web.archive.org/web/20250807221652/https://opengenomebrowser.github.io/,2025-08-07
36988160,http://www.nii.ac.in/prosmorfpred.html,prosmorf-pred,,www.nii.ac.in,True,200.0,34,34,0,CRITICAL,Content: NCBI; Content: bioinformatics; Content: genome; Content: gene; Content: sequence; Content: resource; Content: tool; Content: search; Content: query; Content: download; Content: curated; Content: annotation; Content: data; Content: database,1526.79,,1,http://202.54.249.137/ProsmORFpred/,False,,
