extracted_name,extracted_long,baseline_name,baseline_full,edit_distance,contains,long_sim,match_type,score,confidence,is_match,reasoning
NPAtlas,Natural Products Atlas,patlas,,1,True,0.0,"edit_dist=1, contains",1.5,HIGH,Y,"Edit distance 1, assumed version/variant"
TMDB,Tea Metabolome Database,mdb,,1,True,0.0,"edit_dist=1, contains",1.5,HIGH,Y,"Edit distance 1, assumed version/variant"
HEpD,HEpD,epd,eukaryotic promoter database,1,True,0.1875,"edit_dist=1, contains",1.5,HIGH,N,Different databases with similar acronyms (long_sim=0.19)
PlaPPISite,Plant Protein-Protein Interaction Site database,lappisite,,1,True,0.0,"edit_dist=1, contains",1.5,HIGH,Y,"Edit distance 1, assumed version/variant"
PCA,Protein Contacts Atlas,pcat,pdx for childhood cancer therapeutics,1,True,0.576271186440678,"edit_dist=1, contains",1.5,HIGH,N,Different databases with similar acronyms (long_sim=0.58)
ACOG,Atlas of Genetics and Cytogenetics in Oncology and Haematology,cog,clusters of orthologous genes,1,True,0.5274725274725275,"edit_dist=1, contains",1.5,HIGH,N,Different databases with similar acronyms (long_sim=0.53)
CNE,Coronavirus Network Explorer,ccnet,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
MIAS,Brussels Mood Inductive Audio Stories Database,miasdb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,Y,DB suffix difference: mias vs miasdb
RampDB,Receptor Activity Modifying Protein Database,mpdb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
RiceDB,Rice Database,rice,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,Y,DB suffix difference: ricedb vs rice
OCDB,Obsessive-Compulsive Disorder Database,hnocdb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
PAMDB,Pseudomonas aeruginosa Metabolome Database,mdb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
POS,Personalized Oncology Suite,jpost,japan proteome,2,True,0.4878048780487805,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.49)
PULDB,Polysaccharide Utilization Loci Database,ldb,lichen database,2,True,0.5454545454545454,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.55)
KMD,Korean Mutation Database,skmdb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
NPRDD,National Platform for Rare Diseases Data Registry,prd,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
myChEMBL,My ChEMBL Virtual Machine Database,chembl,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
mentha,Protein Interaction Networks Resource,ment,methylation and expression database of,2,True,0.6133333333333333,"edit_dist=2, contains",1.4,HIGH,N,"Low long form similarity (0.61), likely different databases"
ParaDB,Paracoccidioides Database,radb,database of rheumatoid arthritis-related polymorphisms,2,True,0.5569620253164557,"edit_dist=2, contains",1.4,HIGH,N,"Low long form similarity (0.56), likely different databases"
CarotenoidDB,Carotenoids Database,carotenoid,carotenoid,2,True,0.6666666666666666,"edit_dist=2, contains",1.4,HIGH,Y,DB suffix difference: carotenoiddb vs carotenoid
RTPDB,Radiotherapy Prognosis Database,pdb,data bank,2,True,0.4,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.40)
DIPP,DIPP,dipper,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
PCOS,Poaceae COSII Database,pcoskb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
BODB,Brain Operation Database,ribodb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
GPMDB,Global Proteome Machine Database,mdb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
BASE,Biomes of Australian Soil Environments,l1base,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
EPR,Environmental Polymorphism Registry,epros,profile suite,2,True,0.4583333333333333,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.46)
EBI,European Bioinformatics Institute,chebi,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
ChemDP,Chemical Database of Pakistan,hemd,human epigenetic enzyme and modulator database,2,True,0.6666666666666666,"edit_dist=2, contains",1.4,HIGH,N,"Low long form similarity (0.67), likely different databases"
NeeMDB,Neem Metabolites Database,emdb,electron microscopy data bank,2,True,0.6296296296296297,"edit_dist=2, contains",1.4,HIGH,N,"Low long form similarity (0.63), likely different databases"
pKPDB,Protein pKa Database,pdb,data bank,2,True,0.6206896551724138,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.62)
TEA,The Epigenome Atlas,teaas,plants,2,True,0.48,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.48)
RDmap,Rare Disease Map,map,microrna analysis portal,2,True,0.6,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.60)
RGPDB,Root-associated Genes and Promoters Database,pdb,data bank,2,True,0.3018867924528302,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.30)
PMD,Protein Microarray Database,ppmdb,plantpathmarks,2,True,0.4878048780487805,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.49)
MAGIC,Maize Gene Expression Compendium,magicdb,mango genetic stocks,2,True,0.5769230769230769,"edit_dist=2, contains",1.4,HIGH,Y,DB suffix difference: magic vs magicdb
FeatSNP,Functional and Epigenetic Annotation Tool for SNPs,atsnp,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
RegulatorDB,Yeast Transcriptional Regulation Database,regulator,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,Y,DB suffix difference: regulatordb vs regulator
2P2Idb,Protein-Protein Interaction Database,2p2i,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,Y,DB suffix difference: 2p2idb vs 2p2i
FADB,Food Additive Database,rtfadb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
SpliceAid,human splicing factors expression database,spliceaid-f,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
CanvasDB,CanvasDB,canvas,cancer variation,2,True,0.4166666666666667,"edit_dist=2, contains",1.4,HIGH,Y,DB suffix difference: canvasdb vs canvas
PaIntDB,Pseudomonas aeruginosa Interaction Database,intdb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
MOPED,Multi-omics Profiling Expression Database,ped,protein ensemble database,2,True,0.6666666666666666,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.67)
KDB,Kinase Database,bykdb,bacterial protein tyrosine kinase database,2,True,0.5263157894736842,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.53)
ZINC20,ZINC Is Not Commercial,zinc,the zebrafish insertion collection,2,True,0.6785714285714286,"edit_dist=2, contains",1.4,HIGH,Y,Version difference: zinc20 vs zinc
CoReCG,Colon-Rectal Cancer Gene Database,core,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
ORD,Open Reaction Database,order,oilseed rape developmental expression resource,2,True,0.5294117647058824,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.53)
TADB,Toxin-Antitoxin Database,t1tadb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
PrenDB,Prenyltransferase Substrate Database,endb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
HOCTAR,Host and C. elegans microRNA Target Resource,hoctardb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,Y,DB suffix difference: hoctar vs hoctardb
MPA,Mitochondrial Protein Atlas,tmpad,transmembrane protein helix-packing database,2,True,0.676056338028169,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.68)
MPGDB,Mycobacteriophage Genome Database,pgd,pineapple genomics database,2,True,0.7,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.70)
HDACiDB,HDAC Inhibitor Database,acidb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
TEA,Tomato Expression Atlas,teaas,plants,2,True,0.4137931034482758,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.41)
GRIN,Glutamate Receptor Ionotropic NMDA Database,grindb,rin database,2,True,0.4363636363636363,"edit_dist=2, contains",1.4,HIGH,Y,DB suffix difference: grin vs grindb
BIOPEP,Bioactive Peptides Database,biopepdb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,Y,DB suffix difference: biopep vs biopepdb
CWRPdb,Cell Wall Related Protein Database,rpdb,reprogramming database,2,True,0.6071428571428571,"edit_dist=2, contains",1.4,HIGH,N,"Low long form similarity (0.61), likely different databases"
MLST,Multi-Locus Sequence Typing Database,wgmlst,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
SCB,Sequence Compression Benchmark Database,icscb,integrated collection of stem cell bank data,2,True,0.6746987951807228,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.67)
MAGIC,Multiparent Advanced Generation Inter-Cross,magicdb,mango genetic stocks,2,True,0.5714285714285714,"edit_dist=2, contains",1.4,HIGH,Y,DB suffix difference: magic vs magicdb
WormQTLHD,Worm QTL Human Disease Database,wormqtl,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
REFOLD,Protein Refolding Database,refolddb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,Y,DB suffix difference: refold vs refolddb
IRNdb,Immunologically Relevant Non-coding RNA Database,ndb,nucleome data bank,2,True,0.5151515151515151,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.52)
ROAD,Rice Oligonucleotide Array Database,proadd,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
OASIS,Open Affective Standardized Image Set,oas,antibody space,2,True,0.4705882352941176,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.47)
CAP,Cardiac Atlas Project,scapd,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
BgeeDB,Bgee Database,bgee,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,Y,DB suffix difference: bgeedb vs bgee
R-BIND,RNA-Binding Database,bind,biomolecular interaction network database,2,True,0.5573770491803278,"edit_dist=2, contains",1.4,HIGH,N,"Low long form similarity (0.56), likely different databases"
NEPdb,Neoantigen and Neoepitope Database,epd,eukaryotic promoter database,2,True,0.6451612903225806,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.65)
HPD,Halophile Protein Database,thpdb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
PMD,Pea Marker Database,ppmdb,plantpathmarks,2,True,0.5454545454545454,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.55)
EDGAR,Efficient Database framework for comparative Genome Analyses using BLAST score Ratios,dga,disease and gene annotations database,2,True,0.5573770491803278,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.56)
VIS,Fish Distribution Database,visdb,viral,2,True,0.1935483870967742,"edit_dist=2, contains",1.4,HIGH,Y,DB suffix difference: vis vs visdb
GEPdb,Genotype Expression Phenotype Database,epd,eukaryotic promoter database,2,True,0.6363636363636364,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.64)
C²Maps,Connectivity Maps,maps,medicinal plant activities,2,True,0.6976744186046512,"edit_dist=2, contains",1.4,HIGH,N,"Low long form similarity (0.70), likely different databases"
SISTEMA,Stem Cell Transcriptome Collection,sistematx,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
HIPdb,HIV Inhibiting Peptide Database,pdb,data bank,2,True,0.4,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.40)
miRTil,Tilapia microRNA Repository,mirt,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
IMNGS,Microbial Profiles Resource,ngs,next generation sequencing catalog,2,True,0.5245901639344263,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.52)
imiRTP,Arabidopsis miRNA-Target Prediction Database,mirt,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
RNAmod,RNA Modification Database,sirnamod,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
Yeast,Consensus Yeast Metabolic Network,yeastip,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
MoSys,Molecular Systems Biology Platform,kimosys,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
GoMAP,Geogenomic Mutational Atlas of Pathogens,map,microrna analysis portal,2,True,0.625,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.62)
OncomiR,OncomiR,oncomirdb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,Y,DB suffix difference: oncomir vs oncomirdb
iGMDR,Pharmacogenetic Resource,mdr,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
ResiDB,Residue Database Manager,esid,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
AtIPD,AtIPD,ipd,the immuno polymorphism database,2,True,0.2702702702702703,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.27)
StraPep,Structure Database of Bioactive Peptides,strap,stress response array profiler,2,True,0.6,"edit_dist=2, contains",1.4,HIGH,N,"Low long form similarity (0.60), likely different databases"
EDGAR,Emissions Database for Global Atmospheric Research,dga,disease and gene annotations database,2,True,0.6666666666666666,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.67)
VAS,Variant Annotation System,divas,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
OCDB,Oral Cancer Database,hnocdb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
CAP,Citrus Annotation Project database,scapd,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
ROD,Raman Open Database,herod,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
PRO,Protein Ontology,epros,profile suite,2,True,0.5517241379310345,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.55)
g2pDB,Genomic to Protein Database,pdb,data bank,2,True,0.4444444444444444,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.44)
HAMAP,High-quality Automated and Manual Annotation of Proteins,map,microrna analysis portal,2,True,0.5,"edit_dist=2, contains",1.4,HIGH,N,Different databases with similar acronyms (long_sim=0.50)
HYPO,Human Hypothetical Proteins Database,hypodb,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,Y,DB suffix difference: hypo vs hypodb
rCAD,RNA Comparative Analysis Database,circad,,2,True,0.0,"edit_dist=2, contains",1.4,HIGH,N,"Edit distance 2, uncertain match"
MGFD,maize gene families database,mgdd,moroccan genetic disease database,1,False,0.7540983606557377,"edit_dist=1, long_sim=0.75",1.2,HIGH,N,Different databases with similar acronyms (long_sim=0.75)
VCGIDB,Vibrio Cholerae Genomic Islands Database,vcgdb,virtual chinese genome database,1,False,0.7887323943661971,"edit_dist=1, long_sim=0.79",1.2,HIGH,N,"Borderline case with long_sim=0.79, likely different"
PRIN,predicted rice interactome network,prid,predicted rat interactome database,1,False,0.7647058823529411,"edit_dist=1, long_sim=0.76",1.2,HIGH,N,"Borderline case with long_sim=0.76, likely different"
MINEs,Metabolic In silico Network Expansions,minas,metal ions in nucleic acids,1,False,0.7384615384615385,"edit_dist=1, long_sim=0.74",1.2,HIGH,N,Different databases with similar acronyms (long_sim=0.74)
PMRD,Plant Male Reproduction Database,pmbd,plastics microbial biodegradation database,1,False,0.7567567567567568,"edit_dist=1, long_sim=0.76",1.2,HIGH,N,Different databases with similar acronyms (long_sim=0.76)
HCSD,Human Cancer Secretome Database,hcsgd,human cellular senescence gene database,1,False,0.7714285714285715,"edit_dist=1, long_sim=0.77",1.2,HIGH,N,Different databases with similar acronyms (long_sim=0.77)
CPHD,Chordate Proteome History Database,cpad,curated protein aggregation database,1,False,0.7714285714285715,"edit_dist=1, long_sim=0.77",1.2,HIGH,N,Different databases with similar acronyms (long_sim=0.77)
