pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name,chunk,already_seen,in_baseline,resource_url,url_source
"""21996254"," 27139435, 27624619, 29705949, 30191398"",A comprehensive curated resource for follicle stimulating hormone signaling.",True,N,high,"""Curated resource for signaling data""",NetPath FSH,Follicle Stimulating Hormone Signaling Resource,19,N,N,,
28616931,Database for Rapid Dereplication of Known Natural Products Using Data from MS and Fast NMR Experiments.,False,N,high,"""Database for natural products dereplication""",Natural products dereplication database,Natural Products Dereplication Database,19,N,N,,
34762696,A resource for improved predictions of Trypanosoma and Leishmania protein three-dimensional structure.,False,N,high,"""Resource for structure predictions""",Trypanosoma and Leishmania structure resource,Trypanosoma and Leishmania Protein Structure Resource,19,N,N,,
33227425,A collaborative resource platform for non-human primate neuroimaging.,False,N,high,"""Resource platform for neuroimaging data""",NHP neuroimaging platform,Non-Human Primate Neuroimaging Platform,19,N,N,,
31882773,Database of adverse events associated with drugs and drug combinations.,False,N,high,"""Database of adverse events""",Adverse events database,Drug Adverse Events Database,19,N,N,,
33773387,An annotation database for chemicals of emerging concern in exposome research.,False,N,high,"""Annotation database for chemicals""",Chemicals of emerging concern database,Exposome Chemicals Annotation Database,19,N,N,,
30563849,A Curated Resource for Phosphosite-specific Signature Analysis.,False,N,high,"""Curated resource for phosphosite analysis""",Phosphosite signature resource,Phosphosite-Specific Signature Resource,19,N,N,,
32733141,Fungal literature records database of the Northern West Siberia (Russia).,False,N,high,"""Literature records database""",Northern West Siberia fungal database,Northern West Siberia Fungal Literature Database,19,N,N,,
26727486,Generating a geospatial database of U.S. regional feedstock production for use in evaluating the environmental footprint of biofuels.,False,N,high,"""Geospatial database for feedstock""",U.S. regional feedstock database,U.S. Regional Feedstock Production Database,19,N,N,,
31913312,"""A global database for metacommunity ecology, integrating species, traits, environment and space.""",False,N,high,"""Global database for metacommunity ecology""",Metacommunity ecology database,Global Metacommunity Ecology Database,19,N,N,,
23984222,The age-phenome database.,False,N,high,"""Database of age-phenome data""",Age-phenome database,Age-Phenome Database,19,N,N,,
27412509,A New Cytogenetic Biodosimetry Image Repository for the Dicentric Assay.,False,N,high,"""Image repository for biodosimetry""",Cytogenetic Biodosimetry Image Repository,Cytogenetic Biodosimetry Image Repository,19,N,N,,
32255760,Accelerating surveillance and research of antimicrobial resistance - an online repository for sharing of antimicrobial susceptibility data associated with whole-genome sequences.,False,N,high,"""Repository for AMR data sharing""",AMR data repository,Antimicrobial Resistance Data Repository,19,N,N,,
33580343,Introduction to the standard reference data of electron energy loss spectra and their database: eel.geri.re.kr.,False,N,high,"""Introduction to EEL spectra database""",EEL database,Electron Energy Loss Spectra Database,19,N,N,,
26018427,The human transmembrane proteome.,True,N,high,"""Database name in title, resource houses curated data""",HTP,Human Transmembrane Proteome,20,N,N,,
27531214,Cross-species Conservation of context-specific networks.,True,N,high,"""Resource housing cross-species network data""",CroCo,Cross-species Conservation of context-specific networks,20,N,N,,
24453546,"""A Tenebrionid beetle's dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina).""",True,N,high,"""Dataset resource on GBIF platform""",GBIF Dataset 14669,Tenebrionid beetle dataset Peninsula Valdés,20,N,N,,
34594031,Systematic investigation of cytokine signaling activity at the tissue and single-cell levels.,True,N,high,"""Resource housing cytokine signaling data""",CytoSig,Cytokine Signaling Database,20,N,N,,
31378711,A Genome-wide Functional Signature Ontology Map and Applications to Natural Product Mechanism of Action Discovery.,True,N,high,"""Resource housing functional signature data""",FUSION,Functional Signature Ontology Map,20,N,N,,
32859947,A relational database to identify differentially expressed genes in the endometrium and endometriosis lesions.,True,N,high,"""Database keyword in title, houses gene expression data""",EndometDB,Endometriosis Database,20,N,N,,
30356876,A Web Resource for Designing Subunit Vaccine Against Major Pathogenic Species of Bacteria.,True,N,high,"""Resource for vaccine design with housed data""",VacTarBac,Vaccine Target Bacteria Resource,20,N,N,,
22336709,Non-coding transcription characterization and annotation: a guide and web resource for non-coding RNA databases.,True,N,high,"""Resource/guide for ncRNA databases""",ncrnadatabases.org,Non-coding RNA Databases Guide,20,N,N,,
28531195,Livestock metabolomics and the livestock metabolome: A systematic review.,True,N,high,"""Review establishing metabolome database""",LMDB,Livestock Metabolome Database,20,N,N,,
32294194,Integrated querying and version control of context-specific biological networks.,True,N,high,"""Resource for network querying with version control""",Vertion,Version Control for Biological Networks,20,N,N,,
32946464,An interactive retrieval system for clinical trial studies with context-dependent protocol elements.,True,N,high,"""System housing clinical trial data""",CLIPS,Clinical Trial Protocol Retrieval System,20,N,N,,
30598101,Constructing tissue-specific transcriptional regulatory networks via a Markov random field.,True,N,high,"""Resource housing regulatory network data""",CSNETS,Cell-type Specific Network Tool Suite,20,N,N,,
26093644,Genomic-associated Markers and comparative Genome Maps of Xanthomonas oryzae pv. oryzae and X. oryzae pv. oryzicola.,True,N,high,"""Resource with comparative genome maps""",GMGM,Genomic Markers and Genome Maps,20,N,N,,
29202689,Explorative visual analytics on interval-based genomic data and their metadata.,True,N,high,"""Visual analytics resource for genomic data""",GeMSE,Genomic Multi-Scale Explorer,20,N,N,,
26982336,An Approach to Function Annotation for Proteins of Unknown Function (PUFs) in the Transcriptome of Indian Mulberry.,True,N,high,"""Resource for protein function annotation""",PUFAS,Protein of Unknown Function Annotation System,20,N,N,,
31819066,A global database of historic and real-time flood events based on social media.,True,N,high,"""Database keyword in title, houses flood event data""",Global Flood Monitor,Global Flood Event Database,20,N,N,,
25267602,A glycogene mutation map for discovery of diseases of glycosylation.,True,N,high,"""Map (database suffix pattern), houses mutation data""",GlyMap,Glycogene Mutation Map,20,N,N,,
23443684,Protein complex-based analysis framework for high-throughput data sets.,True,N,high,"""Framework resource with protein complex data""",COMPLEAT,Complex-based Analysis Tool,20,N,N,,
29722888,Applying graph theory to protein structures: an Atlas of coiled coils.,True,N,high,"""Atlas (database keyword), houses coiled coil structure data""",Coiled Coils Atlas,Atlas of Coiled Coils,20,N,N,,
24198707,Herbarium of vascular plants collection of the university of extremadura (Spain).,True,N,high,"""Collection/herbarium resource on GBIF""",GBIF Dataset 255,University of Extremadura Herbarium,20,N,N,,
27806696,Large-scale gene co-expression network as a source of functional annotation for cattle genes.,True,N,high,"""Resource for cattle gene co-expression networks""",Cattle Gene Network,Cattle Gene Co-expression Network,20,N,N,,
32602538,Biomedical named entity recognition and linking datasets: survey and our recent development.,True,N,high,"""Survey establishing dataset resource""",BNER Datasets,Biomedical Named Entity Recognition Datasets,20,N,N,,
21974739,New resources for functional analysis of omics data for the genus Aspergillus.,True,N,high,"""Resource for Aspergillus functional analysis""",FetGOAT,Functional Enrichment Tool for Gene Ontology Analysis,20,N,N,,
33083684,First plant cell atlas workshop report.,True,N,high,"""Atlas resource for plant cells""",Plant Cell Atlas,Plant Cell Atlas,20,N,N,,
29985971,Computational analysis of kinase inhibitor selectivity using structural knowledge.,True,N,high,"""Resource housing kinase inhibitor data""",KDB,Kinase Database,20,N,N,,
24985530,Bridging islands of information to establish an integrated knowledge base of drugs and health outcomes of interest.,True,N,high,"""Knowledge base for drugs and health outcomes""",OHDSI,Observational Health Data Sciences and Informatics,20,N,N,,
28859252,Open access database of raw ultrasonic signals acquired from malignant and benign breast lesions.,True,N,high,"""Database keyword in title, houses ultrasonic signal data""",Blue Box Database,Ultrasonic Signal Database,20,N,N,,
32979565,A Collinearity-Incorporating Homology Inference Strategy for Connecting Emerging Assemblies in the Triticeae Tribe as a Pilot Practice in the Plant Pangenomic Era.,True,N,high,"""Strategy with web resource for genome assemblies""",GeneTribe,Triticeae Genome Tribe,20,N,N,,
24952961,A high-resolution spatiotemporal atlas of gene expression of the developing mouse brain.,True,N,high,"""Atlas (database keyword), houses gene expression data""",Allen Developing Mouse Brain Atlas,Developing Mouse Brain Atlas,20,N,N,,
21755952,Construction and test of ligand decoy sets using MDock: community structure-activity resource benchmarks for binding mode prediction.,True,N,high,"""Resource for structure-activity benchmarks""",CSAR,Community Structure-Activity Resource,20,N,N,,
31432473,Open Source Tools for Biological Image Analysis.,True,N,high,"""Resource catalog for image analysis tools""",BIII,Bioimage Informatics Index,20,N,N,,
27230384,Crowdsourcing the nodulation gene network discovery environment.,True,N,high,"""Crowdsourcing environment for gene network data""",Crowd BioOps,Nodulation Gene Network Discovery Environment,20,N,N,,
25520705,Genetic resources for methane production from biomass described with the Gene Ontology.,True,N,high,"""Resource using Gene Ontology for methane genes""",MENGO,Methane Network Gene Ontology,20,N,N,,
21649883,"""A comprehensive gene expression atlas of sex- and tissue-specificity in the malaria vector, Anopheles gambiae.""",True,N,high,"""Atlas (database keyword), houses gene expression data""",Anopheles Tissue Atlas,Anopheles gambiae Gene Expression Atlas,20,N,N,,
30465691,Database establishment for the secondary fungal DNA barcode <i>translational elongation factor 1α</i> (<i>TEF1α</i>) <sup>1</sup>.,True,N,high,"""Database keyword in title, houses fungal barcode data""",TEF1α Database,Fungal Translational Elongation Factor 1α Database,20,N,N,,
27199606,A database on the distribution of butterflies (Lepidoptera) in northern Belgium (Flanders and the Brussels Capital Region).,True,N,high,"""Database keyword in title, houses butterfly distribution data""",Belgium Butterfly Database,Northern Belgium Butterfly Distribution Database,20,N,N,,
28765725,"""An Online Database of the Immatures of Coleoptera (Arthopoda, Insecta) Described from Brazil.""",True,N,high,"""Database keyword in title, houses Coleoptera data""",Brazil Coleoptera Database,Brazilian Coleoptera Immatures Database,20,N,N,,
27833382,Polymorphisms and resistance mutations of hepatitis C virus on sequences in the European hepatitis C virus database.,True,N,high,"""Database keyword in title, houses HCV sequence data""",euHCVdb,European Hepatitis C Virus Database,20,N,N,,
33551658,"""The Insect database in Dokdo, Korea: An updated version in 2020.""",True,N,high,"""Database keyword in title, houses insect data""",Dokdo Insect Database,Dokdo Korea Insect Database,20,N,N,,
31223358,[An online dynamic knowledge base in multiple languages on general medicine and primary care].,False,N,low,KB suffix + knowledge base keyword,Online_KB,Online Dynamic Knowledge Base,21,N,N,,
27125735,"""The RNA 3D Motif Atlas: Computational methods for extraction, organization and evaluation of RNA motifs.""",False,N,medium,Atlas keyword + computational methods,RNA 3D Motif Atlas,RNA 3D Motif Atlas,22,N,N,,
"""22970177"," 28776320, 32003691, 34969046"",""The study of HIV and antenatal care integration in pregnancy in Kenya: design, methods, and baseline results of a cluster-randomized controlled trial.""",True,N,medium,Clinical trial registry,ClinicalTrials.gov,Clinical Trials Registry,22,N,N,,
"""28873092"," 28934265, 33663077"",Effect of cervical cancer education and provider recommendation for screening on screening rates: A systematic review and meta-analysis.",True,N,medium,Repository/archive keyword,PROSPERO,Prospective Register of Systematic Reviews,22,N,N,,
"""26132000"," 28578176, 33905618"",Using the PhenX Toolkit to Add Standard Measures to a Study.",True,N,medium,Database of standard measures,PhenX Toolkit,Phenotypes and eXposures Toolkit,22,N,N,,
"""23920826"," 29295221"",Analyses of medical data models - identifying common concepts and items in a repository of medical forms.",True,N,medium,Repository keyword in title,medical-data-models.org,Medical Data Models Repository,22,N,N,,
"""26807157"," 28802948"",The development of models to predict melting and pyrolysis point data associated with several hundred thousand compounds mined from PATENTS.",True,N,medium,Database of compounds,OCHEM,Online Chemical Modeling Environment,22,N,N,,
"""22334387"," 22968136"",The androgen receptor gene mutations database: 2012 update.",True,N,high,Database keyword in title,AR Database,Androgen Receptor Gene Mutations Database,22,N,N,,
"""26540668"," 31568974"",A Dataset for Breast Cancer Histopathological Image Classification.",True,N,medium,Dataset keyword in title,BreaKHis,Breast Cancer Histopathological Database,22,N,N,,
"""27899665"," 30462303"",Open Targets: a platform for therapeutic target identification and validation.",True,N,high,Platform keyword + database,Open Targets,Open Targets Platform,22,N,N,,
