pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name,chunk,already_seen,in_baseline,resource_url,url_source
24293656,SCOP2 prototype: a new approach to protein structure mining.,True,N,medium,Resource for structure data,SCOP2,Structural Classification of Proteins version 2,6,N,N,http://scop2.mrc-lmb.cam.ac.uk/,original_chunk
"""23193261"," 25348399"",""HAMAP in 2013, new developments in the protein family classification and annotation system.""",True,N,high,Classification and annotation system with data,HAMAP,High-quality Automated and Manual Annotation of Proteins,6,N,N,,
21255607,"""Aromatic-Aromatic Interactions Database, A(2)ID: an analysis of aromatic π-networks in proteins.""",True,N,high,Title explicitly contains 'Database' keyword,A2ID,Aromatic-Aromatic Interactions Database,6,N,N,http://203.199.182.73/gnsmmg/databases/aidb/aidb.html,original_chunk
26500753,Colil: a database and search service for citation contexts in the life sciences domain.,False,N,medium,Title explicitly contains 'database' keyword despite no URL,Colil,Citation Link database,6,N,N,http://colil.dbcls.jp/sparql,fulltext_extraction
30462313,Cistrome Data Browser: expanded datasets and new tools for gene regulatory analysis.,True,N,high,Browser + datasets - data resource,CDB,Cistrome Data Browser,6,N,N,http://cistrome.org/db,original_chunk
24489955,Citrus sinensis annotation project (CAP): a comprehensive database for sweet orange genome.,True,N,high,Title explicitly contains 'database' keyword,CAP,Citrus Annotation Project database,6,N,N,http://citrus.hzau.edu.cn/,original_chunk
24302577,topPTM: a new module of dbPTM for identifying functional post-translational modifications in transmembrane proteins.,True,N,high,Module of database - database component,topPTM,Topology Post-Translational Modifications,6,N,N,http://topPTM.cse.yzu.edu.tw,original_chunk
31735953,Identification of tRNA-derived ncRNAs in TCGA and NCI-60 panel cell lines and development of the public database tRFexplorer.,True,N,high,Title explicitly contains 'database' keyword,tRFexplorer,tRNA-derived Fragment explorer,6,N,N,https://trfexplorer.cloud/,original_chunk
22718978,"""Design, implementation and practice of JBEI-ICE: an open source biological part registry platform and tools.""",True,N,medium,Registry platform - data repository,JBEI-ICE,Joint BioEnergy Institute Inventory of Composable Elements,6,N,N,public-registry.jbei.org,original_chunk
22198179,DESTAF: a database of text-mined associations for reproductive toxins potentially affecting human fertility.,True,N,high,Title explicitly contains 'database' keyword,DESTAF,Database for rEproductive toxinS and Toxicity affecting Fertility,6,N,N,http://cbrc.kaust.edu.sa/destaf,original_chunk
30624654,RAEdb: a database of enhancers identified by high-throughput reporter assays.,False,N,high,db suffix + 'database' keyword despite no URL,RAEdb,Reporter Assay Enhancer database,6,N,N,http://www.computationalbiology.cn/RAEdb/index.php,fulltext_extraction
31411687,CDEK: Clinical Drug Experience Knowledgebase.,False,N,medium,Knowledgebase in title despite no URL,CDEK,Clinical Drug Experience Knowledgebase,6,N,N,http://cdek.wustl.edu,fulltext_extraction
33066523,circ2GO: A Database Linking Circular RNAs to Gene Function.,False,N,high,Title explicitly contains 'Database' keyword despite no URL,circ2GO,Circular RNA to Gene Ontology database,6,N,N,https://circ2GO.dkfz.de,fulltext_extraction
31286860,DAIRYdb: a manually curated reference database for improved taxonomy annotation of 16S rRNA gene sequences from dairy products.,False,N,high,db suffix + 'database' keyword despite no URL,DAIRYdb,Dairy Database,6,N,N,,
32037563,ZEBrA: Zebra finch Expression Brain Atlas-A resource for comparative molecular neuroanatomy and brain evolution studies.,True,N,high,Atlas + resource - data collection,ZEBrA,Zebra finch Expression Brain Atlas,6,N,N,http://www.zebrafinchatlas.org,original_chunk
31598718,SEAweb: the small RNA Expression Atlas web application.,False,N,medium,Atlas web application - data resource despite no URL,SEAweb,Small RNA Expression Atlas web,6,N,N,http://sea.ims.bio/,fulltext_extraction
22199232,E3Net: a system for exploring E3-mediated regulatory networks of cellular functions.,True,N,medium,System for exploring networks - data resource,E3Net,E3 ligase Network,6,N,N,http://pnet.kaist.ac.kr/e3net,original_chunk
30834332,RefSoil+: a Reference Database for Genes and Traits of Soil Plasmids.,False,N,high,Reference Database in title despite no URL,RefSoil+,Reference Soil database,6,N,N,,
21660515,"""Online chemical modeling environment (OCHEM): web platform for data storage, model development and publishing of chemical information.""",True,N,medium,Platform for data storage - data resource,OCHEM,Online Chemical Modeling Environment,6,N,N,http://www.ochem.eu,original_chunk
29429018,MOBCdb: a comprehensive database integrating multi-omics data on breast cancer for precision medicine.,False,N,high,db suffix + 'database' keyword despite no URL,MOBCdb,Multi-Omics Breast Cancer database,6,N,N,,
34484220,RAPID: A Rep-Seq Dataset Analysis Platform With an Integrated Antibody Database.,True,N,high,Title explicitly contains 'Database' keyword,RAPID,Rep-seq Analysis Platform with Integrated Database,6,N,N,https://rapid.zzhlab.org/,original_chunk
30985891,ChlamBase: a curated model organism database for the Chlamydia research community.,True,N,high,Base suffix + 'database' keyword,ChlamBase,Chlamydia Base,6,N,N,chlambase.org,original_chunk
31089686,GIDB: a knowledge database for the automated curation and multidimensional analysis of molecular signatures in gastrointestinal cancer.,False,N,high,DB suffix + 'knowledge database' keyword despite no URL,GIDB,Gastrointestinal cancer Database,6,N,N,http://bmtongji.cn/GIDB/index.html,fulltext_extraction
27794551,HIPPIE v2.0: enhancing meaningfulness and reliability of protein-protein interaction networks.,True,N,medium,Resource for interaction networks + version number,HIPPIE,Human Integrated Protein-Protein Interaction rEference,6,N,N,http://cbdm.uni-mainz.de/hippie/,original_chunk
29867956,VDJServer: A Cloud-Based Analysis Portal and Data Commons for Immune Repertoire Sequences and Rearrangements.,False,N,medium,Server + Data Commons - data resource despite no URL,VDJServer,VDJ Server,6,N,N,https://vdjserver.org/,fulltext_extraction
25231498,WholeCellSimDB: a hybrid relational/HDF database for whole-cell model predictions.,True,N,high,DB suffix + 'database' keyword,WholeCellSimDB,Whole Cell Simulation Database,6,N,N,http://www.wholecellsimdb.org,original_chunk
30786995,lnCAR: A Comprehensive Resource for lncRNAs from Cancer Arrays.,False,N,medium,Comprehensive Resource - data collection despite no URL,lnCAR,Long Non-Coding RNA in Cancer Arrays Resource,6,N,N,,
25319039,childLex: a lexical database of German read by children.,False,N,high,Title explicitly contains 'database' keyword despite no URL,childLex,Child Lexicon database,6,N,N,,
34786285,Novel Coronavirus Cough Database: NoCoCoDa.,False,N,high,Title explicitly contains 'Database' keyword despite no URL,NoCoCoDa,Novel Coronavirus Cough Database,6,N,N,https://www.who.int/emergencies/diseases/novel-coronavirus-2019,fulltext_extraction
28798251,LungMAP: The Molecular Atlas of Lung Development Program.,True,N,high,Atlas + Program - data resource,LungMAP,Lung Molecular Atlas Program,6,N,N,http://www.lungmap.net,original_chunk
30339215,MGH: a genome hub for the medicinal plant maca (Lepidium meyenii).,False,N,medium,Hub suffix + genome hub - data resource despite no URL,MGH,Maca Genome Hub,6,N,N,,
27049721,Tissue repair genes: the TiRe database and its implication for skin wound healing.,True,N,high,Database keyword in title,TiRe,Tissue Repair Database,7,N,N,http://www.tiredb.org,original_chunk
24124417,MOBBED: a computational data infrastructure for handling large collections of event-rich time series datasets in MATLAB.,True,N,high,Infrastructure for storing time series data collections,MOBBED,Mobile Brain Body Imaging Data,7,N,N,http://visual.cs.utsa.edu/mobbed,original_chunk
24124417,MOBBED: a computational data infrastructure for handling large collections of event-rich time series datasets in MATLAB.,True,N,high,Infrastructure for storing time series data collections,MOBBED,Mobile Brain Body Imaging Data,7,N,N,http://visual.cs.utsa.edu/mobbed,original_chunk
33275647,"""MANTA, an integrative database and analysis platform that relates microbiome and phenotypic data.""",True,N,high,Database keyword in title,MANTA,Microbiome And pheNotype data integraTion plAtform,7,N,N,https://mizuguchilab.org/manta/,original_chunk
21273816,A database for the analysis of immunity genes in Drosophila: PADMA database.,True,N,high,Database keyword in title,PADMA,Protein Annotation Database for Macrophage Activation,7,N,N,http://www.padmadatabase.org,original_chunk
"""25352555"," 31576635"",""SASBDB, a repository for biological small-angle scattering data.""",True,N,high,DB suffix plus repository keyword,SASBDB,Small Angle Scattering Biological Data Bank,7,N,N,,
31006149,MaizeNet: a co-functional network for network-assisted systems genetics in Zea mays.,True,N,high,Network database resource,MaizeNet,Maize Co-functional Network,7,N,N,http://www.inetbio.org/maizenet/,original_chunk
26777304,dbEM: A database of epigenetic modifiers curated from cancerous and normal genomes.,True,N,high,DB suffix plus database keyword,dbEM,Database of Epigenetic Modifiers,7,N,N,http://crdd.osdd.net/raghava/dbem,original_chunk
23256889,CYPSI: a structure-based interface for cytochrome P450s and ligands in Arabidopsis thaliana.,True,N,medium,Interface suggests data access portal,CYPSI,Cytochrome P450 Structure Interface,7,N,N,http://bioinfo.cau.edu.cn/CYPSI,original_chunk
23726585,"""The CERTAIN Registry: a novel, web-based registry and research platform for pediatric renal transplantation in Europe.""",True,N,high,Registry is a data collection,CERTAIN,Collaborative European Registry for Transplantation of the Abdomen In Nephrology,7,N,N,http://www.certain-registry.eu,original_chunk
31169290,ResMarkerDB: a database of biomarkers of response to antibody therapy in breast and colorectal cancer.,False,N,medium,DB suffix and database keyword but no URL concerning,ResMarkerDB,Response Marker Database,7,N,N,http://www.resmarkerdb.org,fulltext_extraction
30076665,The CaspBase: a curated database for evolutionary biochemical studies of caspase functional divergence and ancestral sequence inference.,False,N,medium,Base suffix and database keyword but no URL concerning,CaspBase,Caspase Database,7,N,N,,
33064305,GABC: A comprehensive resource and Genome Atlas for Breast Cancer.,False,N,medium,Atlas and resource keywords but no URL,GABC,Genome Atlas for Breast Cancer,7,N,N,,
34170977,An introduction to DUIA: The database on urban inequality and amenities.,False,N,medium,Database keyword but no URL unusual for bioresource,DUIA,Database on Urban Inequality and Amenities,7,N,N,,
32619768,SR4R: An Integrative SNP Resource for Genomic Breeding and Population Research in Rice.,True,N,high,Resource for SNP data,SR4R,SNP Resource for Rice,7,N,N,http://sr4r.ic4r.org/,original_chunk
28387604,DES-ncRNA: A knowledgebase for exploring information about human micro and long noncoding RNAs based on literature-mining.,True,N,high,Knowledgebase keyword,DES-ncRNA,Database of Exosomal and Secretory ncRNAs,7,N,N,http://www.cbrc.kaust.edu.sa/des_ncrna,original_chunk
28150243,NDEx: A Community Resource for Sharing and Publishing of Biological Networks.,False,N,medium,Resource for sharing networks but no URL,NDEx,Network Data Exchange,7,N,N,,
29447345,The BioCyc collection of microbial genomes and metabolic pathways.,False,N,medium,Collection of genomes and pathways but no URL,BioCyc,Biocyc Database Collection,7,N,N,,
22903636,"""PACSY, a relational database management system for protein structure and chemical shift analysis.""",True,N,high,Database keyword in title,PACSY,Protein And Chemical Shift Database,7,N,N,http://pacsy.nmrfam.wisc.edu,original_chunk
23904198,The Finnish disease heritage database (FinDis) update-a database for the genes mutated in the Finnish disease heritage brought to the next-generation sequencing era.,True,N,high,Database keyword in title,FinDis,Finnish Disease Heritage Database,7,N,N,http://findis.org,original_chunk
29706780,VIRMISCO - The Virtual Microscope Slide Collection.,False,N,medium,Collection of microscope slides but no URL,VIRMISCO,Virtual Microscope Slide Collection,7,N,N,http://cms.virmisco.org/index.php/manual.html,fulltext_extraction
30165425,ISDB: a database toolkit for storing and analyzing viral integration site data.,True,N,high,DB suffix and database keyword,ISDB,Integration Site Database,7,N,N,https://mullinslab.microbiol.washington.edu/isdb/,original_chunk
30793170,SuCComBase: a manually curated repository of plant sulfur-containing compounds.,False,N,medium,Base suffix and repository keyword but no URL,SuCComBase,Sulfur-Containing Compounds Base,7,N,N,,
34570431,NDEx: Accessing Network Models and Streamlining Network Biology Workflows.,True,N,high,Resource for accessing network models,NDEx,Network Data Exchange,7,N,N,https://www.ndexbio.org,original_chunk
32068839,iDISK: the integrated DIetary Supplements Knowledge base.,False,N,medium,KB suffix and knowledge base keyword but no URL,iDISK,Integrated Dietary Supplements Knowledge Base,7,N,N,,
25667314,FlowerNet: a gene expression correlation network for anther and pollen development.,True,N,high,Network database resource,FlowerNet,Flower Gene Expression Network,7,N,N,http://www.cpib.ac.uk/anther,original_chunk
