"extracted_name","baseline_name","score","is_match","signals","review_flags","edit_distance","extracted_url","baseline_url","extracted_long","baseline_long"
"AIM","WheatExp","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","7","http://probes.pw.usda.gov/AIM","http://wheat.pw.usda.gov/WheatExp","Arabidopsis Interactome Module Database",""
"ProFASTA","BiG-FAM","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.61","","7","http://www.bioinformatics.nl/tools/profasta/","http://bigfam.bioinformatics.nl","Protein FASTA database","biosynthetic gene cluster families"
"3DBIONOTES","ODCs","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","8","http://3dbionotes.cnb.csic.es","http://csbg.cnb.csic.es/odcs","3DBIONOTES Macromolecular Information","Orphan Disease Connections"
"COMPARTMENTS","DistiLD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.64","","11","http://compartments.jensenlab.org","http://distild.jensenlab.org","Protein Subcellular Localization Database",""
"Mouse Quantitative Proteomics Knowledgebase","MRMAssayDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.74","","37","http://mousequapro.proteincentre.com","http://mrmassaydb.proteincentre.com","Mouse Quantitative Proteomics Knowledgebase",""
"StreptomycesInforSys","BIRS","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.73","","17","http://www.sis.biowaves.org","http://www.bioterrorism.biowaves.org","Streptomyces Information System","BIRS - Bioterrorism Information Retrieval System"
"OWB Map","WheatExp","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.63","","7","http://wheat.pw.usda.gov/ggpages/maps/OWB/","http://wheat.pw.usda.gov/WheatExp","Oregon Wolfe Barley Map",""
"CooVar","GExplore","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","7","http://genome.sfu.ca/projects/coovar/","http://genome.sfu.ca/gexplore","Co-occurring Variant database",""
"World Spider Trait database","2DProts","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.64","","22","https://spidertraits.sci.muni.cz/","http://2dprots.ncbr.muni.cz","World Spider Trait Database",""
"ALE-HSA21","GALT Protein Database","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","17","http://bioinfo.na.iac.cnr.it/ALE-HSA21","http://bioinformatica.isa.cnr.it/GALT/GALT2.0","Analysis of Expression on human chromosome 21",""
"SolCyc","SGN","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.70","","5","https://solgenomics.net/tools/solcyc/","http://solgenomics.net","Sol Genomics Cycle Database","Sol Genomics Network"
"ORVAL","DIDA","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.79","","4","https://orval.ibsquare.be","http://dida.ibsquare.be","Oligogenic Resource for Variant Analysis","DIgenic diseases DAtabase"
"QueryOR","MyoData","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","7","http://queryor.cribi.unipd.it/","http://myodata.bio.unipd.it","QueryOR",""
"Galaxy Sciensano","FEDA","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.78","","14","https://galaxy.sciensano.be","http://feda.sciensano.be","Galaxy Sciensano Platform","Food Enzyme Database"
"CRC T Cell","GESUR","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.73","","10","http://crctcell.cancer-pku.cn/","http://gesur.cancer-pku.cn","Colorectal Cancer T Cell Database",""
"SMS","SPGDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.75","","4","http://cluster.physics.iisc.ernet.in/sms/","http://pranag.physics.iisc.ernet.in/SPGDB","Short Motif Search Database","Streptococcus pneumoniae Genome Database"
"Cell-culture Database","TAMI","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","19","http://cell-lines.toku-e.com/","http://antibiotics.toku-e.com","Cell Culture Database","The Antimicrobial Index"
"Bio-Analytic Resource","PathDIP","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","19","http://bar.utoronto.ca","http://ophid.utoronto.ca/pathDIP","Bio-Analytic Resource for Plant Biology",""
"ExpEdit","SpliceAid-F","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","9","http://www.caspur.it/ExpEdit/","http://www.caspur.it/SpliceAidF","RNA Editing Explorer",""
"TREAT-NMD DMD","UMD-APC","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","11","http://umd.be/TREAT_DMD/","http://www.umd.be/APC","TREAT-NMD Duchenne Muscular Dystrophy Database",""
"miRSponge","LnCeVar","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","9","http://www.bio-bigdata.net/miRSponge","http://www.bio-bigdata.net/LnCeVar","miRNA Sponge Database",""
"Drug Target Ontology","BioPortal","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.61","","17","http://bioportal.bioontology.org/ontologies/DTO","http://sparql.bioontology.org","Drug Target Ontology",""
"Botryllus Database","MyoData","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.64","","13","http://botryllus.cribi.unipd.it","http://myodata.bio.unipd.it","Botryllus Transcriptome Database",""
"TCGASpliceSeq","targetHub","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.73","","11","http://bioinformatics.mdanderson.org/TCGASpliceSeq","http://app1.bioinformatics.mdanderson.org/tarhub/_design/basic/index.html","TCGA Splice Sequence Database",""
"Structure-PPi","FireDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","11","http://structureppi.bioinfo.cnio.es/Structure","http://firedb.bioinfo.cnio.es","Structure Protein-Protein Interface",""
"BacFITBase","DualSeqDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.78","","10","http://www.tartaglialab.com/bacfitbase","http://www.tartaglialab.com/dualseq","Bacterial Fitness Database",""
"EK-DRD","HybridMolDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.75","","9","http://www.idruglab.com/drd/index.php","http://www.idruglab.com/HybridMolDB/index.php","Experimental Knowledge Drug Repositioning Database",""
"Cancer Proteomics Database","CDP","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.78","","24","http://cancerproteomics.uio.no","http://celldeathproteomics.uio.no","Cancer Proteomics Database","death proteomics"
"ADMO","BioPortal","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","8","http://bioportal.bioontology.org/ontologies/ADMO","http://sparql.bioontology.org","Alzheimer's Disease Map Ontology",""
"CMTTdb","TransCirc","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","9","http://www.biosino.org/CMTTdb","http://www.biosino.org/transcirc","Cancer Molecular Targeted Therapy Database",""
"KNOTTIN","CALR-ETdb","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.74","","8","http://www.dsimb.inserm.fr/KNOTTIN/","http://www.dsimb.inserm.fr/CALR-ET","Knottin Database",""
"SpinCouple","TreeTFDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","10","http://emar.riken.jp/spincpl","http://treetfdb.bmep.riken.jp/index.pl","Spin Coupling NMR Database",""
"Yeast GFP","SGD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.77","","7","http://yeastgfp.yeastgenome.org/","http://www.yeastgenome.org","Yeast GFP Collection","Saccharomyces Genome Database"
"CSI NGS Portal","MethMotif","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.61","","12","https://csibioinfo.nus.edu.sg/csingsportal","http://bioinfo-csi.nus.edu.sg/methmotif","Computational Systems and Informatics NGS Portal",""
"CAT","GermlncRNA","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.64","","9","http://cat.sls.cuhk.edu.hk/","http://germlncrna.cbiit.cuhk.edu.hk","Crustacean Annotated Transcriptome",""
"Cellosaurus","ABCD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","10","https://web.expasy.org/cellosaurus/","http://web.expasy.org/abcd","Cellosaurus","for AntiBodies Chemically Defined"
"PRO","PRD","1.0","MAYBE","EDIT_DIST_1","","1","https://lod.proconsortium.org/","http://pri.hgc.jp","Protein Ontology",""
"CORD","COD","1.0","MAYBE","EDIT_DIST_1","","1","http://cord-db.org","http://www.crystallography.net","CO-Regulation Database","Crystallography Open Database"
"MPGDB","MGDB","1.0","MAYBE","EDIT_DIST_1","","1","http://mpgdb.ibioinformatics.org/mpgdb.php","http://bioinfo.ahu.edu.cn:8080/Melanoma/index.jsp","Mycobacteriophage Genome Database","Melanoma Gene Database"
"TBD","TBDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://tbdb.io","Tartary buckwheat database","T-box Riboswitch Annotation Database"
"FGB","FGDB","1.0","MAYBE","EDIT_DIST_1","","1","http://mlg.hit.edu.cn/FGB/","http://fgdb.unmc.edu","Family Genome Browser","FSH Glycans DataBase"
"HERDB","HERB","1.0","MAYBE","EDIT_DIST_1","","1","","http://herb.ac.cn","Heavy-Element Reactions Database",""
"HMOD","HMDD","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.cuilab.cn/hmdd","HMOD","Human microRNA Disease Database"
"CMC","CMS","1.0","MAYBE","EDIT_DIST_1","","1","http://CommonMind.org","http://cbbiweb.uthscsa.edu/KMethylomes","CommonMind Consortium","Cancer methylome system"
"LISA","LIS","1.0","MAYBE","EDIT_DIST_1","","1","","http://legumeinfo.org, http://legumefederation.org","Longitudinal Integrated Database for Health Insurance and Labour Market Studies","Legume Information System"
"MetaBase","Metrabase","1.0","MAYBE","EDIT_DIST_1","","1","http://MetaDatabase.Org","http://www-metrabase.ch.cam.ac.uk","Biological Databases Wiki-Database",""
"RIBOi","RiboD","1.0","MAYBE","EDIT_DIST_1","","1","","http://ribod.iiserkol.ac.in","RIBOi",""
"EPR","EPD","1.0","MAYBE","EDIT_DIST_1","","1","","http://epd.epfl.ch","Environmental Polymorphism Registry","Eukaryotic Promoter Database"
"VIS","VISDB","1.0","MAYBE","DB_SUFFIX_DIFF","","2","","http://bioinfo.uth.edu/VISDB","Fish Distribution Database","Viral"
"COKE","CORE","1.0","MAYBE","EDIT_DIST_1","","1","https://coke.mml.unc.edu/","http://microbiome.osu.edu","COVID-19 Knowledge Extractor",""
"PLEAD","PlaD","1.0","MAYBE","EDIT_DIST_1","","1","","http://systbio.cau.edu.cn/plad/index.php, http://zzdlab.com/plad/index.php","Phosphorus Loading from Agricultural Fields Database",""
"GAN","GAT","1.0","MAYBE","EDIT_DIST_1","","1","http://biodb.sdau.edu.cn/gan/","http://gat.sit.kmutt.ac.th","Genomics and Genetics Analysis Platform for Nicotiana","gene-set activity toolbox"
"CHG","CHD","1.0","MAYBE","EDIT_DIST_1","","1","","http://chd.vnbiology.com","Cancer Hallmark Genes Database","Canis mtDNA HV1"
"AODN","AOD","1.0","MAYBE","EDIT_DIST_1","","1","https://portal.aodn.org.au/","http://lin.uestc.edu.cn/AODdatabase/index.aspx","Australian Ocean Data Network","Antioxidant Database"
"INDICO","INDIGO","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.cbrc.kaust.edu.sa/indigo","Indian Epigenome Cohort","Annotation of Microbial Genomes"
"HMDB","HmtDB","1.0","MAYBE","EDIT_DIST_1","","1","http://www.hmdb.ca","http://www.hmtdb.uniba.it","Human Metabolome Database",""
"MGFD","MGDD","1.0","MAYBE","EDIT_DIST_1","","1","","http://mgdd.pasteur.ma","maize gene families database","Moroccan Genetic Disease Database"
"DDB","DDBJ","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.ddbj.nig.ac.jp","Descriptor Data Bank","DNA Data Bank of Japan"
"MOBCdb","MobiDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://mobidb.org","Multi-Omics Breast Cancer database",""
"EFI","eFG","1.0","MAYBE","EDIT_DIST_1","","1","https://efi.igb.illinois.edu/","http://csb.shu.edu.cn/efg","Enzyme Function Initiative","Electronic resource for Fusarium graminearum"
"MGIS","MGI","1.0","MAYBE","EDIT_DIST_1","","1","https://www.crop-diversity.org/mgis/","http://www.informatics.jax.org","Musa Genetic Information System","Mouse Genome Informatics"
"regBase","REBASE","1.0","MAYBE","EDIT_DIST_1","","1","","http://rebase.neb.com","non-coding regulatory variants database",""
"dbCAN","DBCAT","1.0","MAYBE","EDIT_DIST_1","","1","http://csbl.bmb.uga.edu/dbCAN/annotate.php","http://dbcat.cgm.ntu.edu.tw","Carbohydrate-Active Enzyme Database","database of CpG"
"NIF","nifH","1.0","MAYBE","EDIT_DIST_1","","1","http://www.neuinfo.org","http://www.css.cornell.edu/faculty/buckley/nifh.htm","Neuroscience Information Framework",""
"DBSAV","dbSAP","1.0","MAYBE","EDIT_DIST_1","","1","http://prodata.swmed.edu/DBSAV","http://www.megabionet.org/dbSAP/index.html","Database of Single Amino acid Variations",""
"ABC","ABCD","1.0","MAYBE","EDIT_DIST_1","","1","","http://web.expasy.org/abcd","Aging Brain Cohort","for AntiBodies Chemically Defined"
"DenvInt","DenvInD","1.0","MAYBE","EDIT_DIST_1","","1","","http://webs.iiitd.edu.in/raghava/denvind","DenvInt",""
"DPHL","DPL","1.0","MAYBE","EDIT_DIST_1","","1","https://www.iprox.org/page/project.html?id=IPX0001400000","http://www.peptide-ligand.cn","DIA Pan-human Protein Mass Spectrometry Library","database of"
"iHMP","iHMS","1.0","MAYBE","EDIT_DIST_1","","1","http://hmp2.org","http://www.tongjidmb.com/human/index.html","Integrative Human Microbiome Project",""
"OMIT","OMIM","1.0","MAYBE","EDIT_DIST_1","","1","","http://omim.org","microRNA Target Prediction Knowledge Base","Online Mendelian Inheritance in Man"
"PIIKA","PINA","1.0","MAYBE","EDIT_DIST_2, LONG_SIM_0.76","","2","http://saphire.usask.ca","http://cbg.garvan.unsw.edu.au/pina","Protein Interactions and Inhibitor Knowledge Analysis","Protein Interaction Network Analysis"
"lnCAR","LncVar","1.0","MAYBE","EDIT_DIST_1","","1","","http://bioinfo.ibp.ac.cn/LncVar","Long Non-Coding RNA in Cancer Arrays Resource",""
"GEPdb","GEPSdb","1.0","MAYBE","EDIT_DIST_1","","1","http://ercsbweb.ewha.ac.kr/gepdb","http://gepsdb.ahau-edu.cn","Genotype Expression Phenotype Database","Gene Expression Database of Poplar under Stress"
"FP-ADMET","FPADMET","1.0","MAYBE","EDIT_DIST_1","","1","","http://gitlab.com/vishsoft/fpadmet","Fingerprint-based ADMET Compendium",""
"DREM","DREAM","1.0","MAYBE","EDIT_DIST_1","","1","","http://bio-big-data.cn:8080/DREAM","Database for Reaching Experiments and Models","Drug Response Gene Expression Associated Map"
"HIM","HIR","1.0","MAYBE","EDIT_DIST_1","","1","http://www.bioinformatics.org.cn/","http://human.biomedtzc.cn","Herbal Ingredients In-vivo Metabolism Database",""
"BIMS","BIRS","1.0","MAYBE","EDIT_DIST_1","","1","https://www.citrusgenomedb.org/","http://www.bioterrorism.biowaves.org","Breeding Information Management System","BIRS - Bioterrorism Information Retrieval System"
"MANTA","MANTRA","1.0","MAYBE","EDIT_DIST_1","","1","","http://mantra.tigem.it","Microbiome And pheNotype data integraTion plAtform",""
"TiRe","TIE","1.0","MAYBE","EDIT_DIST_1","","1","http://www.tiredb.org","http://isomir.ccr.cancer.gov","Tissue Repair Database","Tumor IsomiR Encyclopedia"
"MGH","MGI","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.informatics.jax.org","Maca Genome Hub","Mouse Genome Informatics"
"GeneBase","GenoBase","1.0","MAYBE","EDIT_DIST_1","","1","http://apollo11.isto.unibo.it/software/","http://ecoli.naist.jp/GB","gene datasets summary database",""
"PHIO","PhIN","1.0","MAYBE","EDIT_DIST_1","","1","","http://cadd.pharmacy.nankai.edu.cn/phin","Public Health Indicator Ontology","protein pharmacology interaction network database"
"MAR","MAP","1.0","MAYBE","EDIT_DIST_1","","1","https://mmp.sfb.uit.no/databases/","http://stablab.uniroma2.it/MAP","Marine Metagenomics Databases","microRNA Analysis Portal"
"DAMA","DAA","1.0","MAYBE","EDIT_DIST_1","","1","","http://ageing-map.org","global Distribution of Alien Mammals database","Ageing Atlas"
"TMO","TMB","1.0","MAYBE","EDIT_DIST_1","","1","http://tm.semanticscience.org/sparql","http://dna.engr.latech.edu","Translational Medicine Ontology and Knowledge Base",""
"TMD","TMB","1.0","MAYBE","EDIT_DIST_1","","1","http://tubulinmutations.bio.uci.edu","http://dna.engr.latech.edu","Tubulin Mutation Database",""
"GeneTalk","GeneTack","1.0","MAYBE","EDIT_DIST_1","","1","http://www.gene-talk.de","http://topaz.gatech.edu/GeneTack/db.html","Genetic Variant Discussion Platform",""
"PEPD","PED","1.0","MAYBE","EDIT_DIST_1","","1","","http://proteinensemble.org","Pediatric Ependymoma Protein Database","Protein Ensemble Database"
"PMRD","PMBD","1.0","MAYBE","EDIT_DIST_1","","1","","http://pmbd.genome-mining.cn/home","Plant Male Reproduction Database","Plastics Microbial Biodegradation Database"
"CMD","CMS","1.0","MAYBE","EDIT_DIST_1","","1","","http://cbbiweb.uthscsa.edu/KMethylomes","Cysteine Motifs Database","Cancer methylome system"
"ACCDB","AciDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://AciDB.cl, http://gitlab.com/Hawkline451/acidb","Annotated Chemistry Compound Database",""
"ANDI","ANDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://arecanut.icmr.org.in","Advanced Neuropsychological Diagnostics Infrastructure","Areca nut database"
"SEEK","SEED","1.0","MAYBE","EDIT_DIST_1","","1","http://seek.princeton.edu/","http://pubseed.theseed.org/, http://rast.nmpdr.org","Search-based Exploration of Expression Compendium",""
"HPA","HPO","1.0","MAYBE","EDIT_DIST_1","","1","http://www.proteinatlas.org","http://www.human-phenotype-ontology.org","Human Protein Atlas","The Human Phenotype Ontology project"
"daTALbase","Database","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.plantenergy.uwa.edu.au/applications/mpic","TAL Effector Database","Database"
"SCB","SCDb","1.0","MAYBE","EDIT_DIST_1","","1","http://kirr.dyndns.org/sequence-compression-benchmark/","http://www.stomachcancerdb.org","Sequence Compression Benchmark Database",""
"SynMap","SymMap","1.0","MAYBE","EDIT_DIST_1","","1","https://genomevolution.org","http://www.symmap.org/, http://www.bioinfo.org/symmap","Synteny Mapping Browser",""
"TOTDB","TOPDB","1.0","MAYBE","EDIT_DIST_1","","1","http://totdb.czc.hokudai.ac.jp/","http://topdb.enzim.ttk.mta.hu","Theileria Orientalis Transformation Database","Topology Data Bank of Transmembrane Proteins"
"IBDMDB","IBDDB","1.0","MAYBE","EDIT_DIST_1","","1","http://ibdmdb.org","http://www.cbrc.kaust.edu.sa/ibd","Inflammatory Bowel Disease Multi-Omics Database","IBD database"
"PCA","PCD","1.0","MAYBE","EDIT_DIST_1","","1","http://www.mrc-lmb.cam.ac.uk/pca/","http://www.pancreaticcancerdatabase.org","Protein Contacts Atlas","Pancreatic Cancer Database"
"CDKD","CDD","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.ncbi.nlm.nih.gov/Structure/cdd/cdd.shtml","Clinical Database of Kidney Diseases","Conserved Domain Database"
"GESS","GEDS","1.0","MAYBE","EDIT_DIST_1","","1","https://wan-bioinfo.shinyapps.io/GESS/","http://bioinfo.life.hust.edu.cn/web/GEDS","Global Evaluation of SARS-CoV-2 Sequences Database","Expression Display Server"
"SCOC","SCOP","1.0","MAYBE","EDIT_DIST_1","","1","","http://scop.mrc-lmb.cam.ac.uk","Sediment Community Oxygen Consumption Database","Structural Classification of Proteins"
"GAPD","GAAD","1.0","MAYBE","EDIT_DIST_1","","1","","http://gaad.medgenius.info","Global Abortion Policies Database","Gene and Autoimmiune Disease Association Database"
"SignBase","Sinbase","1.0","MAYBE","EDIT_DIST_1","","1","","http://ocri-genomics.org/Sinbase","Paleolithic geometric signs collection",""
"LIPS","LIS","1.0","MAYBE","EDIT_DIST_1","","1","","http://legumeinfo.org, http://legumefederation.org","Localization of Intracellular Proteins in guard cells","Legume Information System"
"MPA","MPD","1.0","MAYBE","EDIT_DIST_1","","1","","http://data.mypathogen.org","Mitochondrial Protein Atlas","pathogen"
"NEPdb","NESdb","1.0","MAYBE","EDIT_DIST_1","","1","http://nep.whu.edu.cn/","http://prodata.swmed.edu/LRNes","Neoantigen and Neoepitope Database",""
"DMDD","DMD","1.0","MAYBE","EDIT_DIST_1","","1","http://dmdd.org.uk","http://sbbi.unl.edu/dmd","Deciphering Mechanisms of Developmental Disorders","Dietary MicroRNA Databases"
"TISIDB","TISdb","1.0","MAYBE","EDIT_DIST_1","","1","http://cis.hku.hk/TISIDB","http://tisdb.human.cornell.edu","Tumor-Immune System Database",""
"PK-DB","PKKB","1.0","MAYBE","EDIT_DIST_2, LONG_SIM_0.79","","2","https://pk-db.com","http://cadd.suda.edu.cn/admet","Pharmacokinetics Database","PharmacoKinetics Knowledge Base"
"HPVdb","HPIDB","1.0","MAYBE","EDIT_DIST_1","","1","http://cvc.dfci.harvard.edu/hpv/","http://www.agbase.msstate.edu/hpi/main.html","Human Papillomavirus Database",""
"NAFD","NARD","1.0","MAYBE","EDIT_DIST_1","","1","","http://nard.macrogen.com","North American Forest Database","Northeast Asian Reference Database"
"dbPTB","dbPTM","1.0","MAYBE","EDIT_DIST_1","","1","","http://dbPTM.mbc.nctu.edu.tw","dbPTB",""
"GDW","GDR","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.rosaceae.org","Geminivirus Data Warehouse","Genome Database for Rosaceae"
"ARCPHdb","ArchDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://sbi.imim.es/archdb","Archaeal Protein Helicase Database",""
"GFDP","GFDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.glycanstructure.org","Gene Family Database in Poplar","glycan fragment database"
"IDR","IDC","1.0","MAYBE","EDIT_DIST_1","","1","","http://portal.imagingdatacommons.cancer.gov","Image Data Resource",""
"AID","AICD","1.0","MAYBE","EDIT_DIST_1","","1","","http://956023.ichengyun.net/AICD/index.php","Animal Images Database","nti-Inflammatory Compounds Database"
"FEED","FED","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.bioacademy.gr/bioinformatics/projects/ProteinFusion/index.htm","Feeding Experiments End-user Database","Fusion Events Database"
"CPAG","CPAD","1.0","MAYBE","EDIT_DIST_1","","1","http://cpag.oit.duke.edu","http://web.iitm.ac.in/bioinfo2/cpad2/index.html","Cross-Phenotype Analysis of GWAS Atlas","Curated Protein Aggregation Database"
"dbOGAP","dbGaP","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.ncbi.nlm.nih.gov/gap","O-GlcNAcylation Database","Database of Genotypes and Phenotypes"
"RAMP-DB","RAP-DB","1.0","MAYBE","EDIT_DIST_1","","1","https://ramp-db.bmi.osumc.edu","http://rapdb.dna.affrc.go.jp","RNA and Metabolic Pathways Database","Rice Annotation Project Database"
"GDSC","GDISC","1.0","MAYBE","EDIT_DIST_1","","1","http://www.cancerRxgene.org","http://gdisc.bme.gatech.edu","Genomics of Drug Sensitivity in Cancer","gene"
"VCGIDB","VCGDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://bigd.big.ac.cn/vcg/, http://bigd.big.ac.cn/gvm","Vibrio Cholerae Genomic Islands Database","Virtual Chinese Genome Database"
"LISS","LIS","1.0","MAYBE","EDIT_DIST_1","","1","","http://legumeinfo.org, http://legumefederation.org","Lung Imaging Signs Database","Legume Information System"
"SPDI","SPDB","1.0","MAYBE","EDIT_DIST_1","","1","https://api.ncbi.nlm.nih.gov/variation/v0","http://spdatabase.com:2080","Sequence Position Deletion Insertion","Swine Pathogen Database"
"Neisseria Base","NeisseriaBase","1.0","MAYBE","EDIT_DIST_1","","1","","http://neisseria.um.edu.my","Neisseria Comparative Genomics Database",""
"ProCarDB","ProCarbDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.procarbdb.science/procarb","Prokaryotic Carotenoid Database",""
"VFB","VFDB","1.0","MAYBE","EDIT_DIST_1","","1","http://www.virtualflybrain.org","http://www.mgc.ac.cn/VFs","Virtual Fly Brain","virulence factor database"
"CSAR","CSA","1.0","MAYBE","EDIT_DIST_1","","1","http://www.csardock.org/","http://www.ebi.ac.uk/thornton-srv/databases/CSA","Community Structure-Activity Resource","Catalytic Site Atlas"
"IMP","IMPC","1.0","MAYBE","EDIT_DIST_1","","1","http://imp.princeton.edu","http://www.mousephenotype.org","Integrated Multi-species Prediction Portal",""
"DAPD","DAMPD","1.0","MAYBE","EDIT_DIST_1","","1","http://www.mkarthikeyan.bioinfoau.org/dapd","http://apps.sanbi.ac.za/dampd","Diabetes Associated Proteins Database","Dragon Antimicrobial Peptide Database"
"MDDB","MDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://csc.columbusstate.edu/carroll/MDB","MycoDiversity DataBase",""
"GOAD","GOA","1.0","MAYBE","EDIT_DIST_1","","1","http://www.goad.education","http://www.ebi.ac.uk/GOA","Glia Open Access Database","Gene Ontology Annotation"
"Literome","Liverome","1.0","MAYBE","EDIT_DIST_1","","1","literome.azurewebsites.net","http://liverome.kobic.re.kr","Literome Genomic Knowledge Base",""
"FRY","FR","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.fruitech.org","Fire Patch Functional Traits Database",""
"OMD","OMDB","1.0","MAYBE","EDIT_DIST_1","","1","http://marine-meta.healthscience.sci.waseda.ac.jp/omd/","http://omdb.diracmaterials.org","Ocean Metagenomics Database","Organic materials database"
"HPP","HPO","1.0","MAYBE","EDIT_DIST_1","","1","http://trivellone.speciesfile.org/","http://www.human-phenotype-ontology.org","Hemiptera-Phytoplasma-Plant Database","The Human Phenotype Ontology project"
"Circ2Disease","CircR2Disease","1.0","MAYBE","EDIT_DIST_1","","1","","http://bioinfo.snnu.edu.cn/CircR2Disease_v2.0","Circular RNA to Disease Database",""
"GEREDB","GeneDB","1.0","MAYBE","EDIT_DIST_1","","1","http://www.thua45.cn/geredb","http://www.genedb.org","Gene Expression Regulation Database",""
"HEpD","HEMD","1.0","MAYBE","EDIT_DIST_1","","1","","http://mdl.shsmu.edu.cn/HEMD","HEpD","human epigenetic enzyme and modulator database"
"GPMDB","GPGD","1.0","MAYBE","EDIT_DIST_2, LONG_SIM_0.71","","2","ftp://ftp.thegpm.org/repos/gpmdb_rest","http://www.gpgenome.com","Global Proteome Machine Database","Global Pharmacopoeia Genome Database"
"CAP","CAMP","1.0","MAYBE","EDIT_DIST_1","","1","http://www.mozilla.org/MPL/MPL-1.1.txt","http://www.camp.bicnirrh.res.in","Citrus Annotation Project database","Collection of Antimicrobial Peptide"
"NAPP","NAPS","1.0","MAYBE","EDIT_DIST_1","","1","http://napp.u-psud.fr/","http://naps.nencki.gov.pl","Nucleic Acid Phylogenetic Profile Database","Nencki Affective Picture System"
"AVPDS","AVPdb","1.0","MAYBE","EDIT_DIST_1","","1","https://dl.dropboxusercontent.com/u/94060831/avpds/HOME.html","http://crdd.osdd.net/servers/avpdb","Animal Viruses Probe Dataset",""
"RiTE","RISE","1.0","MAYBE","EDIT_DIST_1","","1","","http://rise.zhanglab.net","Rice Transposon Elements Database",""
"CGCDB","CGDB","1.0","MAYBE","EDIT_DIST_1","","1","http://www.cgcdb.org","http://cgdb.bio2db.com","CHO Gene Coexpression Database","Coriander Genomics Database"
