name_modification_flags,ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,url_validation,paper_titles
"DISAMBIGUATED,SMART_CAPITALIZED,QC_FIX_HIGH","24574175, 25159016, 26227301, 25407602, 26351202",LC-MS,0.6883858,,0.6883858,proteomexchange,0.6883858,5,http://proteomecentral.proteomexchange.org/dataset/PXD000363,200,United States,"(47.6062,-122.3321)",,2014-05-01,"Department of Molecular Biology and Immunology, University of North Texas Health Science Center, Fort Worth, TX, USA.; Departments of Biomedical Sciences, Medical Research Center, Seoul National University College of Medicine, Seoul, Korea; Biomedical Engineering, Medical Research Center, Seoul National University College of Medicine, Seoul, Korea; Institute of Medical & Biological Engineering, Medical Research Center, Seoul National University College of Medicine, Seoul, Korea.; Donnelly Centre for Cellular and Biomolecular Research, University of Toronto, Toronto, ON, Canada.; Biozentrum, University of Basel, Basel, Switzerland; Laboratory of Systems Biology and Genetics, Institute of Bioengineering, School of Life Sciences, Ecole Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland.; Department of Clinical and Experimental Medicine, Cell Biology, Faculty of Medicine and Health Sciences, Linköping University, Linköping, Sweden.","Ahrné E, Apraiz I, Campos A, Cristobal S, Deplancke B, Domonkos I, Emili A, Foltz K, Garcia-Vedrenne AE, Gombos Z, Guo H, Hamelin R, Han D, Isserlin R, Jin J, Kim K, Kim Y, Kis M, Kuzmanov U, Lugowski A, Ma H, Miao Y, Moniatte M, Morada A, Prokai L, Simicevic J, Sun A, Talamantes T, Ughy B, Wan C, Yu J, da Fonseca RR","#10045352, 00007370, 2011-0030740, BK-0031, OTKA K82052, TAMOP 4.2.2.A-11/1/KONV-2012-0047","European Union Seventh Framework Program, Industrial Strategic Technology Development Program, Korea), Korean government [MISP], Marie Curie International Reintegration, Ministry of Knowledge Economy (MKE, National Research Foundation of Korea, Ontario Research Fund, Swiss National Science Foundation, Villum Fonden, Welch Foundation",62.0,"Andorra, Canada, Sweden, Switzerland, United States",proteomexchange,ok,"Label-free LC-MS/MS identification of phosphatidylglycerol-regulated proteins in Synechocystis sp. PCC6803. | Integrated approach using multistep enzyme digestion, TiO2 enrichment, and database search for in-depth phosphoproteomic profiling. | Phosphoproteomic network analysis in the sea urchin Strongylocentrotus purpuratus reveals new candidates in egg activation. | A mammalian transcription factor-specific peptide repository for targeted proteomics. | Shotgun analysis of the marine mussel Mytilus edulis hemolymph proteome and mapping the innate immunity elements."
POPULATED_FROM_URL,"29067135, 30088220",braingraph,0.0,,0.0,,0.0,2,http://braingraph.org,200,France,"(48.9751,8.1785)",,2017-06-20,"PIT Bioinformatics Group, Eötvös University, Budapest, 1117 Hungary.; PIT Bioinformatics Group, Eötvös University, H-1117, Budapest, Hungary. szalkai@pitgroup.org.","Grolmusz V, Kerepesi C, Szalkai B, Varga B","LP2012-19/2012, NKFI-126472, U54 MH091657","Emberi Eroforrások Minisztériuma, Magyar Tudományos Akadémia, NIMH NIH HHS, Nemzeti Kutatási és Technológiai Hivatal",32.0,Hungary,,ok,The braingraph.org database of high resolution structural connectomes and the brain graph tools. | Mapping correlations of psychological and structural connectome properties of the dataset of the human connectome project with the maximum spanning tree method.
CAPITALIZED,"23161693, 29140435",HMDB,0.9975249,hmdb,0.9975249,,0.9975249,2,http://www.hmdb.ca,200,Canada,"(45.3134,-73.8725)",,2012-11-17,"Department of Computing Science, University of Alberta, Edmonton, AB, Canada T6G 2E8. david.wishart@ualberta.ca; Department of Biological Sciences University of Alberta, Edmonton, AB T6G 2E9, Canada.","Allen F, Arndt D, Assempour N, Aziat F, Badran H, Berjanskii M, Bjorndahl T, Bouatra S, Djoumbou Y, Dong E, Eisner R, Feunang YD, Grant J, Greiner R, Guo AC, Jewison T, Johnson D, Karu N, Knox C, Li C, Liang K, Liang Y, Liu P, Liu Y, Lo E, Manach C, Mandal R, Marcu A, Neveu V, Perez-Pineiro R, Pon A, Sajed T, Sayeeda Z, Scalbert A, Serra-Cayuela A, Sinelnikov I, Singhal S, Vázquez-Fresno R, Wilson M, Wishart DS, Xia J, Yallou F",001,"Canadian Institutes of Health Research, World Health Organization",4405.0,Canada,hmdb,ok,HMDB 3.0--The Human Metabolome Database in 2013. | HMDB 4.0: the human metabolome database for 2018.
TITLE_CAPITALIZED,25157074,miRBase,0.9978651,,0.9978651,mirbase,0.9978651,1,http://www.mirbasetracker.org,"HTTPConnectionPool(host='www.mirbasetracker.org', port=80): Max retries exceeded with url: / (Caused",,,http://web.archive.org/web/20250812183205/http://mirbasetracker.org/,2014-08-25,"Center for Medical Genetics Ghent, Ghent University, Ghent, Belgium.","Anckaert J, Beckers A, Lefever S, Mestdagh P, Ongenaert M, Rihani A, Van Goethem A, Van Peer G, Vandesompele J, Volders PJ, Zeka F",,,63.0,Belgium,mirbase,ok,miRBase Tracker: keeping track of microRNA annotation changes.
"CAPITALIZED,TITLE_CAPITALIZED","22013161, 24304894, 26673713, 30496479, 33219674",canSAR,0.9986829,cansar,0.9986829,,0.9986829,5,http://cansar.icr.ac.uk,200,United States,"(37.7621,-122.3971)",,2011-10-19,"Cancer Research UK Cancer Therapeutics Unit, Institute of Cancer Research, Haddow Laboratories, Belmont, Surrey SM2 5NG, UK.; Cancer Research UK Cancer Therapeutics Unit, The Institute of Cancer Research, London, SM2 5NG, UK.; Cancer Research UK Cancer Therapeutics Unit, The Institute of Cancer Research, London, SM2 5NG, UK.; Department of Data Science, The Institute of Cancer Research, London SM2 5NG, UK.; Department of Data Science, The Institute of Cancer Research, London SM2 5NG, UK.","Al-Lazikani B, Antolin AA, Bulusu KC, Campbell J, Che KH, Coker EA, Di Micco P, Dolciami D, Fernandez EV, Halling-Brown MD, Holt E, Kannas C, Komianou A, Mica IL, Mitsopoulos C, Ozer B, Patel M, Razaz P, Schierz AC, Tym JE, Villasclaras Fernandez E, Workman P","11566, 1237183, 204735/Z/16/Z, 23187, C309/A11566, C309/A25144, C309/A8274, C35696/A2318, C35696/A23187, WT204735/Z/16/Z, WT212969/Z/18/Z","CRUK Cancer Therapeutics Unit, Cancer Research UK, Henry Wellcome Research, ICR’s CRUK Cancer Therapeutic Unit, Medical Research Council, Sir Henry Wellcome, Wellcome Trust",280.0,United Kingdom,cansar,ok,canSAR: an integrated cancer public translational research and drug discovery resource. | canSAR: updated cancer research and drug discovery knowledgebase. | canSAR: an updated cancer research and drug discovery knowledgebase. | canSAR: update to the cancer translational research and drug discovery knowledgebase. | canSAR: update to the cancer translational research and drug discovery knowledgebase.
TITLE_CAPITALIZED,29069414,BioStudies,0.97973025,,0.97973025,biostudies,0.97973025,1,http://www.ebi.ac.uk/biostudies,200,United Kingdom,"(51.8797,-0.4175)",,2018-01-01,"European Molecular Biology Laboratory, European Bioinformatics Institute, EMBL-EBI, Wellcome Genome Campus, Hinxton CB10 1SD, UK.","Ali A, Athar A, Behrangi E, Brazma A, Gostev M, McEntyre J, Melnichuk O, Minguet J, Rada JC, Sarkans U, Snow C, Tikhonov A",,,152.0,United Kingdom,biostudies,ok,The BioStudies database-one stop shop for all data supporting a life sciences study.
TITLE_CAPITALIZED,31114901,ClinVar,0.6704383,,0.6704383,clinvar,0.6704383,1,http://simple-clinvar.broadinstitute.org/,"HTTPSConnectionPool(host='simple-clinvar.broadinstitute.org', port=443): Max retries exceeded with u",,,http://web.archive.org/web/20250504030529/https://simple-clinvar.broadinstitute.org/,2019-07-01,"Cologne Center for Genomics, University of Cologne, 50939 Cologne, NRW, Germany.","Gramm M, Lal D, May P, Nürnberg P, Pérez-Palma E",,Dravet Foundation Research,48.0,Germany,clinvar,ok,Simple ClinVar: an interactive web server to explore and retrieve gene and disease variants aggregated in ClinVar database.
TITLE_CAPITALIZED,29186578,Planteome,0.98996544,,0.98996544,planteome,0.98996544,1,http://www.planteome.org,200,United States,"(44.0582,-121.3153)",,2018-01-01,"Department of Botany and Plant Pathology, Oregon State University, Corvallis, OR 97331, USA.","Arnaud E, Carbon S, Cavaliere D, Cooper L, Doonan JH, Dunn NA, Elser JL, Gkoutos G, Jaiswal P, Laporte MA, Meier A, Mungall C, Preece J, Qu B, Sinn BT, Smith B, Stevenson DW, Todorovic S, Zhang E","BBS/E/W/0012843B, BBS/E/W/0012844A, BBS/E/W/10961A01, BBS/E/W/10962A01D, BBS/OS/GC/000011C, HDR-3003, U41 HG002273","Biotechnology and Biological Sciences Research Council, Medical Research Council, NHGRI NIH HHS",95.0,"Andorra, United States",planteome,ok,"The Planteome database: an integrated resource for reference ontologies, plant genomics and phenomics."
TITLE_CAPITALIZED,27580718,EURISCO,0.99912673,eurisco,0.99912673,,0.99912673,1,http://eurisco.ecpgr.org,404,,,http://web.archive.org/web/20210224191124/http://eurisco.ecpgr.org/,2016-08-31,"Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben, Corrensstr. 3, 06466 Stadt Seeland, Germany weise@ipk-gatersleben.de.","Knüpffer H, Maggioni L, Oppermann M, Weise S, van Hintum T",,,24.0,"Andorra, Germany",eurisco,ok,EURISCO: The European search catalogue for plant genetic resources.
"CAPITALIZED,TITLE_CAPITALIZED",28890946,OncoKB,0.99881655,oncokb,0.99881655,,0.99881655,1,http://oncokb.org/,200,United States,"(40.7339,-74.0054)",,2017-05-16,", Marie-Josée and Henry R. Kravis Center for Molecular Oncology, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , Gastrointestinal Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , Gynecologic Medical Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , Breast Medicine Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Human Oncology and Pathogenesis Program, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Weill Cornell Medical College, New York, NY USA; , Breast Medicine Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , Thoracic Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center , New York, NY, USA, Weill Cornell Medical College, New York, NY USA; , Head and Neck Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , , Department of Hematology and Oncology, Quest Diagnostics Nichols Institute, 33608 Ortega Highway, San Juan Capistrano, CA, 92675, USA; , Department of R&D and Bioinformatics, Quest Diagnostics Nichols Institute, 33608 Ortega Highway, San Juan Capistrano, CA, 92675, USA; , Head and Neck Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Weill Cornell Medical College, New York, NY USA; , Melanoma and Immunotherapeutics Service, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Weill Cornell Medical College, New York, NY USA; , Gynecologic Medical Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , Human Oncology and Pathogenesis Program, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Sarcoma Medical Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan-Kettering Cancer Center, New York, NY, USA, Weill Cornell Medical College, New York, NY USA; Genitourinary Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Weill Cornell Medical College, New York, NY USA; , Developmental Therapeutics, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Sarcoma Medical Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan-Kettering Cancer Center, New York, NY, USA, Weill Cornell Medical College, New York, NY USA; , Gastrointestinal Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Weill Cornell Medical College, New York, NY USA; , Department of Neurology, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , Brain Tumor Center, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Department of Neurology, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , Department of Oncology and Internal Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Weill Cornell Medical College, New York, NY USA; , Department of Pediatrics, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , Genitourinary Oncology Service, Division of Solid Tumor Oncology, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA , Human Oncology and Pathogenesis Program, Memorial Sloan Kettering Cancer Center, New York, NY, USA; , Department of Pathology, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Department of Pathology, Memorial Sloan Kettering Cancer Center, New York, NY, USA, Marie-Josée and Henry R. Kravis Center f","Baselga J, Baxi SS, Berger MF, Callahan MK, Chakravarty D, Chandarlapaty S, Chang MT, Chi P, Danila D, Gao J, Gounder M, Grupe A, Hantash FM, Harding JJ, Hellmann MD, Ho AL, Hyman DM, Iyer G, Janjigian Y, Kaley T, Kundra R, Ladanyi M, Levine DA, Lowery M, Nissan MH, Omuro A, Paik PK, Paraiso E, Phillips SM, Postow MA, Rathkopf D, Riely GJ, Rudolph JE, Sabbatini P, Saltz LB, Schultz N, Shoushtari AN, Shukla N, Snyder A, Solit DB, Soumerai T, Taylor BS, Traina TA, Voss M, Wang J, Yaeger R, Zehir A, Zhang H",P30 CA008748,NCI NIH HHS,1749.0,"Andorra, United States",oncokb,ok,OncoKB: A Precision Oncology Knowledge Base.
CAPITALIZED,28732212,UALCAN,0.9986914,ualcan,0.9986914,,0.9986914,1,http://ualcan.path.uab.edu,200,United States,"(33.5207,-86.8025)",,2017-07-18,"Molecular and Cellular Pathology, Department of Pathology, University of Alabama at Birmingham; Comprehensive Cancer Center, University of Alabama at Birmingham, Birmingham, AL 35233, USA.","Balasubramanya SAH, Bashel B, Chakravarthi BVSK, Chandrashekar DS, Creighton CJ, Ponce-Rodriguez I, Varambally S","P30 CA125123, R01 CA154980, R01 CA157845",NCI NIH HHS,4258.0,"Andorra, United States",ualcan,ok,UALCAN: A Portal for Facilitating Tumor Subgroup Gene Expression and Survival Analyses.
TITLE_CAPITALIZED,29897488,GlycoStore,0.9984915,,0.9984915,glycostore,0.9984915,1,http://www.glycostore.org,200,United States,"(37.7621,-122.3971)",,2018-09-01,"Bioprocessing Technology Institute, Agency for Science, Technology and Research (A*STAR), Singapore.","Abrahams JL, Campbell MP, Fernandes DL, Nguyen-Khuong T, Packer NH, Royle L, Rudd PM, Spencer D, Walsh I, Zhao S",,"Biomedical Research Council Strategic Positioning Fund, HighGlycoART, Institute for Glycomics, Macquarie University-Ludger Pilot Scheme",59.0,"Andorra, Singapore",glycostore,ok,GlycoStore: a database of retention properties for glycan analysis.
TITLE_CAPITALIZED,22123736,UniProt,0.97680056,,0.97680056,uniprot,0.97680056,1,http://www.ebi.ac.uk/GOA,200,United Kingdom,"(51.8797,-0.4175)",,2011-11-28,"European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. edimmer@ebi.ac.uk","Alam-Faruque Y, Apweiler R, Argoud-Puy G, Auchincloss A, Axelsen K, Bely B, Blatter MC, Bougueleret L, Boutet E, Braconi-Quintaje S, Breuza L, Bridge A, Browne P, Coudert E, Cusin I, Dimmer EC, Duek-Roggli P, Eberhardt R, Estreicher A, Famiglietti L, Ferro-Rojas S, Feuermann M, Gardner M, Gos A, Gruaz-Gumowski N, Hinz U, Hulo C, Huntley RP, James J, Jimenez S, Jungo F, Keller G, Laiho K, Legge D, Lemercier P, Lieberherr D, Magrane M, Martin MJ, Masson P, Moinat M, Mun Chan W, O'Donovan C, Pedruzzi I, Pichler K, Poggioli D, Poux S, Rivoire C, Roechert B, Sawford T, Schneider M, Sehra H, Stutz A, Sundaram S, Tognolli M, Xenarios I","1U41HG006104-02, 3P41HG002273-09, SP:07/007/23671","British Heart Foundation, NHGRI NIH HHS",314.0,United Kingdom,uniprot,ok,The UniProt-GO Annotation database in 2011.
CAPITALIZED,25326082,PDB,0.0,pdb,0.0,,0.0,1,http://www.eppic-web.org/ewui/\#downloads,200,United States,"(40.7143,-74.0060)",,2014-10-18,,"Baskaran K, Biyani N, Bliven S, Capitani G, Duarte JM",,Intramural NIH HHS,46.0,,pdb,ok,"A PDB-wide, evolution-based assessment of protein-protein interfaces."
TITLE_CAPITALIZED,26153137,EpiFactors,0.99873567,,0.99873567,epifactors,0.99873567,1,http://epifactors.autosome.ru,200,Netherlands,"(52.3740,4.8897)",,2015-07-07,"Institute of Personal and Predictive Medicine of Cancer, 08916 Badalona, Spain, Department of Computational Biology, Vavilov Institute of General Genetics, Russian Academy of Sciences, 119991 Moscow, Russia, ju.medvedeva@gmail.com.","Drabløs F, Ehsani R, Kasukawa T, Khimulya G, Kulakovskiy IV, Lennartsson A, Medvedeva YA, Panahandeh P, Vorontsov IE",,,223.0,"Andorra, Comoros, Spain",epifactors,ok,EpiFactors: a comprehensive database of human epigenetic factors and complexes.
CAPITALIZED,25539768,DCDB,0.99871904,dcdb,0.99871904,,0.99871904,1,http://www.cls.zju.edu.cn/dcdb/,403,,,http://web.archive.org/web/20190815181639/http://www.cls.zju.edu.cn:80/dcdb/,2014-12-23,"Department of Bioinformatics, College of Life Sciences and Institute of Biochemistry, College of Life Sciences, Zhejiang University, Hangzhou 310058, P.R. China Department of Bioinformatics, College of Life Sciences and Institute of Biochemistry, College of Life Sciences, Zhejiang University, Hangzhou 310058, P.R. China.","Chen X, Gai W, Li Y, Liu Y, Wei Q, Yu G",,,75.0,"Andorra, China",dcdb,ok,DCDB 2.0: a major update of the drug combination database.
